时段序号,时间段,计划购电量/kWh,充电量/kWh,放电量/kWh,时段初SOC/kWh,时段末SOC/kWh,紧急购电量/kWh
22,3:30-3:40,479.1633599046331,0.0,0.0,5737.1816391396305,5737.1816391396305,0.0
23,3:40-3:50,501.85994373702647,0.0,0.0,5737.1816391396305,5737.1816391396305,0.0
24,3:50-4:00,501.5213432582357,0.0,0.0,5737.1816391396305,5737.1816391396305,0.0
25,4:00-4:10,0.0,0.0,485.75841249360684,5737.1816391396305,5197.4500697022895,0.0
26,4:10-4:20,473.6703848032446,0.0,0.0,5197.4500697022895,5197.4500697022895,0.0
27,4:20-4:30,474.9531727290159,0.0,0.0,5197.4500697022895,5197.4500697022895,0.0
28,4:30-4:40,477.6081452809538,0.0,0.0,5197.4500697022895,5197.450069702289,0.0
29,4:40-4:50,0.0,0.0,476.1590522369984,5197.450069702289,4668.384456105624,0.0
30,4:50-5:00,203.56697592218052,0.0,266.02029592562906,4668.384456105624,4372.806349521592,0.0
31,5:00-5:10,445.7024341863153,0.0,0.0,4372.806349521592,4372.806349521592,0.0
32,5:10-5:20,0.0,0.0,412.9528114525438,4372.806349521592,3913.969892352099,0.0
33,5:20-5:30,393.3015532525556,0.0,0.0,3913.969892352099,3913.969892352099,0.0
34,5:30-5:40,392.893167468253,0.0,0.0,3913.969892352099,3913.969892352099,0.0
35,5:40-5:50,0.0,0.0,358.44472341753055,3913.969892352099,3515.697977443732,0.0
36,5:50-6:00,0.0,0.0,304.8722486732877,3515.697977443732,3176.951034473412,3.6177513267122663
37,6:00-6:10,0.0,0.0,290.95391737217494,3176.951034473412,2853.6689040598844,1.0085826278250352
38,6:10-6:20,0.0,0.0,268.6875885968538,2853.6689040598844,2555.127138952269,0.0
39,6:20-6:30,0.0,0.0,215.19819114519663,2555.127138952269,2316.018037679828,0.0
40,6:30-6:40,0.0,0.0,167.08647067710578,2316.018037679828,2130.366403594155,0.0
41,6:40-6:50,0.0,0.0,154.56502071838577,2130.366403594155,1958.6274916848379,0.0
42,6:50-7:00,0.0,0.0,155.6266099938557,1958.6274916848379,1785.7090361361093,0.0
43,7:00-7:10,0.0,0.0,114.12161801264205,1785.7090361361093,1658.9072383442847,0.0
44,7:10-7:20,0.0,0.0,84.71420005591074,1658.9072383442847,1564.7803493932727,0.0
45,7:20-7:30,0.0,0.0,71.1384142541026,1564.7803493932727,1485.7376668887143,0.0
46,7:30-7:40,0.0,0.0,30.434243773756975,1485.7376668887143,1451.9218404734288,0.0
47,7:40-7:50,0.0,5.931435669191615,0.0,1451.9218404734288,1457.2601325757012,0.0
48,7:50-8:00,0.0,23.021029224955498,0.0,1457.2601325757012,1477.979058878161,0.0
49,8:00-8:10,0.0,71.31013674162193,0.0,1477.979058878161,1542.1581819456208,0.0
50,8:10-8:20,0.0,127.50776447781186,0.0,1542.1581819456208,1656.9151699756517,0.0
51,8:20-8:30,0.0,171.6910634112349,0.0,1656.9151699756517,1811.437127045763,0.0
52,8:30-8:40,0.0,189.2066570012954,0.0,1811.437127045763,1981.7231183469287,0.0
53,8:40-8:50,0.0,148.70428989458958,0.0,1981.7231183469287,2115.556979252059,0.0
54,8:50-9:00,0.0,98.88084022706084,0.0,2115.556979252059,2204.549735456414,0.0
55,9:00-9:10,0.0,137.55827567775862,0.0,2204.549735456414,2328.352183566397,0.0
56,9:10-9:20,0.0,181.42132727007515,0.0,2328.352183566397,2491.6313781094645,0.0
57,9:20-9:30,0.0,204.3722081622252,0.0,2491.6313781094645,2675.5663654554673,0.0
58,9:30-9:40,0.0,242.47316661610967,0.0,2675.5663654554673,2893.792215409966,0.0
59,9:40-9:50,0.0,240.97863511819298,0.0,2893.792215409966,3110.6729870163394,0.0
60,9:50-10:00,0.0,232.65146491374094,0.0,3110.6729870163394,3320.0593054387064,0.0
61,10:00-10:10,0.0,270.6361665572765,0.0,3320.0593054387064,3563.6318553402552,0.0
62,10:10-10:20,0.0,320.8586506461588,0.0,3563.6318553402552,3852.404640921798,0.0
63,10:20-10:30,0.0,343.3524042411128,0.0,3852.404640921798,4161.421804738799,0.0
64,10:30-10:40,0.0,362.24048118967926,0.0,4161.421804738799,4487.438237809511,0.0
65,10:40-10:50,0.0,381.46902764838535,0.0,4487.438237809511,4830.760362693058,0.0
66,10:50-11:00,0.0,399.13232889593826,0.0,4830.760362693058,5189.979458699402,0.0
67,11:00-11:10,0.0,424.8124214941838,0.0,5189.979458699402,5572.310638044168,0.0
68,11:10-11:20,0.0,399.41699584910566,0.0,5572.310638044168,5931.785934308363,0.0
69,11:20-11:30,0.0,348.38684978621166,0.0,5931.785934308363,6245.334099115953,0.0
70,11:30-11:40,0.0,323.14151523554233,0.0,6245.334099115953,6536.161462827941,0.0
71,11:40-11:50,0.0,331.72863539831496,0.0,6536.161462827941,6834.7172346864245,0.0
72,11:50-12:00,0.0,330.44347311842375,0.0,6834.7172346864245,7132.116360493006,0.0
73,12:00-12:10,0.0,304.7913511277924,0.0,7132.116360493006,7406.428576508019,0.0
74,12:10-12:20,0.0,330.46537746145486,0.0,7406.428576508019,7703.847416223329,0.0
75,12:20-12:30,0.0,378.66874394745037,0.0,7703.847416223329,8044.649285776034,0.0
76,12:30-12:40,0.0,324.2299151948457,0.0,8044.649285776034,8336.456209451395,0.0
77,12:40-12:50,0.0,268.4872842949808,0.0,8336.456209451395,8578.094765316879,0.0
78,12:50-13:00,0.0,278.2507323238128,0.0,8578.094765316879,8828.52042440831,0.0
79,13:00-13:10,0.0,310.0869752550826,0.0,8828.52042440831,9107.598702137884,0.0
80,13:10-13:20,0.0,269.76845212679075,0.0,9107.598702137884,9350.390309051994,0.0
81,13:20-13:30,0.0,182.96621833652364,0.0,9350.390309051994,9515.059905554866,0.0
82,13:30-13:40,0.0,168.83435986842858,0.0,9515.059905554866,9667.010829436453,0.0
83,13:40-13:50,0.0,186.13118143751285,0.0,9667.010829436453,9834.528892730214,0.0
84,13:50-14:00,0.0,187.48796602461618,0.0,9834.528892730214,10003.268062152369,0.0
85,14:00-14:10,0.0,212.9381277035145,0.0,10003.268062152369,10194.912377085531,0.0
86,14:10-14:20,0.0,188.31435831313388,0.0,10194.912377085531,10364.395299567352,0.0
87,14:20-14:30,0.0,135.68102477823334,0.0,10364.395299567352,10486.508221867762,0.0
88,14:30-14:40,0.0,106.31377704716044,0.0,10486.508221867762,10582.190621210206,0.0
89,14:40-14:50,0.0,100.67047213099397,0.0,10582.190621210206,10672.794046128101,0.0
90,14:50-15:00,0.0,84.80674758241241,0.0,10672.794046128101,10749.120118952273,0.0
91,15:00-15:10,0.0,42.792818959155284,0.0,10749.120118952273,10787.633656015512,0.0
92,15:10-15:20,0.0,13.740382204986645,0.0,10787.633656015512,10800.0,0.0
93,15:20-15:30,20.169355179038575,0.0,0.0,10800.0,10800.0,0.0
94,15:30-15:40,91.77339688234713,0.0,0.0,10800.0,10800.0,0.0
95,15:40-15:50,158.37710793972974,0.0,0.0,10800.0,10800.0,0.0
96,15:50-16:00,185.7137333987066,0.0,0.0,10800.0,10800.0,0.0
97,16:00-16:10,220.94178528167754,0.0,0.0,10800.0,10800.0,0.0
98,16:10-16:20,232.83488748183936,0.0,0.0,10800.0,10800.0,0.0
99,16:20-16:30,236.77773416528953,0.0,0.0,10800.0,10800.0,0.0
100,16:30-16:40,304.77930444686154,0.0,0.0,10800.0,10800.0,0.0
101,16:40-16:50,294.6460009019216,0.0,0.0,10800.0,10800.0,0.0
102,16:50-17:00,232.4866209683825,0.0,0.0,10800.0,10800.0,0.0
103,17:00-17:10,282.9027042197269,0.0,0.0,10800.0,10800.0,0.0
104,17:10-17:20,338.16814799439834,0.0,0.0,10800.0,10800.0,0.0
105,17:20-17:30,348.8168048141548,0.0,0.0,10800.0,10800.0,0.0
106,17:30-17:40,382.5029373867387,0.0,0.0,10800.0,10800.0,0.0
107,17:40-17:50,423.3973124145581,0.0,0.0,10800.0,10800.0,0.0
108,17:50-18:00,466.8547645279983,0.0,0.0,10800.0,10800.0,0.0
109,18:00-18:10,0.0,0.0,506.323957254971,10800.0,10237.417825272254,0.0
110,18:10-18:20,532.8501903595348,0.0,0.0,10237.417825272254,10237.417825272254,0.0
111,18:20-18:30,57.13580378598874,0.0,506.0680032554611,10237.417825272254,9675.120043877298,0.0
112,18:30-18:40,593.6852644001242,0.0,0.0,9675.120043877298,9675.120043877298,0.0
113,18:40-18:50,0.0,0.0,608.8151937666007,9675.120043877298,8998.658717469963,0.0
114,18:50-19:00,0.0,0.0,608.7027492035695,8998.658717469963,8322.322329465997,32.123500796430335
115,19:00-19:10,0.0,0.0,620.9172282252913,8322.322329465997,7632.4142981045625,46.57347177470865
116,19:10-19:20,0.0,0.0,653.5341826266878,7632.4142981045625,6906.265206297132,0.0
117,19:20-19:30,0.0,0.0,667.9500399240733,6906.265206297132,6164.098495270384,0.0
118,19:30-19:40,0.0,0.0,625.8262269765154,6164.098495270384,5468.736020852033,0.0
119,19:40-19:50,0.0,0.0,610.9956123869714,5468.736020852033,4789.852007088732,0.0
120,19:50-20:00,0.0,0.0,640.3552864182557,4789.852007088732,4078.34613329067,0.0
121,20:00-20:10,0.0,0.0,653.2711883209074,4078.34613329067,3352.4892573785505,0.0
122,20:10-20:20,0.0,0.0,640.1310885637081,3352.4892573785505,2641.2324923077626,0.0
123,20:20-20:30,0.0,0.0,632.4430149736357,2641.2324923077626,1938.5180312259452,27.578651693030906
124,20:30-20:40,0.0,0.0,664.6662281033506,1938.5180312259452,1200.0,0.0
125,20:40-20:50,689.5288750802234,0.0,0.0,1200.0,1200.0,0.0
126,20:50-21:00,671.7372449262139,0.0,0.0,1200.0,1200.0,0.0
127,21:00-21:10,645.5721347439637,0.0,0.0,1200.0,1200.0,0.0
128,21:10-21:20,644.511362258404,0.0,0.0,1200.0,1200.0,0.0
129,21:20-21:30,666.4946777127311,0.0,0.0,1200.0,1200.0,0.0
130,21:30-21:40,663.5095395176327,0.0,0.0,1200.0,1200.0,0.0
131,21:40-21:50,609.0032930454746,0.0,0.0,1200.0,1200.0,0.0
132,21:50-22:00,1364.88412375368,833.3333333333333,0.0,1200.0,1950.0,0.0
133,22:00-22:10,1340.040640812627,833.3333333333333,0.0,1950.0,2700.0,20.166425854039517
134,22:10-22:20,520.3816115562629,0.0,0.0,2700.0,2700.0,24.35947177707044
135,22:20-22:30,1382.386257732741,833.3333333333333,0.0,2700.0,3450.0,3.8120756005923795
136,22:30-22:40,1406.9205060983165,833.3333333333333,0.0,3450.0,4200.0,0.0
137,22:40-22:50,595.6882228786811,0.0,0.0,4200.0,4200.0,0.0
138,22:50-23:00,1428.9862114396099,833.3150298666754,0.0,4200.0,4949.983526880008,0.0
139,23:00-23:10,554.1694144962405,0.0,0.0,4949.983526880008,4949.983526880008,0.0
140,23:10-23:20,549.972488210848,0.0,0.0,4949.983526880008,4949.983526880008,0.0
141,23:20-23:30,1404.18053671211,833.3333333333333,0.0,4949.983526880008,5699.983526880008,0.0
142,23:30-23:40,587.8992151993461,34.85738634486074,0.0,5699.983526880008,5731.355174590382,0.0
143,23:40-23:50,621.2507669409994,0.0,0.0,5731.355174590382,5731.355174590382,0.0
144,23:50-0:00+1,755.2419363300144,0.0,0.0,5731.355174590382,5731.355174590382,0.0
