时段序号,时间段,计划购电量/kWh,充电量/kWh,放电量/kWh,时段初SOC/kWh,时段末SOC/kWh,紧急购电量/kWh
65,10:40-10:50,0.0,65.2977056096804,0.0,7738.6212292581995,7797.389164306912,0.0
66,10:50-11:00,0.0,229.51229176554818,0.0,7797.389164306912,8003.950226895905,0.0
67,11:00-11:10,0.0,307.4568473709302,0.0,8003.950226895905,8280.661389529741,0.0
68,11:10-11:20,0.0,295.4621444314,0.0,8280.661389529741,8546.577319518,0.0
69,11:20-11:30,0.0,267.1917654724532,0.0,8546.577319518,8787.049908443209,0.0
70,11:30-11:40,0.0,264.0857083360204,0.0,8787.049908443209,9024.727045945627,0.0
71,11:40-11:50,0.0,204.69358655442204,0.0,9024.727045945627,9208.951273844606,0.0
72,11:50-12:00,0.0,172.1743694882315,0.0,9208.951273844606,9363.908206384014,0.0
73,12:00-12:10,0.0,232.40815414879353,0.0,9363.908206384014,9573.075545117928,0.0
74,12:10-12:20,0.0,251.20502097963572,0.0,9573.075545117928,9799.160063999601,0.0
75,12:20-12:30,0.0,211.1147233905549,0.0,9799.160063999601,9989.1633150511,0.0
76,12:30-12:40,26.754302736886416,256.8383522330623,0.0,9989.1633150511,10220.317832060857,0.0
77,12:40-12:50,0.0,184.81495292948875,0.0,10220.317832060857,10386.651289697396,0.0
78,12:50-13:00,0.0,160.44601041761382,0.0,10386.651289697396,10531.052699073249,0.0
79,13:00-13:10,0.0,85.55502979784683,0.0,10531.052699073249,10608.052225891312,0.0
80,13:10-13:20,0.0,85.93430779050254,0.0,10608.052225891312,10685.393102902764,0.0
81,13:20-13:30,0.0,86.50090130300623,0.0,10685.393102902764,10763.24391407547,0.0
82,13:30-13:40,0.0,0.0,9.559656860735686,10763.24391407547,10752.622073119097,0.0
83,13:40-13:50,0.0,2.9269971846970293,0.0,10752.622073119097,10755.256370585324,0.0
84,13:50-14:00,0.0,49.7151437940837,0.0,10755.256370585324,10800.0,0.0
85,14:00-14:10,0.0,0.0,0.0,10800.0,10800.0,0.0
86,14:10-14:20,0.0,0.0,33.23227361807574,10800.0,10763.07525153547,0.0
87,14:20-14:30,0.0,0.0,0.0,10763.07525153547,10763.07525153547,0.0
88,14:30-14:40,0.0,10.304148527147959,0.0,10763.07525153547,10772.348985209905,0.0
89,14:40-14:50,0.0,0.0,0.0,10772.348985209905,10772.348985209905,0.0
90,14:50-15:00,22.336649211327767,0.0,0.0,10772.348985209905,10772.348985209905,0.0
91,15:00-15:10,41.32587582879313,30.72334976677262,0.0,10772.348985209905,10800.0,0.0
92,15:10-15:20,47.46894896573747,0.0,0.0,10800.0,10800.0,0.0
93,15:20-15:30,73.2920010872142,0.0,0.0,10800.0,10800.0,0.0
94,15:30-15:40,136.69072144538677,0.0,0.0,10800.0,10800.0,0.0
95,15:40-15:50,204.81648327485777,0.0,0.0,10800.0,10800.0,0.0
96,15:50-16:00,253.40616870603571,0.0,0.0,10800.0,10800.0,0.0
97,16:00-16:10,282.80657401161216,0.0,0.0,10800.0,10800.0,0.0
98,16:10-16:20,298.7594846937815,0.0,0.0,10800.0,10800.0,0.0
99,16:20-16:30,338.5938713000777,0.0,0.0,10800.0,10800.0,0.0
100,16:30-16:40,408.7164181445113,0.0,0.0,10800.0,10800.0,0.0
101,16:40-16:50,436.47717188775766,0.0,0.0,10800.0,10800.0,0.0
102,16:50-17:00,430.32470990602957,0.0,0.0,10800.0,10800.0,0.0
103,17:00-17:10,489.0533609949021,0.0,0.0,10800.0,10800.0,0.0
104,17:10-17:20,551.58695629208,0.0,0.0,10800.0,10800.0,0.0
105,17:20-17:30,571.5878393097141,0.0,0.0,10800.0,10800.0,0.0
106,17:30-17:40,565.2375329544489,0.0,0.0,10800.0,10800.0,0.0
107,17:40-17:50,564.9924363435882,0.0,0.0,10800.0,10800.0,0.0
108,17:50-18:00,498.32371026505893,0.0,0.0,10800.0,10800.0,0.0
109,18:00-18:10,0.0,0.0,525.8306817156126,10800.0,10215.743686982652,0.0
110,18:10-18:20,589.285116314144,0.0,0.0,10215.743686982652,10215.743686982652,0.0
111,18:20-18:30,0.0,0.0,611.5244266000814,10215.743686982652,9536.272101871451,0.0
112,18:30-18:40,606.8387131687191,0.0,27.789625246101238,9536.272101871451,9505.394740486894,0.0
113,18:40-18:50,0.0,0.0,631.7878960973691,9505.394740486894,8803.408189267595,0.0
114,18:50-19:00,0.0,0.0,612.447867134435,8803.408189267595,8122.910559118223,28.378382865564845
115,19:00-19:10,0.0,0.0,621.8948952029749,8122.910559118223,7431.9162311149175,45.59580479702504
116,19:10-19:20,0.0,0.0,624.711104220145,7431.9162311149175,6737.792781981423,0.0
117,19:20-19:30,0.0,0.0,610.8462703844438,6737.792781981423,6059.074703776486,0.0
118,19:30-19:40,0.0,0.0,605.9558148383855,6059.074703776486,5385.790465067169,0.0
119,19:40-19:50,0.0,0.0,595.7481023414978,5385.790465067169,4723.848129132171,0.0
120,19:50-20:00,0.0,0.0,598.4430070392683,4723.848129132171,4058.9114546440956,0.0
121,20:00-20:10,0.0,0.0,645.2487721785399,4058.9114546440956,3341.968374445718,0.0
122,20:10-20:20,0.0,0.0,652.5058029037275,3341.968374445718,2616.9619267749094,0.0
123,20:20-20:30,0.0,0.0,625.68522143611,2616.9619267749094,1921.7561251792317,34.33644523055659
124,20:30-20:40,0.0,0.0,649.5805126613085,1921.7561251792317,1200.0,0.0
125,20:40-20:50,656.5891873935616,0.0,0.0,1200.0,1200.0,0.0
126,20:50-21:00,621.5024311305754,0.0,0.0,1200.0,1200.0,0.0
127,21:00-21:10,592.3040370762997,0.0,0.0,1200.0,1200.0,0.0
128,21:10-21:20,582.2127892751423,0.0,0.0,1200.0,1200.0,0.0
129,21:20-21:30,586.5809604707156,0.0,0.0,1200.0,1200.0,32.33403952928438
130,21:30-21:40,590.6571298411834,0.0,0.0,1200.0,1200.0,28.58415349214988
131,21:40-21:50,573.8052791510086,0.0,0.0,1200.0,1200.0,2.974187515658059
132,21:50-22:00,1379.7508484909627,833.3333333333331,0.0,1200.0,1950.0,0.0
133,22:00-22:10,1371.426863385173,833.3333333333333,0.0,1950.0,2700.0,0.0
134,22:10-22:20,1194.2005487393621,666.6712138735409,0.0,2700.0,3300.004092486187,17.211748467512052
135,22:20-22:30,1356.8819044018837,833.3333333333333,0.0,3300.004092486187,4050.004092486187,29.316428931449536
136,22:30-22:40,1391.1865186017887,833.3333333333333,0.0,4050.004092486187,4800.004092486187,0.0
137,22:40-22:50,1415.453086134695,833.3333333333333,0.0,4800.004092486187,5550.004092486187,0.0
138,22:50-23:00,1390.4620395604766,833.3333333333333,0.0,5550.004092486187,6300.004092486187,0.0
139,23:00-23:10,1328.3189526838592,833.3333333333331,0.0,6300.004092486187,7050.004092486187,4.837097316140671
140,23:10-23:20,1322.6614147254113,833.3333333333333,0.0,7050.004092486187,7800.004092486187,0.0
141,23:20-23:30,1363.6918229047237,833.3333333333334,0.0,7800.004092486187,8550.004092486186,0.0
142,23:30-23:40,1364.1536642611236,833.3333333333331,0.0,8550.004092486186,9300.004092486186,0.0
143,23:40-23:50,1414.5122881758791,833.3333333333333,0.0,9300.004092486186,10050.004092486186,0.0
144,23:50-0:00+1,1505.0780262755743,833.32878612646,0.0,10050.004092486186,10800.0,0.0
