时段序号,时间段,计划购电量/kWh,充电量/kWh,放电量/kWh,时段初SOC/kWh,时段末SOC/kWh,紧急购电量/kWh
35,5:40-5:50,762.5674750000001,0.0,0.0,10800.0,10800.0,23.718291666666573
36,5:50-6:00,901.825,0.0,0.0,10800.0,10800.0,13.28333333333319
37,6:00-6:10,219.40801666666675,0.0,675.0,10800.0,10050.0,12.071549999999888
38,6:10-6:20,866.701525,0.0,0.0,10050.0,10050.0,34.603891666666755
39,6:20-6:30,885.8141666666666,0.0,0.0,10050.0,10050.0,45.3608333333334
40,6:30-6:40,895.610325,0.0,0.0,10050.0,10050.0,0.0
41,6:40-6:50,901.7678,0.0,0.0,10050.0,10050.0,0.0
42,6:50-7:00,903.0174999999999,0.0,0.0,10050.0,10050.0,0.0
43,7:00-7:10,885.8700333333334,0.0,0.0,10050.0,10050.0,0.0
44,7:10-7:20,855.6347999080704,0.0,0.0,10050.0,10050.0,0.0
45,7:20-7:30,835.5747761383093,0.0,0.0,10050.0,10050.0,0.0
46,7:30-7:40,1594.666680802903,833.3333333333333,0.0,10050.0,10800.0,0.0
47,7:40-7:50,843.3077045594055,0.0,0.0,10800.0,10800.0,0.0
48,7:50-8:00,155.6595021552066,0.0,833.3333333333333,10800.0,9874.074074074075,0.0
49,8:00-8:10,141.78784351551906,0.0,833.3333333333333,9874.074074074075,8948.14814814815,0.0
50,8:10-8:20,76.51631061057583,0.0,833.3333333333333,8948.14814814815,8022.2222222222235,0.0
51,8:20-8:30,16.576814769397743,0.0,833.3333333333333,8022.2222222222235,7096.296296296297,0.0
52,8:30-8:40,0.0,0.0,768.0802347004674,7096.296296296297,6242.873813295778,0.0
53,8:40-8:50,0.0,0.0,713.5723554067008,6242.873813295778,5450.015640621666,0.0
54,8:50-9:00,0.0,0.0,705.9856123394908,5450.015640621666,4665.587182466676,0.0
55,9:00-9:10,0.0,0.0,664.1752461219606,4665.587182466676,3927.6146867756083,0.0
56,9:10-9:20,0.0,0.0,611.7403398515512,3927.6146867756083,3247.9031980516625,0.0
57,9:20-9:30,61.13454800423483,0.0,521.0289633101451,3247.9031980516625,2668.982127707057,0.0
58,9:30-9:40,547.8794452915513,0.0,0.0,2668.982127707057,2668.982127707057,0.0
59,9:40-9:50,475.26961660104416,0.0,0.0,2668.982127707057,2668.982127707057,0.0
60,9:50-10:00,0.0,0.0,466.7864632065008,2668.982127707057,2150.330501922056,0.0
61,10:00-10:10,0.0,0.0,448.58580184103937,2150.330501922056,1651.9018332097899,0.0
62,10:10-10:20,471.80283807068224,0.0,0.0,1651.9018332097899,1651.9018332097899,0.0
63,10:20-10:30,450.18100484468914,0.0,0.0,1651.9018332097899,1651.9018332097899,0.0
64,10:30-10:40,0.0,0.0,406.71164988881094,1651.9018332097899,1200.0,0.0
65,10:40-10:50,416.09633993990815,0.0,0.0,1200.0,1200.0,0.0
66,10:50-11:00,1276.6615498073566,833.3333333333333,0.0,1200.0,1950.0,0.0
67,11:00-11:10,1182.5481050098167,833.3333333333333,0.0,1950.0,2700.0,12.882861656849855
68,11:10-11:20,1136.8168214404946,833.3333333333333,0.0,2700.0,3450.0,18.76766189283876
69,11:20-11:30,1145.123007099115,833.3333333333333,0.0,3450.0,4200.0,0.0
70,11:30-11:40,1118.7355333768032,833.3333333333333,0.0,4200.0,4950.0,0.0
71,11:40-11:50,1113.4887678587997,833.3333333333333,0.0,4950.0,5700.0,0.0
72,11:50-12:00,1072.100165528886,833.3333333333333,0.0,5700.0,6450.0,0.0
73,12:00-12:10,1055.271624343191,833.3333333333333,0.0,6450.0,7200.0,0.0
74,12:10-12:20,1032.9537880946468,833.3333333333333,0.0,7200.0,7950.0,0.0
75,12:20-12:30,1015.6974685357568,833.3333333333333,0.0,7950.0,8700.0,0.0
76,12:30-12:40,1038.1552604527262,833.3333333333333,0.0,8700.0,9450.0,0.0
77,12:40-12:50,1079.4968563558102,833.3333333333333,0.0,9450.0,10200.0,0.0
78,12:50-13:00,338.3747439140585,0.0,0.0,10200.0,10200.0,0.0
79,13:00-13:10,340.9583560042038,0.0,0.0,10200.0,10200.0,0.0
80,13:10-13:20,318.77826019792815,0.0,0.0,10200.0,10200.0,0.0
81,13:20-13:30,365.9585020278914,0.0,0.0,10200.0,10200.0,0.0
82,13:30-13:40,359.05903401067565,0.0,0.0,10200.0,10200.0,0.0
83,13:40-13:50,383.0711294004269,0.0,0.0,10200.0,10200.0,0.0
84,13:50-14:00,0.0,0.0,404.9729949828396,10200.0,9750.030005574623,0.0
85,14:00-14:10,0.0,0.0,435.7745607288541,9750.030005574623,9265.836049209229,0.0
86,14:10-14:20,0.0,0.0,486.7728733433355,9265.836049209229,8724.977301049967,0.0
87,14:20-14:30,0.0,0.0,533.2991148115449,8724.977301049967,8132.422729037139,0.0
88,14:30-14:40,0.0,0.0,568.2171948082755,8132.422729037139,7501.070290361277,0.0
89,14:40-14:50,230.50918258278662,0.0,405.95420886057667,7501.070290361277,7050.01005829397,0.0
90,14:50-15:00,1534.708831080497,833.3333333333333,0.0,7050.01005829397,7800.01005829397,0.0
91,15:00-15:10,1533.4756342829896,833.3333333333333,0.0,7800.01005829397,8550.01005829397,0.0
92,15:10-15:20,1543.3873301718993,833.3333333333333,0.0,8550.01005829397,9300.01005829397,0.0
93,15:20-15:30,1601.2893927264815,833.3333333333333,0.0,9300.01005829397,10050.01005829397,0.0
94,15:30-15:40,1674.9300283546995,833.3221574511446,0.0,10050.01005829397,10800.0,0.0
95,15:40-15:50,857.5747271360497,0.0,0.0,10800.0,10800.0,0.0
96,15:50-16:00,861.7940219409074,0.0,0.0,10800.0,10800.0,0.0
97,16:00-16:10,897.1675196664185,0.0,0.0,10800.0,10800.0,0.0
98,16:10-16:20,946.0714678547248,0.0,0.0,10800.0,10800.0,0.0
99,16:20-16:30,980.7378508196898,0.0,0.0,10800.0,10800.0,0.0
100,16:30-16:40,1048.1541676975155,0.0,0.0,10800.0,10800.0,0.0
101,16:40-16:50,1058.7018,0.0,0.0,10800.0,10800.0,0.0
102,16:50-17:00,1015.2441666666666,0.0,0.0,10800.0,10800.0,13.552500000000009
103,17:00-17:10,1024.1241583333333,0.0,0.0,10800.0,10800.0,0.0
104,17:10-17:20,1035.49505,0.0,0.0,10800.0,10800.0,0.0
105,17:20-17:30,1043.0558333333333,0.0,0.0,10800.0,10800.0,13.405833333333248
106,17:30-17:40,1067.5389166666664,0.0,0.0,10800.0,10800.0,0.0
107,17:40-17:50,932.1962333333333,0.0,0.0,10800.0,10800.0,0.0
108,17:50-18:00,722.4091666666666,0.0,0.0,10800.0,10800.0,0.0
109,18:00-18:10,719.1959166666666,0.0,0.0,10800.0,10800.0,0.0
110,18:10-18:20,745.9088666666667,0.0,0.0,10800.0,10800.0,2.359066666666713
111,18:20-18:30,719.5033333333333,0.0,0.0,10800.0,10800.0,10.504999999999995
112,18:30-18:40,731.865225,0.0,0.0,10800.0,10800.0,2.4791583333333165
113,18:40-18:50,140.89299166666683,0.0,591.3903999999999,10800.0,10142.899555555556,17.799824999999828
114,18:50-19:00,0.0,0.0,711.4533333333333,10142.899555555556,9352.395851851852,37.006666666666774
115,19:00-19:10,0.0,0.0,721.6518333333332,9352.395851851852,8550.560481481481,0.8314000000001442
116,19:10-19:20,0.0,0.0,744.262625,8550.560481481481,7723.602009259259,0.0
117,19:20-19:30,0.0,0.0,748.8891666666666,7723.602009259259,6891.5029351851845,0.0
118,19:30-19:40,0.0,0.0,725.1015833333333,6891.5029351851845,6085.834509259259,0.0
119,19:40-19:50,0.0,0.0,713.34545,6085.834509259259,5293.228453703703,19.774049999999875
120,19:50-20:00,0.0,0.0,727.3591666666666,5293.228453703703,4485.051601851851,52.90916666666658
121,20:00-20:10,0.0,0.0,743.8149249999999,4485.051601851851,3658.5905740740736,3.770975000000135
122,20:10-20:20,0.0,0.0,748.8739333333333,3658.5905740740736,2826.5084259259256,0.0
123,20:20-20:30,0.0,0.0,739.4449999999999,2826.5084259259256,2004.9028703703702,0.0
124,20:30-20:40,0.0,0.0,724.4125833333333,2004.9028703703702,1200.0,0.0
125,20:40-20:50,727.0477999999999,0.0,0.0,1200.0,1200.0,0.0
126,20:50-21:00,734.4458333333333,0.0,0.0,1200.0,1200.0,0.0
127,21:00-21:10,714.0800333333333,0.0,0.0,1200.0,1200.0,0.0
128,21:10-21:20,711.3659166666666,0.0,0.0,1200.0,1200.0,9.794799999999896
129,21:20-21:30,739.0541666666666,0.0,0.0,1200.0,1200.0,0.0
130,21:30-21:40,749.707775,0.0,0.0,1200.0,1200.0,0.0
131,21:40-21:50,671.38865,0.0,0.0,1200.0,1200.0,7.110583333333238
132,21:50-22:00,1394.253333333333,833.3333333333333,0.0,1200.0,1950.0,11.480000000000018
133,22:00-22:10,1388.4940166666665,833.3333333333333,0.0,1950.0,2700.0,0.0
134,22:10-22:20,577.1160416666667,0.0,0.0,2700.0,2700.0,0.0
135,22:20-22:30,1401.8716666666664,833.3333333333333,0.0,2700.0,3450.0,0.0
136,22:30-22:40,1381.2027166666667,833.3333333333333,0.0,3450.0,4200.0,0.0
137,22:40-22:50,1377.7084499999999,833.3333333333333,0.0,4200.0,4950.0,0.0
138,22:50-23:00,1395.4958333333332,833.3333333333333,0.0,4950.0,5700.0,22.66583333333324
139,23:00-23:10,1414.6636166666665,833.3333333333333,0.0,5700.0,6450.0,11.122283333333371
140,23:10-23:20,1427.4008083333333,833.3333333333333,0.0,6450.0,7200.0,0.0
141,23:20-23:30,1426.9866666666667,833.3333333333333,0.0,7200.0,7950.0,0.0
142,23:30-23:40,1413.2899916666665,833.3333333333333,0.0,7950.0,8700.0,10.00355833333333
143,23:40-23:50,1419.0333333333333,833.3333333333333,0.0,8700.0,9450.0,9.631833333333361
144,23:50-0:00+1,923.1341104342788,326.4041104342788,0.0,9450.0,9743.76369939085,0.0
