date,t,interval,initial_purchase_kwh,final_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,load_kwh,pv_kwh,soc_before_kwh,soc_after_kwh,actual_price_yuan_kwh,forecast_price_yuan_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-01,16,2:40-2:50,1402.7718770323931,1402.7718770323931,833.3333333333334,0.0,0.0,461.38439999999997,0.0,8550.0,9300.0,0.3285,0.33735500611441516,460.8105616051412,0.0,0.0,460.8105616051412
2025-02-01,17,2:50-3:00,1408.4049888789405,1408.4049888789405,833.3333333333334,0.0,0.0,476.94166666666666,0.0,9300.0,10050.0,0.3772,0.3372453380526142,531.2503618051363,0.0,0.0,531.2503618051363
2025-02-01,18,3:00-3:10,591.7021539775616,591.7021539775616,0.0,0.0,0.0,483.39955000000003,0.0,10050.0,10050.0,0.3815,0.3697708036368352,225.73437174243975,0.0,0.0,225.73437174243975
2025-02-01,19,3:10-3:20,604.4203929528024,604.4203929528024,0.0,0.0,0.0,486.6019166666667,0.0,10050.0,10050.0,0.3822,0.37135505363567184,231.00947418656108,0.0,0.0,231.00947418656108
2025-02-01,20,3:20-3:30,602.230019182749,602.230019182749,0.0,0.0,0.0,498.84833333333336,0.0,10050.0,10050.0,0.3962,0.3478258496250153,238.60353360020514,0.0,0.0,238.60353360020514
2025-02-01,21,3:30-3:40,588.577968866703,588.577968866703,0.0,0.0,0.0,518.3097333333334,0.0,10050.0,10050.0,0.3879,0.3652832313056008,228.30939412339413,0.0,0.0,228.30939412339413
2025-02-01,22,3:40-3:50,598.1435120360151,598.1435120360151,0.0,0.0,0.0,509.13346666666666,0.0,10050.0,10050.0,0.3405,0.3788140069395148,203.66786584826315,0.0,0.0,203.66786584826315
2025-02-01,23,3:50-4:00,621.8150185659415,621.8150185659415,0.0,0.0,0.0,483.6166666666666,0.0,10050.0,10050.0,0.3164,0.3697416715531871,196.7422718742639,0.0,0.0,196.7422718742639
2025-02-01,24,4:00-4:10,616.327902571122,616.327902571122,0.0,0.0,0.0,491.1868,0.0,10050.0,10050.0,0.3916,0.36801506917289684,241.35400664685136,0.0,0.0,241.35400664685136
2025-02-01,25,4:10-4:20,606.9875895099985,606.9875895099985,0.0,0.0,0.0,504.64528333333334,0.0,10050.0,10050.0,0.4109,0.3774192523949617,249.4112005296584,0.0,0.0,249.4112005296584
2025-02-01,26,4:20-4:30,615.2585417058217,615.2585417058217,0.0,0.0,0.0,505.5783333333333,0.0,10050.0,10050.0,0.361,0.3901131250822626,222.10833355580164,0.0,0.0,222.10833355580164
2025-02-01,27,4:30-4:40,634.5971713372691,634.5971713372691,0.0,0.0,0.0,503.2309666666667,0.0,10050.0,10050.0,0.3799,0.3963959270602471,241.08346539102854,0.0,0.0,241.08346539102854
2025-02-01,28,4:40-4:50,634.5238115159106,634.5238115159106,0.0,0.0,0.0,502.84698333333336,0.00023333333333333333,10050.0,10050.0,0.4094,0.3974845259052388,259.77404843461375,0.0,0.0,259.77404843461375
2025-02-01,29,4:50-5:00,621.9685725361429,621.9685725361429,0.0,0.0,0.0,499.64166666666665,0.0,10050.0,10050.0,0.4052,0.3947842799041604,252.0216655916451,0.0,0.0,252.0216655916451
2025-02-01,30,5:00-5:10,631.8217859457333,631.8217859457333,0.0,0.0,0.0,488.78358333333335,0.0,10050.0,10050.0,0.3896,0.39072972926978905,246.15776780445768,0.0,0.0,246.15776780445768
2025-02-01,31,5:10-5:20,639.452122538231,639.452122538231,0.0,0.0,0.0,498.51875,0.003316666666666667,10050.0,10050.0,0.3908,0.3998206078359496,249.8978894879407,0.0,0.0,249.8978894879407
2025-02-01,32,5:20-5:30,633.6613385095791,633.6613385095791,0.0,0.0,0.0,529.2233333333334,0.0,10050.0,10050.0,0.3821,0.38411894818821224,242.12199744451016,0.0,0.0,242.12199744451016
2025-02-01,33,5:30-5:40,1468.782421588422,1468.782421588422,833.3333333333334,0.0,0.0,547.4103166666666,0.0,10050.0,10800.0,0.3475,0.3320060838590678,510.40189150197665,0.0,0.0,510.40189150197665
2025-02-01,34,5:40-5:50,676.8105411714942,676.8105411714942,0.0,0.0,0.0,531.2274,0.04623333333333333,10800.0,10800.0,0.5182,0.5371164692712482,350.72322243506824,0.0,0.0,350.72322243506824
2025-02-01,35,5:50-6:00,731.9891861916153,731.9891861916153,0.0,0.0,0.0,510.98333333333335,0.0,10800.0,10800.0,0.8102,0.8781134969201811,593.0576386524467,0.0,0.0,593.0576386524467
2025-02-01,36,6:00-6:10,1.0986491255536066,1.0986491255536066,0.0,738.8248133116756,0.0,535.1871833333333,0.0,10800.0,9979.083540764805,0.8756,0.9122403991248664,0.961977174334738,0.0,0.0,0.961977174334738
2025-02-01,37,6:10-6:20,737.1054872460929,737.1054872460929,0.0,0.0,0.0,533.9993499999999,0.6440166666666667,9979.083540764805,9979.083540764805,0.818,0.8660727673496227,602.952288567304,0.0,0.0,602.952288567304
2025-02-01,38,6:20-6:30,740.4234681837581,740.4234681837581,0.0,0.0,0.0,504.52,0.0,9979.083540764805,9979.083540764805,0.7708,0.8763722801310645,570.7184092760408,0.0,0.0,570.7184092760408
2025-02-01,39,6:30-6:40,735.3158710949248,735.3158710949248,0.0,0.0,0.0,519.5536833333333,0.0,9979.083540764805,9979.083540764805,0.7715,0.854103651031414,567.2961945497344,0.0,0.0,567.2961945497344
2025-02-01,40,6:40-6:50,757.2808881376116,757.2808881376116,0.0,0.0,0.0,566.415,14.934916666666666,9979.083540764805,9979.083540764805,0.8181,0.8522341010032344,619.5314945853801,0.0,0.0,619.5314945853801
2025-02-01,41,6:50-7:00,792.1174986454926,792.1174986454926,0.0,0.0,0.0,608.7916666666666,56.75,9979.083540764805,9979.083540764805,0.8678,0.8771809040631753,687.3995653245585,0.0,0.0,687.3995653245585
2025-02-01,42,7:00-7:10,787.8723349571372,787.8723349571372,0.0,0.0,0.0,617.2140499999999,102.656,9979.083540764805,9979.083540764805,0.864,0.8708155240234823,680.7216974029666,0.0,0.0,680.7216974029666
2025-02-01,43,7:10-7:20,789.2004177837978,789.2004177837978,0.0,0.0,0.0,595.3964666666667,147.48791666666668,9979.083540764805,9979.083540764805,0.8237,0.8535767934840921,650.0643841285142,0.0,0.0,650.0643841285142
2025-02-01,44,7:20-7:30,742.17275603373,742.17275603373,0.0,0.0,0.0,579.5366666666666,190.11249999999998,9979.083540764805,9979.083540764805,0.7654,0.8081398502624701,568.059027468217,0.0,0.0,568.059027468217
2025-02-01,45,7:30-7:40,1225.4099151498465,1225.4099151498465,541.1950249350588,0.0,0.0,609.0003666666667,231.34661666666668,9979.083540764805,10466.159063206358,0.7258,0.7334442950401414,889.4025164157586,0.0,0.0,889.4025164157586
2025-02-01,46,7:40-7:50,796.1427770375728,796.1427770375728,0.0,0.0,0.0,640.2366833333333,279.07533333333333,10466.159063206358,10466.159063206358,0.8697,0.9038105518387587,692.4053731895772,0.0,0.0,692.4053731895772
2025-02-01,47,7:50-8:00,109.68180816259428,109.68180816259428,0.0,833.3333333333334,0.0,633.9416666666667,334.01875,10466.159063206358,9540.233137280433,1.0783,1.1948277453919047,118.26989374172541,0.0,0.0,118.26989374172541
2025-02-01,48,8:00-8:10,92.67409343938459,92.67409343938459,0.0,833.3333333333334,0.0,590.91065,388.68441666666666,9540.233137280433,8614.307211354508,1.0448,1.1830328163720378,96.82589282546901,0.0,0.0,96.82589282546901
2025-02-01,49,8:10-8:20,21.55264214708552,21.55264214708552,0.0,833.3333333333334,0.0,568.5581666666667,438.7655666666667,8614.307211354508,7688.381285428582,0.9667,1.1098528838820858,20.834939163587574,0.0,0.0,20.834939163587574
2025-02-01,50,8:20-8:30,21.751357421989155,21.751357421989155,0.0,833.3333333333334,0.0,574.2283333333334,487.94374999999997,7688.381285428582,6762.4553595026555,0.9429,1.111972266496242,20.509354913193572,0.0,0.0,20.509354913193572
2025-02-01,51,8:30-8:40,0.0,0.0,0.0,772.5734128555432,0.0,577.8523166666666,541.8831666666666,6762.4553595026555,5904.04045632983,0.893,1.0827348468269913,0.0,0.0,0.0,0.0
2025-02-01,52,8:40-8:50,0.0,0.0,0.0,672.8849536040362,0.0,649.0800333333333,586.6261000000001,5904.04045632983,5156.3905078809,0.9266,1.0462084568760743,0.0,0.0,0.0,0.0
2025-02-01,53,8:50-9:00,0.0,0.0,0.0,623.2866606067719,0.0,737.1266666666667,621.9499999999999,5156.3905078809,4463.849773873376,0.9995,1.0351774945639702,0.0,0.0,0.0,0.0
2025-02-01,54,9:00-9:10,0.0,0.0,0.0,494.77591170757535,0.0,711.2534166666666,665.4293,4463.849773873376,3914.098760864959,0.9415,1.0439376690219813,0.0,0.0,0.0,0.0
2025-02-01,55,9:10-9:20,0.0,0.0,0.0,491.46215234065255,0.0,698.3616999999999,729.7222,3914.098760864959,3368.029702708678,0.8825,1.0222836945196512,0.0,0.0,0.0,0.0
2025-02-01,56,9:20-9:30,0.0,0.0,0.0,445.14472659705655,0.0,736.3866666666667,798.0875,3368.029702708678,2873.4244509341706,0.8929,0.9669004993349193,0.0,0.0,0.0,0.0
2025-02-01,57,9:30-9:40,0.0,0.0,0.0,353.97910629897535,0.0,733.2125666666667,838.3206833333334,2873.4244509341706,2480.114332824198,0.9059,0.9399448758692661,0.0,0.0,0.0,0.0
2025-02-01,58,9:40-9:50,0.0,0.0,0.0,282.1105034611618,0.0,697.1223666666666,867.3196166666667,2480.114332824198,2166.6582178673516,0.8581,1.0272018798976323,0.0,0.0,0.0,0.0
2025-02-01,59,9:50-10:00,0.0,0.0,0.0,247.4213782808987,0.0,678.5883333333334,894.0187500000001,2166.6582178673516,1891.7455753330196,0.8084,1.1582904005135557,0.0,0.0,0.0,0.0
2025-02-01,60,10:00-10:10,0.0,0.0,0.0,84.97347296338057,0.0,711.4322000000001,911.8498333333333,1891.7455753330196,1797.3306053737078,0.8605,1.1623294884535533,0.0,0.0,0.0,0.0
2025-02-01,61,10:10-10:20,0.0,0.0,0.0,73.10959688613138,0.0,706.70705,933.6272333333333,1797.3306053737078,1716.097719944673,0.8292,1.1128184690183898,0.0,0.0,0.0,0.0
2025-02-01,62,10:20-10:30,0.0,0.0,0.0,70.04502682792827,0.0,666.9933333333333,959.21875,1716.097719944673,1638.269912358086,0.7446,1.1210444701449138,0.0,0.0,0.0,0.0
2025-02-01,63,10:30-10:40,0.0,0.0,0.0,42.91748021575154,0.0,678.7204333333333,979.8081666666667,1638.269912358086,1590.5838232294732,0.7982,1.1792175125984503,0.0,0.0,0.0,0.0
2025-02-01,64,10:40-10:50,0.0,0.0,0.0,8.006721473117295,0.0,678.1305,1021.3479000000001,1590.5838232294732,1581.6874660371207,0.6917,0.9281319093930605,0.0,0.0,0.0,0.0
2025-02-01,65,10:50-11:00,837.8648093417474,837.8648093417474,833.3333333333334,0.0,0.0,652.9250000000001,1060.2749999999999,1581.6874660371207,2331.6874660371204,0.438,0.5120948212867187,366.9847864916854,0.0,0.0,366.9847864916854
2025-02-01,66,11:00-11:10,1117.8433219350907,1117.8433219350907,833.3333333333334,0.0,0.0,657.69435,1046.1778166666666,2331.6874660371204,3081.6874660371204,0.3671,0.4636139697014286,410.36028348237176,0.0,0.0,410.36028348237176
2025-02-01,67,11:10-11:20,1118.373314457322,1118.373314457322,833.3333333333334,0.0,0.0,656.1017166666667,1051.3417833333333,3081.6874660371204,3831.6874660371204,0.3419,0.5177344248321372,382.3718362129584,0.0,0.0,382.3718362129584
2025-02-01,68,11:20-11:30,1048.920237562016,1048.920237562016,833.3333333333334,0.0,0.0,654.535,1099.0625,3831.6874660371204,4581.68746603712,0.308,0.504133194024257,323.0674331691009,0.0,0.0,323.0674331691009
2025-02-01,69,11:30-11:40,976.899578546336,976.899578546336,833.3333333333334,0.0,0.0,692.20855,1136.31565,4581.68746603712,5331.68746603712,0.3563,0.5176500663841792,348.0693198360595,0.0,0.0,348.0693198360595
2025-02-01,70,11:40-11:50,920.3867172280492,920.3867172280492,833.3333333333334,0.0,0.0,680.1494833333334,1128.4168166666666,5331.68746603712,6081.68746603712,0.3499,0.5133405786985081,322.0433123580944,0.0,0.0,322.0433123580944
2025-02-01,71,11:50-12:00,895.1558865851756,895.1558865851756,833.3333333333334,0.0,0.0,640.0333333333333,1100.65625,6081.68746603712,6831.68746603712,0.2979,0.48063917198336753,266.6669386137238,0.0,0.0,266.6669386137238
2025-02-01,72,12:00-12:10,874.7235339852713,874.7235339852713,833.3333333333334,0.0,0.0,676.8413833333333,1105.4832,6831.68746603712,7581.68746603712,0.3528,0.4706944650033285,308.6024627900037,0.0,0.0,308.6024627900037
2025-02-01,73,12:10-12:20,853.6129045379433,853.6129045379433,833.3333333333334,0.0,0.0,663.0938,1089.4810666666667,7581.68746603712,8331.687466037121,0.4214,0.4890912897900849,359.7124779722893,0.0,0.0,359.7124779722893
2025-02-01,74,12:20-12:30,803.1863044092428,803.1863044092428,833.3333333333334,0.0,0.0,594.0216666666666,1052.4125000000001,8331.687466037121,9081.687466037121,0.4077,0.4847953612978912,327.45905630764827,0.0,0.0,327.45905630764827
2025-02-01,75,12:30-12:40,847.5298569586195,847.5298569586195,833.3333333333334,0.0,0.0,601.1141666666666,1052.0977666666665,9081.687466037121,9831.687466037121,0.3359,0.4325216228628042,284.68527895240027,0.0,0.0,284.68527895240027
2025-02-01,76,12:40-12:50,934.4138207948448,934.4138207948448,833.3333333333334,0.0,0.0,633.3353666666667,1058.98975,9831.687466037121,10581.687466037121,0.4541,0.5708892365343559,424.31731602293905,0.0,0.0,424.31731602293905
2025-02-01,77,12:50-13:00,158.97285236109906,158.97285236109906,0.0,0.0,0.0,638.6816666666667,1052.2250000000001,10581.687466037121,10581.687466037121,0.6884,0.8230748615098191,109.4369115653806,0.0,0.0,109.4369115653806
2025-02-01,78,13:00-13:10,238.05368873222517,238.05368873222517,0.0,0.0,0.0,619.3742333333333,1041.0229166666666,10581.687466037121,10581.687466037121,0.7168,0.854943501293884,170.636884083259,0.0,0.0,170.636884083259
2025-02-01,79,13:10-13:20,221.39609814365133,221.39609814365133,0.0,0.0,0.0,606.5044,1029.2288333333333,10581.687466037121,10581.687466037121,0.7194,0.8218389101130319,159.27235300454277,0.0,0.0,159.27235300454277
2025-02-01,80,13:20-13:30,268.22377012810364,268.22377012810364,0.0,0.0,0.0,607.0133333333333,1017.28125,10581.687466037121,10581.687466037121,0.7375,0.8336849658307546,197.81503046947645,0.0,0.0,197.81503046947645
2025-02-01,81,13:30-13:40,300.104331015158,300.104331015158,0.0,0.0,0.0,606.3183333333333,998.79405,10581.687466037121,10581.687466037121,0.6413,0.8538466886234886,192.45690748002082,0.0,0.0,192.45690748002082
2025-02-01,82,13:40-13:50,0.0,0.0,0.0,312.3127234310474,0.0,624.9272166666666,948.6343499999999,10581.687466037121,10234.673328891513,0.6761,0.9432788421844367,0.0,0.0,0.0,0.0
2025-02-01,83,13:50-14:00,0.0,0.0,0.0,327.99935767033503,0.0,641.645,875.1875,10234.673328891513,9870.229598146696,0.8225,1.079237557535937,0.0,0.0,0.0,0.0
2025-02-01,84,14:00-14:10,0.0,0.0,0.0,470.4362962781969,0.0,612.7233833333333,815.6234166666667,9870.229598146696,9347.522602282033,0.8111,1.153033070823096,0.0,0.0,0.0,0.0
2025-02-01,85,14:10-14:20,0.0,0.0,0.0,461.15099303836257,0.0,603.26775,769.5365666666667,9347.522602282033,8835.132610017186,0.8061,1.1539856353451483,0.0,0.0,0.0,0.0
2025-02-01,86,14:20-14:30,0.0,0.0,0.0,461.0698382436266,0.0,610.8116666666666,727.4,8835.132610017186,8322.83278974649,0.8727,1.16646062372251,0.0,0.0,0.0,0.0
2025-02-01,87,14:30-14:40,0.0,0.0,0.0,546.8319866775834,0.0,571.6230833333333,684.0674,8322.83278974649,7715.2416934380635,0.8717,1.2385516615241854,0.0,0.0,0.0,0.0
2025-02-01,88,14:40-14:50,0.0,0.0,0.0,598.7164161051619,0.0,554.5942,648.3614333333334,7715.2416934380635,7050.001231098995,0.7054,1.02260087220354,0.0,0.0,0.0,0.0
2025-02-01,89,14:50-15:00,1440.8775227675753,1440.8775227675753,833.3333333333334,0.0,0.0,578.9233333333333,614.725,7050.001231098995,7800.001231098995,0.5147,0.6488284258189272,741.6196609684711,0.0,0.0,741.6196609684711
2025-02-01,90,15:00-15:10,1510.0148572433081,1510.0148572433081,833.3333333333334,0.0,0.0,593.822,565.3928500000001,7800.001231098995,8550.001231098995,0.5575,0.6282676612793232,841.8332829131443,0.0,0.0,841.8332829131443
2025-02-01,91,15:10-15:20,1549.0657597304692,1549.0657597304692,833.3333333333334,0.0,0.0,603.3700333333334,505.4359666666667,8550.001231098995,9300.001231098995,0.6606,0.6984348360560617,1023.3128408779479,0.0,0.0,1023.3128408779479
2025-02-01,92,15:20-15:30,1559.6959315846175,1559.6959315846175,833.3333333333334,0.0,0.0,608.655,450.6375,9300.001231098995,10050.001231098995,0.688,0.695969777925566,1073.0708009302168,0.0,0.0,1073.0708009302168
2025-02-01,93,15:30-15:40,1636.3361296970775,1636.3361296970775,833.3319654455614,0.0,0.0,596.7886500000001,413.6283,10050.001231098995,10800.0,0.6617,0.7229633156983053,1082.763617020556,0.0,0.0,1082.763617020556
2025-02-01,94,15:40-15:50,857.491678347864,857.491678347864,0.0,0.0,0.0,570.11095,375.9729,10800.0,10800.0,0.6465,0.7500056603457526,554.368370051894,0.0,0.0,554.368370051894
2025-02-01,95,15:50-16:00,847.538921932115,847.538921932115,0.0,0.0,0.0,548.75,328.93125000000003,10800.0,10800.0,0.6667,0.7681320798007489,565.0541992521411,0.0,0.0,565.0541992521411
2025-02-01,96,16:00-16:10,818.221694116868,818.221694116868,0.0,0.0,0.0,554.0824,281.17405,10800.0,10800.0,0.6956,0.809376192230326,569.1550104276934,0.0,0.0,569.1550104276934
2025-02-01,97,16:10-16:20,827.3516396276821,827.3516396276821,0.0,0.0,0.0,559.0360666666667,240.44151666666667,10800.0,10800.0,0.7032,0.8447762482880772,581.793672986186,0.0,0.0,581.793672986186
2025-02-01,98,16:20-16:30,837.3085033578759,837.3085033578759,0.0,0.0,0.0,563.1066666666667,202.36249999999998,10800.0,10800.0,0.7041,0.855975200806735,589.5489172142804,0.0,0.0,589.5489172142804
2025-02-01,99,16:30-16:40,843.1238343086825,843.1238343086825,0.0,0.0,0.0,580.2863,155.51903333333334,10800.0,10800.0,0.7357,0.8541587537068038,620.2862049008977,0.0,0.0,620.2862049008977
2025-02-01,100,16:40-16:50,809.7133092344354,809.7133092344354,0.0,0.0,0.0,532.8180166666667,106.71146666666668,10800.0,10800.0,0.7466,0.8609382399691798,604.5319566744296,0.0,0.0,604.5319566744296
2025-02-01,101,16:50-17:00,760.4588136491105,760.4588136491105,0.0,0.0,0.0,446.78,59.706250000000004,10800.0,10800.0,0.7383,0.8675303541268193,561.4467421171382,0.0,0.0,561.4467421171382
2025-02-01,102,17:00-17:10,756.4567752064363,756.4567752064363,0.0,0.0,0.0,433.5435166666667,15.897433333333334,10800.0,10800.0,0.7642,0.8543760723808165,578.0842676127586,0.0,0.0,578.0842676127586
2025-02-01,103,17:10-17:20,762.1836876153836,762.1836876153836,0.0,0.0,0.0,439.7808,0.0,10800.0,10800.0,0.787,0.8832368627581189,599.838562153307,0.0,0.0,599.838562153307
2025-02-01,104,17:20-17:30,768.0529646992735,768.0529646992735,0.0,0.0,0.0,436.1366666666667,0.0,10800.0,10800.0,0.775,0.9130693741209188,595.241047641937,0.0,0.0,595.241047641937
2025-02-01,105,17:30-17:40,785.404815305145,785.404815305145,0.0,0.0,0.0,445.99516666666665,0.68945,10800.0,10800.0,0.7557,0.8588265393045058,593.5304189260982,0.0,0.0,593.5304189260982
2025-02-01,106,17:40-17:50,713.8621590828564,713.8621590828564,0.0,0.0,0.0,439.8926333333333,0.0,10800.0,10800.0,0.8692,0.9398111363342647,620.4889886748188,0.0,0.0,620.4889886748188
2025-02-01,107,17:50-18:00,599.4445120030686,599.4445120030686,0.0,0.0,0.0,428.47,0.0,10800.0,10800.0,1.0662,1.128291968785161,639.1277386976717,0.0,0.0,639.1277386976717
2025-02-01,108,18:00-18:10,0.0,0.0,0.0,599.0901790236672,0.0,454.18455,0.049499999999999995,10800.0,10134.344245529259,1.1465,1.1641924361533513,0.0,0.0,0.0,0.0
2025-02-01,109,18:10-18:20,453.4604655093391,453.4604655093391,0.0,165.1525439075749,0.0,472.26531666666665,0.0,10134.344245529259,9950.841418965287,1.1653,1.1510949711280667,528.4174804580329,0.0,0.0,528.4174804580329
2025-02-01,110,18:20-18:30,606.8680007472278,606.8680007472278,0.0,0.0,0.0,454.16833333333335,0.0,9950.841418965287,9950.841418965287,1.1644,1.1487355800466277,706.6371000700722,0.0,0.0,706.6371000700722
2025-02-01,111,18:30-18:40,608.7228392543736,608.7228392543736,0.0,0.0,0.0,418.3761833333333,0.0035499999999999998,9950.841418965287,9950.841418965287,1.1265,1.1232465150371778,685.7262784200519,0.0,0.0,685.7262784200519
2025-02-01,112,18:40-18:50,0.0,0.0,0.0,621.7167164743978,0.0,414.0822333333333,0.0,9950.841418965287,9260.045067327066,1.1134,1.208012422885167,0.0,0.0,0.0,0.0
2025-02-01,113,18:50-19:00,0.0,0.0,0.0,621.2058889345523,0.0,432.1383333333333,0.0,9260.045067327066,8569.81630184423,1.1312,1.3526127109079304,0.0,0.0,0.0,0.0
2025-02-01,114,19:00-19:10,0.0,0.0,0.0,589.6110165416648,0.0,424.0143666666667,0.00025,8569.81630184423,7914.69295013127,1.1292,1.3586710471752648,0.0,0.0,0.0,0.0
2025-02-01,115,19:10-19:20,0.0,0.0,0.0,572.3470865803016,0.0,442.41246666666666,0.0,7914.69295013127,7278.751742819823,1.133,1.337797570610513,0.0,0.0,0.0,0.0
2025-02-01,116,19:20-19:30,0.0,0.0,0.0,586.7606816077077,0.0,483.74666666666667,0.0,7278.751742819823,6626.79542992237,1.1382,1.3531574451576145,0.0,0.0,0.0,0.0
2025-02-01,117,19:30-19:40,0.0,0.0,0.0,606.7689423856905,0.0,481.18446666666665,0.0,6626.79542992237,5952.607716160492,1.1103,1.3531201269194515,0.0,0.0,0.0,0.0
2025-02-01,118,19:40-19:50,0.0,0.0,0.0,609.4757170666696,0.0,444.76593333333335,0.0,5952.607716160492,5275.412474975304,1.0929,1.3420718902759692,0.0,0.0,0.0,0.0
2025-02-01,119,19:50-20:00,0.0,0.0,0.0,601.324238388131,0.0,418.095,0.0,5275.412474975304,4607.274432321825,1.1041,1.3464019853963458,0.0,0.0,0.0,0.0
2025-02-01,120,20:00-20:10,0.0,0.0,0.0,606.9411120161592,0.0,436.7405166666667,0.0,4607.274432321825,3932.8954189705364,1.1204,1.3766320016581954,0.0,0.0,0.0,0.0
2025-02-01,121,20:10-20:20,0.0,0.0,0.0,612.2431301057826,0.0,452.69785,0.0,3932.8954189705364,3252.6252744085555,1.1344,1.359753515355905,0.0,0.0,0.0,0.0
2025-02-01,122,20:20-20:30,0.0,0.0,0.0,611.3012670774621,0.0,449.9683333333333,0.0,3252.6252744085555,2573.4016443224864,1.1597,1.347509340967761,0.0,0.0,0.0,0.0
2025-02-01,123,20:30-20:40,0.0,0.0,0.0,614.1479396550536,0.0,455.0667,0.0,2573.4016443224864,1891.0150447057601,1.1766,1.419284345930353,0.0,0.0,0.0,0.0
2025-02-01,124,20:40-20:50,0.0,0.0,0.0,621.9135402351841,0.0,454.01236666666665,0.0,1891.0150447057601,1200.0,0.9864,1.2084345793705689,0.0,0.0,0.0,0.0
2025-02-01,125,20:50-21:00,629.030802294584,629.030802294584,0.0,0.0,0.0,459.405,0.0,1200.0,1200.0,0.724,0.8274983207301092,455.4183008612788,0.0,0.0,455.4183008612788
2025-02-01,126,21:00-21:10,626.4541377519862,626.4541377519862,0.0,0.0,0.0,497.4207666666667,0.0,1200.0,1200.0,0.7481,0.7857620123339584,468.6503404522609,0.0,0.0,468.6503404522609
