date,period,time,price,initial_grid,grid,charge,discharge,soc,actual_load,actual_pv,emergency,surplus
2025-02-01,68,11:10-11:20,0.5007,659.516009494639,659.516009494639,0.0,0.0,2989.424253553646,656.1017166666666,1051.3417833333333,0.0,1054.7560761613058
2025-02-01,69,11:20-11:30,0.4827,650.8996684770107,650.8996684770107,0.0,0.0,2989.424253553646,654.535,1099.0625,0.0,1095.4271684770106
2025-02-01,70,11:30-11:40,0.4785,659.362628308864,659.362628308864,0.0,0.0,2989.424253553646,692.20855,1136.31565,0.0,1103.469728308864
2025-02-01,71,11:40-11:50,0.4662,648.3690347234452,648.3690347234452,0.0,0.0,2989.424253553646,680.1494833333334,1128.4168166666666,0.0,1096.6363680567783
2025-02-01,72,11:50-12:00,0.4432,616.2883503585589,616.2883503585589,0.0,0.0,2989.424253553646,640.0333333333333,1100.65625,0.0,1076.9112670252257
2025-02-01,73,12:00-12:10,0.4411,716.5843745154638,716.5843745154638,87.01393102640907,0.0,3067.736791477414,676.8413833333333,1105.4832,0.0,1058.2122601557212
2025-02-01,74,12:10-12:20,0.4551,716.5091885836931,716.5091885836931,87.01393102640907,0.0,3146.049329401182,663.0938,1089.4810666666667,0.0,1055.882524223951
2025-02-01,75,12:20-12:30,0.4463,716.4549479054141,716.4549479054141,87.01393102640907,0.0,3224.3618673249503,594.0216666666666,1052.4125,0.0,1087.8318502123384
2025-02-01,76,12:30-12:40,0.4113,709.9960454581834,709.9960454581834,87.01393102640907,0.0,3302.6744052487184,601.1141666666666,1052.0977666666665,0.0,1073.9657144317744
2025-02-01,77,12:40-12:50,0.5682,250.7919990641746,250.7919990641746,0.0,381.981495875338,2878.2505209427873,633.3353666666667,1058.98975,0.0,1058.4278782728459
2025-02-01,78,12:50-13:00,0.8279,0.0,0.0,0.0,650.7506202297175,2155.1942762431013,638.6816666666666,1052.225,0.0,1064.2939535630508
2025-02-01,79,13:00-13:10,0.8636,68.49004453817679,68.49004453817679,0.0,576.1421189735909,1515.0363662724449,619.3742333333332,1041.0229166666666,0.0,1066.280846845101
2025-02-01,80,13:10-13:20,0.8416,60.11099652011717,60.11099652011717,0.0,239.78012594935709,1248.6140041064925,606.5044,1029.2288333333331,0.0,722.6155558028073
2025-02-01,81,13:20-13:30,0.8618,63.24772125246159,63.24772125246159,0.0,0.0,1248.6140041064925,607.0133333333333,1017.28125,0.0,473.51563791912827
2025-02-01,82,13:30-13:40,0.8623,68.22516762463749,68.22516762463749,0.0,0.0,1248.6140041064925,606.3183333333333,998.79405,0.0,460.7008842913042
2025-02-01,83,13:40-13:50,0.9026,0.0,0.0,0.0,0.0,1248.6140041064925,624.9272166666666,948.6343499999999,0.0,323.70713333333333
2025-02-01,84,13:50-14:00,0.9754,0.0,0.0,0.0,0.0,1248.6140041064925,641.645,875.1875,0.0,233.54250000000002
2025-02-01,85,14:00-14:10,1.0002,0.0,0.0,0.0,24.660088431975737,1221.2139058487417,612.7233833333332,815.6234166666666,0.0,227.56012176530908
2025-02-01,86,14:10-14:20,0.9978,0.0,0.0,0.0,19.09251526386788,1199.9999999999995,603.26775,769.5365666666667,0.0,185.36133193053456
2025-02-01,87,14:20-14:30,1.0271,0.0,0.0,0.0,0.0,1199.9999999999995,610.8116666666666,727.3999999999999,0.0,116.58833333333325
2025-02-01,88,14:30-14:40,1.0906,0.0,0.0,0.0,0.0,1199.9999999999995,571.6230833333333,684.0674,0.0,112.44431666666674
2025-02-01,89,14:40-14:50,0.9376,0.0,0.0,0.0,0.0,1199.9999999999995,554.5942,648.3614333333333,0.0,93.76723333333325
2025-02-01,90,14:50-15:00,0.6694,1139.7587787334567,1139.7587787334567,548.578331026409,0.0,1693.7204979237677,578.9233333333333,614.7249999999999,0.0,626.9821143737142
2025-02-01,91,15:00-15:10,0.66,1478.0718774235934,1435.7418463971842,833.3333333333333,0.0,2443.7204979237677,593.8219999999999,565.39285,0.0,573.979363063851
2025-02-01,92,15:10-15:20,0.7217,1096.783408167964,1096.783408167964,496.43667721518807,0.0,2890.513507417437,603.3700333333334,505.4359666666667,0.0,502.412664286109
2025-02-01,93,15:20-15:30,0.7308,632.5020624463019,632.5020624463019,42.330031026409074,0.0,2928.610535341205,608.655,450.63749999999993,0.0,432.1545314198928
2025-02-01,94,15:30-15:40,0.7534,636.6268610965292,636.6268610965292,42.330031026409074,0.0,2966.707563264973,596.78865,413.62829999999997,0.0,411.1364800701201
2025-02-01,95,15:40-15:50,0.7823,639.180478347864,639.180478347864,174.56067317122486,0.0,3123.8121691190754,570.11095,375.9729,0.0,270.4817551766391
2025-02-01,96,15:50-16:00,0.8055,629.2277219321151,629.2277219321151,347.38958439854025,0.0,3436.4627950777617,548.75,328.93125,0.0,62.019387533574786
2025-02-01,97,16:00-16:10,0.8271,785.8885667833409,785.8885667833409,270.7646143597424,0.0,3680.1509480015297,554.0824,281.17404999999997,0.0,242.2156024235985
2025-02-01,98,16:10-16:20,0.8519,781.4804229610153,781.4804229610153,270.7646143597424,0.0,3923.8391009252978,559.0360666666666,240.44151666666667,0.0,192.121258601273
2025-02-01,99,16:20-16:30,0.8791,791.4372866912092,791.4372866912092,270.7646143597424,0.0,4167.527253849066,563.1066666666666,202.36249999999998,0.0,159.92850566480027
2025-02-01,100,16:30-16:40,0.9024,797.2526176420158,797.2526176420158,270.7646143597424,0.0,4411.215406772834,580.2863,155.5190333333333,0.0,101.72073661560677
2025-02-01,101,16:40-16:50,0.9163,763.8420925677688,763.8420925677688,251.5708333420315,0.0,4637.629156780663,532.8180166666666,106.71146666666667,0.0,86.16470922573731
2025-02-01,102,16:50-17:00,0.9264,714.5875969824439,714.5875969824439,214.7700143597424,0.0,4830.922169704431,446.78,59.70625,0.0,112.7438326227015
2025-02-01,103,17:00-17:10,0.9462,756.4567752064362,756.4567752064362,260.64123102640906,0.0,5065.4992776282,433.5435166666667,15.897433333333334,0.0,78.16946084669385
2025-02-01,104,17:10-17:20,0.9742,762.1836876153836,762.1836876153836,260.64123102640906,0.0,5300.076385551968,439.7808,0.0,0.0,61.761656588974574
2025-02-01,105,17:20-17:30,0.9862,768.0529646992735,768.0529646992735,260.64123102640906,0.0,5534.6534934757365,436.13666666666666,0.0,0.0,71.27506700619779
2025-02-01,106,17:30-17:40,0.976,785.4048153051448,785.4048153051448,260.64123102640906,0.0,5769.230601399505,445.99516666666665,0.68945,0.0,79.45786761206912
2025-02-01,107,17:40-17:50,1.0742,713.8621590828564,713.8621590828564,260.64123102640906,0.0,6003.807709323273,439.89263333333326,0.0,0.0,13.328294723114027
2025-02-01,108,17:50-18:00,1.2313,599.4445120030686,599.4445120030686,260.64123102640906,0.0,6238.384817247042,428.47,0.0,89.66671902334053,0.0
2025-02-01,109,18:00-18:10,1.2561,0.0,0.0,0.0,322.98003541629373,5879.518111228937,454.18455,0.049499999999999995,131.15501458370625,0.0
2025-02-01,110,18:10-18:20,1.2447,618.613009416914,618.613009416914,276.1101436073734,0.0,6128.017240475573,472.26531666666665,0.0,129.76245085712605,0.0
2025-02-01,111,18:20-18:30,1.2545,0.0,0.0,0.0,330.7578571398544,5760.508510320179,454.16833333333335,0.0,123.41047619347893,0.0
2025-02-01,112,18:30-18:40,1.2522,428.5247558588431,428.5247558588431,95.91206021184286,0.0,5846.829364510838,418.3761833333333,0.0035499999999999998,85.759937686333,0.0
2025-02-01,113,18:40-18:50,1.2881,0.0,0.0,0.0,345.6065728670244,5462.822061325255,414.0822333333333,0.0,68.47566046630891,0.0
2025-02-01,114,18:50-19:00,1.3466,0.0,0.0,0.0,345.09574532717875,5079.382344295056,432.1383333333333,0.0,87.04258800615457,0.0
2025-02-01,115,19:00-19:10,1.3523,0.0,0.0,0.0,313.50087293429135,4731.048041034733,424.01436666666666,0.00025,110.51324373237532,0.0
2025-02-01,116,19:10-19:20,1.3445,0.0,0.0,0.0,296.2369429729281,4401.895882175923,442.41246666666666,0.0,146.17552369373857,0.0
2025-02-01,117,19:20-19:30,1.3483,0.0,0.0,0.0,310.65053800033434,4056.7286177311075,483.74666666666667,0.0,173.09612866633233,0.0
2025-02-01,118,19:30-19:40,1.349,0.0,0.0,0.0,330.6587987783171,3689.3299524218664,481.18446666666665,0.0,150.52566788834957,0.0
2025-02-01,119,19:40-19:50,1.3473,0.0,0.0,0.0,333.36557345929623,3318.923759689315,444.76593333333335,0.0,111.40035987403712,0.0
2025-02-01,120,19:50-20:00,1.3482,0.0,0.0,0.0,325.2140947807576,2957.574765488473,418.095,0.0,92.88090521924244,0.0
2025-02-01,121,20:00-20:10,1.3513,0.0,0.0,0.0,330.8309684087858,2589.984800589822,436.7405166666666,0.0,105.90954825788083,0.0
2025-02-01,122,20:10-20:20,1.34,0.0,0.0,0.0,336.1329864984092,2216.5037044804785,452.69785,0.0,116.56486350159082,0.0
2025-02-01,123,20:20-20:30,1.3489,0.0,0.0,0.0,335.19112347008854,1844.0691228470469,449.9683333333333,0.0,114.77720986324476,0.0
2025-02-01,124,20:30-20:40,1.3952,0.0,0.0,0.0,338.0377960476801,1468.4715716829578,455.06669999999997,0.0,117.02890395231987,0.0
2025-02-01,125,20:40-20:50,1.2226,621.913540235184,621.913540235184,276.1101436073734,0.0,1716.970700929594,454.01236666666665,0.0,108.20897003885602,0.0
2025-02-01,126,20:50-21:00,0.9332,629.030802294584,629.030802294584,276.1101436073734,0.0,1965.46983017623,459.405,0.0,106.48434131278941,0.0
2025-02-01,127,21:00-21:10,0.9068,626.4541377519862,626.4541377519862,276.1101436073734,0.0,2213.968959422866,497.4207666666667,0.0,147.07677252205383,0.0
2025-02-01,128,21:10-21:20,0.9371,609.4592299251173,609.4592299251173,276.11014360737335,0.0,2462.4680886695023,503.28313333333335,0.0,169.9340470155895,0.0
2025-02-01,129,21:20-21:30,0.9371,600.4547117515801,600.4547117515801,276.1101436073734,0.0,2710.9672179161385,477.5566666666667,0.0,153.21209852245988,0.0
2025-02-01,130,21:30-21:40,0.9871,619.5254499697772,619.5254499697772,276.1101436073734,0.0,2959.4663471627746,479.13595,0.0,135.72064363759614,0.0
2025-02-01,131,21:40-21:50,0.7764,579.1927496558839,579.1927496558839,276.1101436073734,0.0,3207.9654764094107,450.2041,0.0,147.12149395148947,0.0
2025-02-01,132,21:50-22:00,0.4209,495.70798849923113,495.70798849923113,276.1101436073734,0.0,3456.464605656047,392.08500000000004,0.0,172.4871551081423,0.0
2025-02-01,133,22:00-22:10,0.3859,480.1314534854679,480.1314534854679,276.1101436073734,0.0,3704.963734902683,371.76981666666666,0.0,167.74850678857217,0.0
2025-02-01,134,22:10-22:20,0.4368,500.31734357167755,500.31734357167755,276.1101436073734,0.0,3953.462864149319,363.57821666666666,0.0,139.3710167023625,0.0
2025-02-01,135,22:20-22:30,0.4198,513.8383230511063,513.8383230511063,276.1101436073734,0.0,4201.961993395955,359.15666666666664,0.0,121.42848722293377,0.0
2025-02-01,136,22:30-22:40,0.4186,510.5324027458933,510.5324027458933,276.1101436073734,0.0,4450.46112264259,382.05071666666663,0.0,147.62845752814673,0.0
2025-02-01,137,22:40-22:50,0.4241,501.2053982665022,501.2053982665022,276.1101436073734,0.0,4698.960251889226,417.16841666666664,0.0,192.07316200753786,0.0
2025-02-01,138,22:50-23:00,0.4237,495.70357512595336,495.70357512595336,276.1101436073734,0.0,4947.459381135862,431.7966666666667,0.0,212.20323514808666,0.0
2025-02-01,139,23:00-23:10,0.4248,497.94828923417,497.94828923417,276.1101436073734,0.0,5195.9585103824975,406.46494999999993,0.0,184.62680437320336,0.0
2025-02-01,140,23:10-23:20,0.424,510.94685556559426,510.94685556559426,276.1101436073734,0.0,5444.457639629133,400.95986666666664,0.0,166.12315470844572,0.0
2025-02-01,141,23:20-23:30,0.422,518.5425071344041,518.5425071344041,276.1101436073734,0.0,5692.956768875769,409.945,0.0,167.51263647296923,0.0
2025-02-01,142,23:30-23:40,0.424,506.9899422387698,506.9899422387698,276.1101436073734,0.0,5941.4558981224045,387.2367,0.0,156.35690136860353,0.0
2025-02-01,143,23:40-23:50,0.4271,543.3887905610563,543.3887905610563,276.1101436073734,0.0,6189.95502736904,454.71015,0.0,187.43150304631706,0.0
2025-02-01,144,23:50-0:00+1,0.4276,605.9977725963905,605.9977725963905,276.1101436073734,0.0,6438.454156615676,580.8233333333333,0.0,250.93570434431615,0.0
2025-02-02,1,0:00-0:10,0.4248,1328.7945183755621,1328.7945183755621,833.3333333333333,0.0,7188.454156615676,598.66405,0.0,103.20286495777123,0.0
2025-02-02,2,0:10-0:20,0.4245,1320.0093994107613,1320.0093994107613,833.3333333333333,0.0,7938.454156615676,581.7344833333333,0.0,95.0584172559054,0.0
2025-02-02,3,0:20-0:30,0.4269,1315.970893640043,1315.970893640043,833.3333333333333,0.0,8688.454156615677,584.5933333333332,0.0,101.95577302662355,0.0
2025-02-02,4,0:30-0:40,0.4272,1177.9575894973025,1177.9575894973025,679.4953815381369,0.0,9300.0,586.1028666666666,0.0,87.64065870750096,0.0
2025-02-02,5,0:40-0:50,0.4271,1334.6303332398663,1334.6303332398663,833.3333333333333,0.0,10050.0,587.1968666666667,0.0,85.89986676013359,0.0
2025-02-02,6,0:50-1:00,0.4285,495.8758057682982,495.8758057682982,0.0,0.0,10050.0,596.0733333333333,0.0,100.19752756503505,0.0
2025-02-02,7,1:00-1:10,0.4311,517.0697234112995,517.0697234112995,0.0,0.0,10050.0,612.0548166666666,0.0,94.98509325536713,0.0
2025-02-02,8,1:10-1:20,0.4302,524.2218217404566,524.2218217404566,0.0,0.0,10050.0,598.3243,0.0,74.10247825954343,0.0
2025-02-02,9,1:20-1:30,0.4279,515.9537739304528,515.9537739304528,0.0,0.0,10050.0,572.2333333333333,0.0,56.27955940288052,0.0
2025-02-02,10,1:30-1:40,0.4312,528.8381280045246,528.8381280045246,0.0,0.0,10050.0,591.6527333333333,0.0,62.81460532880874,0.0
2025-02-02,11,1:40-1:50,0.4333,519.7251921208571,519.7251921208571,0.0,0.0,10050.0,624.2956999999999,0.0,104.57050787914284,0.0
2025-02-02,12,1:50-2:00,0.4311,499.9553123243378,499.9553123243378,0.0,0.0,10050.0,628.665,0.0,128.70968767566217,0.0
2025-02-02,13,2:00-2:10,0.4293,529.3491944530969,529.3491944530969,0.0,0.0,10050.0,599.0741166666667,0.0,69.72492221356981,0.0
2025-02-02,14,2:10-2:20,0.4324,562.9558105442817,562.9558105442817,0.0,0.0,10050.0,611.8605833333334,0.0,48.90477278905166,0.0
2025-02-02,15,2:20-2:30,0.4367,564.51623498351,564.51623498351,0.0,0.0,10050.0,647.1383333333333,0.0,82.62209834982332,0.0
2025-02-02,16,2:30-2:40,0.4348,541.0527915715069,541.0527915715069,0.0,0.0,10050.0,618.5352333333333,0.0,77.48244176182641,0.0
2025-02-02,17,2:40-2:50,0.4335,528.4793992318865,528.4793992318865,0.0,0.0,10050.0,632.8425166666666,0.0,104.36311743478007,0.0
2025-02-02,18,2:50-3:00,0.4357,537.8309605752778,537.8309605752778,0.0,0.0,10050.0,682.7416666666666,0.0,144.91070609138876,0.0
2025-02-02,19,3:00-3:10,0.4374,551.346446828345,551.346446828345,0.0,0.0,10050.0,650.2912666666666,0.0,98.94481983832156,0.0
2025-02-02,20,3:10-3:20,0.4371,562.8933973945083,562.8933973945083,0.0,0.0,10050.0,625.2837,0.0,62.390302605491684,0.0
2025-02-02,21,3:20-3:30,0.4356,569.0129639118621,569.0129639118621,0.0,0.0,10050.0,648.8266666666666,0.0,79.81370275480447,0.0
2025-02-02,22,3:30-3:40,0.4353,567.7353345782244,567.7353345782244,0.0,0.0,10050.0,667.2369666666666,0.0,99.5016320884422,0.0
2025-02-02,23,3:40-3:50,0.436,565.1934993947978,565.1934993947978,0.0,0.0,10050.0,658.5554999999999,0.0,93.36200060520218,0.0
2025-02-02,24,3:50-4:00,0.4378,565.4210917490565,565.4210917490565,0.0,0.0,10050.0,637.655,0.0,72.2339082509435,0.0
2025-02-02,25,4:00-4:10,0.4401,567.9666704673417,567.9666704673417,0.0,0.0,10050.0,636.6545833333332,0.0,68.6879128659915,0.0
2025-02-02,26,4:10-4:20,0.4389,571.103939964197,571.103939964197,0.0,0.0,10050.0,645.9066666666666,0.0,74.80272670246961,0.0
2025-02-02,27,4:20-4:30,0.4364,576.0121614280997,576.0121614280997,0.0,0.0,10050.0,652.9649999999999,0.0,76.9528385719002,0.0
2025-02-02,28,4:30-4:40,0.4393,583.7237943277358,583.7237943277358,0.0,0.0,10050.0,656.2554833333334,0.0,72.53168900559751,0.0
2025-02-02,29,4:40-4:50,0.4422,582.6989794291669,582.6989794291669,0.0,0.0,10050.0,665.3873333333333,0.00023333333333333333,82.6881205708331,0.0
2025-02-02,30,4:50-5:00,0.4395,574.836130447557,574.836130447557,0.0,0.0,10050.0,681.0333333333333,0.0,106.19720288577628,0.0
2025-02-02,31,5:00-5:10,0.4333,575.2002615879442,575.2002615879442,0.0,0.0,10050.0,691.0207666666666,0.0,115.82050507872248,0.0
2025-02-02,32,5:10-5:20,0.4439,584.8741639806151,584.8741639806151,0.0,0.0,10050.0,679.2231166666666,0.00315,94.34580268605146,0.0
2025-02-02,33,5:20-5:30,0.4301,597.091019519322,597.091019519322,0.0,0.0,10050.0,647.9466666666666,0.0,50.8556471473446,0.0
2025-02-02,34,5:30-5:40,0.3713,1439.2486422829008,1439.2486422829008,833.3333333333333,0.0,10800.0,633.4947,0.0,27.579391050432378,0.0
