时段序号,时间段,计划购电量/kWh,充电量/kWh,放电量/kWh,时段初SOC/kWh,时段末SOC/kWh,紧急购电量/kWh
48,7:50-8:00,0.0,0.0,482.09524476414856,4412.270457664191,3876.609074592915,9.229338569184733
49,8:00-8:10,0.0,0.0,465.24745575677673,3876.609074592915,3359.667457085385,0.0
50,8:10-8:20,0.0,0.0,398.5593606632989,3359.667457085385,2916.823723015053,0.0
51,8:20-8:30,0.0,0.0,351.53035733451554,2916.823723015053,2526.2344370878136,0.0
52,8:30-8:40,0.0,0.0,304.35299078576634,2526.2344370878136,2188.064447325851,0.0
53,8:40-8:50,0.0,0.0,259.41168056020297,2188.064447325851,1899.829246703403,0.0
54,8:50-9:00,0.0,0.0,204.1192382566892,1899.829246703403,1673.0300930848593,0.0
55,9:00-9:10,0.0,0.0,179.18003992877573,1673.0300930848593,1473.941159830664,0.0
56,9:10-9:20,0.0,0.0,140.5023464413573,1473.941159830664,1317.8274415624892,0.0
57,9:20-9:30,0.0,0.0,81.53545044506154,1317.8274415624892,1227.232496623532,0.0
58,9:30-9:40,0.0,0.0,24.509246961178633,1227.232496623532,1200.0,9.57141970548787
59,9:40-9:50,0.0,14.291065337820555,0.0,1200.0,1212.8619588040385,28.26949867115377
60,9:50-10:00,0.0,47.54139387166333,0.0,1212.8619588040385,1255.6492132885355,42.24097720499685
61,10:00-10:10,0.0,82.00494433763708,0.0,1255.6492132885355,1329.4536631924088,85.39391100430362
62,10:10-10:20,0.0,129.51059267261644,0.0,1329.4536631924088,1446.0131965977637,83.5970260059496
63,10:20-10:30,0.0,180.10630466240536,0.0,1446.0131965977637,1608.1088707939284,46.17463799573875
64,10:30-10:40,0.0,209.15102999257908,0.0,1608.1088707939284,1796.3447977872497,62.36197999257911
65,10:40-10:50,0.0,230.834223192624,0.0,1796.3447977872497,2004.0955986606114,103.0211565259574
66,10:50-11:00,0.0,240.23095327411158,0.0,2004.0955986606114,2220.303456607312,92.04511994077825
67,11:00-11:10,587.1739911255677,833.3333333333333,0.0,2220.303456607312,2970.303456607312,8.217625541099096
68,11:10-11:20,0.0,272.0611887333366,0.0,2970.303456607312,3215.158526467315,0.0
69,11:20-11:30,489.2780492089786,789.6512310756113,0.0,3215.158526467315,3925.844634435365,0.0
70,11:30-11:40,536.062717456404,833.3333333333333,0.0,3925.844634435365,4675.844634435365,1.3300658769294387
71,11:40-11:50,504.9051191364226,833.3333333333333,0.0,4675.844634435365,5425.844634435365,0.0
72,11:50-12:00,442.7523371748093,833.3333333333333,0.0,5425.844634435365,6175.844634435365,0.0
73,12:00-12:10,402.4339003138923,833.3333333333333,0.0,6175.844634435365,6925.844634435365,0.0
74,12:10-12:20,404.9090351156517,833.3333333333333,0.0,6925.844634435365,7675.844634435365,0.0
75,12:20-12:30,428.66804372051286,833.3333333333333,0.0,7675.844634435365,8425.844634435365,0.0
76,12:30-12:40,455.20436867743365,833.3333333333333,0.0,8425.844634435365,9175.844634435365,0.0
77,12:40-12:50,0.0,352.1745420919706,0.0,9175.844634435365,9492.80172231814,0.0
78,12:50-13:00,0.0,306.3309850720707,0.0,9492.80172231814,9768.499608883003,18.56306840540401
79,13:00-13:10,0.0,273.75706885793966,0.0,9768.499608883003,10014.880970855149,1.8461521912729495
80,13:10-13:20,0.0,243.49156245354698,0.0,10014.880970855149,10234.02337706334,0.0
81,13:20-13:30,0.0,201.97077901038756,0.0,10234.02337706334,10415.797078172689,0.0
82,13:30-13:40,0.0,146.61064454071197,0.0,10415.797078172689,10547.74665825933,0.0
83,13:40-13:50,0.0,121.94854658847066,0.0,10547.74665825933,10657.500350188953,0.0
84,13:50-14:00,0.0,102.77814075495803,0.0,10657.500350188953,10750.000676868416,0.0
85,14:00-14:10,0.0,51.42954847108331,0.0,10750.000676868416,10796.28727049239,0.0
86,14:10-14:20,0.0,4.125255008455383,0.0,10796.28727049239,10800.0,0.0
87,14:20-14:30,0.0,0.0,31.690050966841795,10800.0,10764.788832259064,32.068282366491644
88,14:30-14:40,0.0,0.0,84.39656289991285,10764.788832259064,10671.014873481383,52.88890376675374
89,14:40-14:50,0.00032629610515755303,0.0,133.52408119556893,10671.014873481383,10522.654783264084,69.05670917499239
90,14:50-15:00,173.95210396509412,0.0,0.0,10522.654783264084,10522.654783264084,76.22164603490592
91,15:00-15:10,524.5312292601579,308.16135192879545,0.0,10522.654783264084,10800.0,39.51397266863751
92,15:10-15:20,273.08394606864533,0.0,0.0,10800.0,10800.0,14.700253931354496
93,15:20-15:30,343.7084923845081,0.0,0.0,10800.0,10800.0,0.0
94,15:30-15:40,405.3670926125842,0.0,0.0,10800.0,10800.0,0.0
95,15:40-15:50,454.1473216859156,0.0,0.0,10800.0,10800.0,0.0
96,15:50-16:00,492.6332239419045,0.0,0.0,10800.0,10800.0,0.9492760580955064
97,16:00-16:10,529.710989054596,0.0,0.0,10800.0,10800.0,59.72166094540387
98,16:10-16:20,598.9076257380741,0.0,0.0,10800.0,10800.0,36.90602426192595
99,16:20-16:30,670.5847904208525,0.0,0.0,10800.0,10800.0,0.0
100,16:30-16:40,711.1159362084973,0.0,0.0,10800.0,10800.0,5.231597124835957
101,16:40-16:50,761.4390371615541,0.0,0.0,10800.0,10800.0,3.3836461717791053
102,16:50-17:00,819.8552257838562,0.0,0.0,10800.0,10800.0,0.0
103,17:00-17:10,859.1262255201482,0.0,0.0,10800.0,10800.0,17.96075781318507
104,17:10-17:20,904.2290544234767,0.0,0.0,10800.0,10800.0,9.10756224318996
105,17:20-17:30,979.6272006637837,0.0,0.0,10800.0,10800.0,0.0
106,17:30-17:40,1052.1612554410235,0.0,0.0,10800.0,10800.0,0.0
107,17:40-17:50,960.737834004718,0.0,0.0,10800.0,10800.0,0.0
108,17:50-18:00,794.4738828799581,0.0,0.0,10800.0,10800.0,0.0
109,18:00-18:10,801.1914564255162,0.0,0.0,10800.0,10800.0,0.0
110,18:10-18:20,825.9737702228603,0.0,0.0,10800.0,10800.0,4.2534964438064575
111,18:20-18:30,799.5210363739291,0.0,0.0,10800.0,10800.0,34.895630292737565
112,18:30-18:40,813.4057549813116,0.0,0.0,10800.0,10800.0,22.753895018688468
113,18:40-18:50,817.256042421789,0.0,0.0,10800.0,10800.0,0.0
114,18:50-19:00,0.0,0.0,803.6039701187565,10800.0,9907.106699868049,0.0
115,19:00-19:10,0.0,0.0,818.9552489122785,9907.106699868049,8997.156423298851,0.0
116,19:10-19:20,0.0,0.0,827.8026042403828,8997.156423298851,8077.375751920648,0.0
117,19:20-19:30,0.0,0.0,818.4343862617098,8077.375751920648,7168.004211629859,0.0
118,19:30-19:40,0.0,0.0,815.1880624792967,7168.004211629859,6262.239697763974,0.0
119,19:40-19:50,0.0,0.0,811.8160418174363,6262.239697763974,5360.221873522378,0.0
120,19:50-20:00,0.0,0.0,812.2589285862698,5360.221873522378,4457.711952870967,0.0
121,20:00-20:10,0.0,0.0,826.4705415003807,4457.711952870967,3539.4113512038775,0.707575166285892
122,20:10-20:20,333.7010964170852,0.0,490.22888403626007,3539.4113512038775,2994.7125911635885,19.637719546654807
123,20:20-20:30,0.0,0.0,803.5518192304551,2994.7125911635885,2101.8772364630827,36.15651410287819
124,20:30-20:40,0.0,0.0,811.6895128167743,2101.8772364630827,1200.0,0.0
125,20:40-20:50,810.9338844478312,0.0,0.0,1200.0,1200.0,0.0
126,20:50-21:00,802.960351012387,0.0,0.0,1200.0,1200.0,66.25631565427966
127,21:00-21:10,829.5217984334072,0.0,0.0,1200.0,1200.0,13.002584899926205
128,21:10-21:20,827.1653505057415,0.0,0.0,1200.0,1200.0,0.0
129,21:20-21:30,808.011992803624,0.0,0.0,1200.0,1200.0,5.369673863042635
130,21:30-21:40,834.3903585968608,0.0,0.0,1200.0,1200.0,0.0
131,21:40-21:50,767.6909837222078,0.0,0.0,1200.0,1200.0,0.4955162777921487
132,21:50-22:00,1467.9612820797176,833.3333333333333,0.0,1200.0,1950.0,4.615384586948949
133,22:00-22:10,1448.6290312927813,833.3333333333333,0.0,1950.0,2700.0,0.0
134,22:10-22:20,621.3181267809499,0.0,0.0,2700.0,2700.0,0.0
135,22:20-22:30,1441.3321593474043,833.3333333333333,0.0,2700.0,3450.0,39.20784065259568
136,22:30-22:40,1467.7026807439868,833.3333333333333,0.0,3450.0,4200.0,0.0
137,22:40-22:50,651.2926565724108,0.0,0.0,4200.0,4200.0,0.0
138,22:50-23:00,1465.3624120551337,833.3333333333333,0.0,4200.0,4950.0,0.0
139,23:00-23:10,613.499513602143,0.0,0.0,4950.0,4950.0,0.0
140,23:10-23:20,607.4490098907241,0.0,0.0,4950.0,4950.0,0.0
141,23:20-23:30,1448.5413710798591,833.3333333333333,0.0,4950.0,5700.0,0.0
142,23:30-23:40,1145.049755395157,537.9103982149162,0.0,5700.0,6184.119358393425,9.927942819758982
143,23:40-23:50,623.7340033284804,0.0,0.0,6184.119358393425,6184.119358393425,0.0
144,23:50-0:00+1,636.9103244777142,0.0,0.0,6184.119358393425,6184.119358393425,0.0
