时段序号,时间段,计划购电量/kWh,充电量/kWh,放电量/kWh,时段初SOC/kWh,时段末SOC/kWh,紧急购电量/kWh
34,5:30-5:40,1267.0793941627485,833.3333333333333,0.0,9368.695693258202,10118.695693258202,0.0
35,5:40-5:50,0.0007331918401405346,0.0,396.7308390789932,10118.695693258202,9677.883649837098,0.0
36,5:50-6:00,0.0,0.0,351.898106458405,9677.883649837098,9286.885753772203,0.0
37,6:00-6:10,0.0,0.0,340.5083094863823,9286.885753772203,8908.543187676223,0.0
38,6:10-6:20,0.0,0.0,330.98645836946207,8908.543187676223,8540.780456154598,0.0
39,6:20-6:30,0.0,0.0,289.0651063129701,8540.780456154598,8219.597004695743,0.0
40,6:30-6:40,0.0,0.0,243.91697793205503,8219.597004695743,7948.578140326793,0.0
41,6:40-6:50,0.0,0.0,212.65242317701086,7948.578140326793,7712.297670130114,0.0
42,6:50-7:00,0.0,0.0,212.1623609560545,7712.297670130114,7476.561713512276,0.0
43,7:00-7:10,0.0,0.0,195.64564495838476,7476.561713512276,7259.177663558515,0.0
44,7:10-7:20,0.0,0.0,164.4393302378587,7259.177663558515,7076.46729662756,0.0
45,7:20-7:30,0.0,0.0,130.34246804742816,7076.46729662756,6931.642332130418,0.0
46,7:30-7:40,0.0,0.0,92.76817531687175,6931.642332130418,6828.566581778338,0.0
47,7:40-7:50,0.0,0.0,97.00053529887703,6828.566581778338,6720.788209224031,0.0
48,7:50-8:00,0.0,0.0,39.02052503721018,6720.788209224031,6677.432070293798,0.0
49,8:00-8:10,0.0,0.0,15.786516193915872,6677.432070293798,6659.891496745002,0.0
50,8:10-8:20,0.0,0.0,65.69696056193266,6659.891496745002,6586.89487389841,0.0
51,8:20-8:30,0.0,9.422932466635757,0.0,6586.89487389841,6595.3755131183825,0.0
52,8:30-8:40,0.0,82.19986999374066,0.0,6595.3755131183825,6669.355396112749,0.0
53,8:40-8:50,0.0,56.62902414465805,0.0,6669.355396112749,6720.321517842941,0.0
54,8:50-9:00,0.0,33.32216920795804,0.0,6720.321517842941,6750.311470130103,0.0
55,9:00-9:10,0.0,56.427620706649236,0.0,6750.311470130103,6801.096328766087,0.0
56,9:10-9:20,0.0,85.87275359454713,0.0,6801.096328766087,6878.381807001179,0.0
57,9:20-9:30,0.0,118.8318659031022,0.0,6878.381807001179,6985.330486313971,0.0
58,9:30-9:40,0.0,136.71940043685538,0.0,6985.330486313971,7108.377946707141,0.0
59,9:40-9:50,0.0,120.30947302053664,0.0,7108.377946707141,7216.656472425624,0.0
60,9:50-10:00,0.0,104.23992423483082,0.0,7216.656472425624,7310.472404236972,0.0
61,10:00-10:10,0.0,76.92239779686963,0.0,7310.472404236972,7379.702562254154,0.0
62,10:10-10:20,0.0,94.71512757754863,0.0,7379.702562254154,7464.946177073948,0.0
63,10:20-10:30,0.0,127.17051347433767,0.0,7464.946177073948,7579.399639200852,0.0
64,10:30-10:40,0.0,129.12188471558852,0.0,7579.399639200852,7695.609335444882,0.0
65,10:40-10:50,0.0,125.94280083919887,0.0,7695.609335444882,7808.957856200162,0.0
66,10:50-11:00,0.0,125.80255651779646,0.0,7808.957856200162,7922.180157066178,0.0
67,11:00-11:10,0.0,159.8425065271408,0.0,7922.180157066178,8066.038412940605,0.0
68,11:10-11:20,0.0,190.6215326458954,0.0,8066.038412940605,8237.59779232191,0.0
69,11:20-11:30,0.0,199.42380292847406,0.0,8237.59779232191,8417.079214957537,0.0
70,11:30-11:40,0.0,207.8179712573501,0.0,8417.079214957537,8604.115389089153,0.0
71,11:40-11:50,0.0,203.9934957524548,0.0,8604.115389089153,8787.709535266362,0.0
72,11:50-12:00,0.0,187.29687966813265,0.0,8787.709535266362,8956.27672696768,0.0
73,12:00-12:10,0.0,171.08484607941273,0.0,8956.27672696768,9110.253088439153,0.0
74,12:10-12:20,0.0,166.01719809398594,0.0,9110.253088439153,9259.66856672374,0.0
75,12:20-12:30,0.0,185.6607332771165,0.0,9259.66856672374,9426.763226673145,0.0
76,12:30-12:40,650.3587091860171,833.3333333333333,0.0,9426.763226673145,10176.763226673145,0.0
77,12:40-12:50,0.0,184.81495292948875,0.0,10176.763226673145,10343.096684309685,0.0
78,12:50-13:00,0.0,163.84308585507074,0.0,10343.096684309685,10490.555461579248,0.0
79,13:00-13:10,0.0,95.6175868742315,0.0,10490.555461579248,10576.611289766057,0.0
80,13:10-13:20,0.0,66.49821405119576,0.0,10576.611289766057,10636.459682412133,0.0
81,13:20-13:30,0.0,86.50090130300623,0.0,10636.459682412133,10714.310493584839,0.0
82,13:30-13:40,0.0,66.04084191885556,0.0,10714.310493584839,10773.747251311808,0.0
83,13:40-13:50,0.0,29.169720764657427,0.0,10773.747251311808,10800.0,0.0
84,13:50-14:00,0.0,0.0,1.3945840455151028,10800.0,10798.45046217165,0.0
85,14:00-14:10,0.0,0.0,25.828202975374325,10798.45046217165,10769.752458865678,0.0
86,14:10-14:20,0.0,0.0,33.23227361807574,10769.752458865678,10732.827710401149,0.0
87,14:20-14:30,0.0,0.0,0.7418161918660644,10732.827710401149,10732.003470187965,0.0
88,14:30-14:40,0.0,0.0,15.736014414443048,10732.003470187965,10714.519009727474,0.0
89,14:40-14:50,0.0,0.0,54.610457811301785,10714.519009727474,10653.840723270472,0.0
90,14:50-15:00,53.44185042036179,0.0,0.0,10653.840723270472,10653.840723270472,0.0
91,15:00-15:10,215.0490006471913,162.39919636614204,0.0,10653.840723270472,10800.0,0.0
92,15:10-15:20,71.72348620701666,0.0,0.0,10800.0,10800.0,0.0
93,15:20-15:30,133.66564249395822,0.0,0.0,10800.0,10800.0,0.0
94,15:30-15:40,275.9215796023017,0.0,0.0,10800.0,10800.0,0.0
95,15:40-15:50,319.94228159086833,0.0,0.0,10800.0,10800.0,0.0
96,15:50-16:00,366.1693617227114,0.0,0.0,10800.0,10800.0,0.0
97,16:00-16:10,441.1183188288895,0.0,0.0,10800.0,10800.0,0.0
98,16:10-16:20,379.5745285663662,0.0,0.0,10800.0,10800.0,0.0
99,16:20-16:30,381.33322226848713,0.0,0.0,10800.0,10800.0,0.0
100,16:30-16:40,464.48912766421955,0.0,0.0,10800.0,10800.0,0.0
101,16:40-16:50,483.27526448788876,0.0,0.0,10800.0,10800.0,0.0
102,16:50-17:00,440.0496466850197,0.0,0.0,10800.0,10800.0,0.0
103,17:00-17:10,491.1760343341381,0.0,0.0,10800.0,10800.0,0.0
104,17:10-17:20,552.2850405215585,0.0,0.0,10800.0,10800.0,0.0
105,17:20-17:30,577.7044585008437,0.0,0.0,10800.0,10800.0,0.0
106,17:30-17:40,605.8669825580137,0.0,0.0,10800.0,10800.0,0.0
107,17:40-17:50,596.1174108603202,0.0,0.0,10800.0,10800.0,0.0
108,17:50-18:00,600.1245300561595,0.0,0.0,10800.0,10800.0,0.0
109,18:00-18:10,634.3227906373746,0.0,0.0,10800.0,10800.0,0.0
110,18:10-18:20,672.0222322400102,0.0,0.0,10800.0,10800.0,0.0
111,18:20-18:30,691.3237952389293,0.0,0.0,10800.0,10800.0,0.0
112,18:30-18:40,745.0891123499763,0.0,0.0,10800.0,10800.0,0.0
113,18:40-18:50,757.3594857072594,0.0,17.533201613034908,10800.0,10780.518664874406,0.0
114,18:50-19:00,0.0,0.0,775.8443215800241,10780.518664874406,9918.469418674378,0.0
115,19:00-19:10,0.0,0.0,776.8792032336231,9918.469418674378,9055.270303970352,0.0
116,19:10-19:20,0.0,0.0,779.0227778036742,9055.270303970352,8189.6894397440465,0.0
117,19:20-19:30,0.0,0.0,765.8354797832741,8189.6894397440465,7338.761128873742,0.0
118,19:30-19:40,0.0,0.0,771.4785171241247,7338.761128873742,6481.562776513603,0.0
119,19:40-19:50,0.0,0.0,761.2225173051891,6481.562776513603,5635.759979507838,0.0
120,19:50-20:00,0.0,0.0,762.2126596933572,5635.759979507838,4788.857024292996,0.0
121,20:00-20:10,0.0,0.0,810.7718011187346,4788.857024292996,3887.999467494402,0.0
122,20:10-20:20,0.0,0.0,818.025363347087,3887.999467494402,2979.0823971087493,0.0
123,20:20-20:30,0.0,0.0,789.4548740901989,2979.0823971087493,2101.910314786306,0.0
124,20:30-20:40,0.0,0.0,811.7192833076753,2101.910314786306,1200.0,0.0
125,20:40-20:50,812.6349246841501,0.0,0.0,1200.0,1200.0,0.0
126,20:50-21:00,780.1878926937057,0.0,0.0,1200.0,1200.0,0.0
127,21:00-21:10,750.98949863943,0.0,0.0,1200.0,1200.0,0.0
128,21:10-21:20,728.4191249193739,0.0,0.0,1200.0,1200.0,0.0
129,21:20-21:30,721.4699569878803,0.0,0.0,1200.0,1200.0,0.0
130,21:30-21:40,722.7845737231928,0.0,0.0,1200.0,1200.0,0.0
131,21:40-21:50,705.932723033018,0.0,0.0,1200.0,1200.0,0.0
132,21:50-22:00,1511.8781248716775,833.3331658320386,0.0,1200.0,1949.9998492488348,0.0
133,22:00-22:10,1496.7174261062264,833.3333333333333,0.0,1949.9998492488348,2699.999849248835,0.0
134,22:10-22:20,650.7368586837956,0.0,0.0,2699.999849248835,2699.999849248835,0.0
135,22:20-22:30,1480.089428219858,833.3333333333333,0.0,2699.999849248835,3449.999849248835,0.0
136,22:30-22:40,1511.8779934936556,833.3333333333333,0.0,3449.999849248835,4199.999849248835,0.0
137,22:40-22:50,693.9780652063183,0.0,0.0,4199.999849248835,4199.999849248835,0.0
138,22:50-23:00,1509.449776045368,833.3333333333333,0.0,4199.999849248835,4949.999849248835,0.0
139,23:00-23:10,615.6770942423927,0.0,0.0,4949.999849248835,4949.999849248835,0.0
140,23:10-23:20,606.8398735610941,0.0,0.0,4949.999849248835,4949.999849248835,0.0
141,23:20-23:30,1478.4893229047234,833.3333333333333,0.0,4949.999849248835,5699.999849248835,0.0
142,23:30-23:40,1375.6703517132305,727.338228616424,0.0,5699.999849248835,6354.604255003616,0.0
143,23:40-23:50,698.6907470115619,0.0,0.0,6354.604255003616,6354.604255003616,0.0
144,23:50-0:00+1,789.8627063597105,0.0,0.0,6354.604255003616,6354.604255003616,0.0
