date,period,time,price_yuan_per_kwh,predicted_load_kwh,actual_load_kwh,predicted_pv_kwh,actual_pv_kwh,planned_grid_kwh,planned_charge_kwh,planned_discharge_kwh,predicted_curtailment_kwh,purchase_margin_kwh,soc_before_kwh,soc_after_kwh,actual_emergency_kwh,actual_surplus_kwh,planned_cost_yuan,emergency_cost_yuan
2025-02-01,41,6:40-6:50,0.8442,594.0524581963396,566.415,12.488672768964445,14.934916666666666,0.0,0.0,710.5481062607086,128.9843208333334,128.9843208333334,7017.654124011057,6228.156228165825,0.0,159.0680229273753,0.0,0.0
2025-02-01,42,6:50-7:00,0.8334,649.4884760960225,608.7916666666666,52.64553120719829,56.75,146.42041933339806,0.0,577.4283588887596,127.0058333333335,127.00583333333338,6228.156228165825,5586.56916273387,0.0,171.80711155549102,122.02677747245394,0.0
2025-02-01,43,7:00-7:10,0.8092,650.4941773704439,617.2140499999999,96.093739176724,102.656,669.86451069372,0.0,0.0,115.46407250000004,115.46407250000003,5586.56916273387,5586.56916273387,0.0,155.3064606937201,542.0543620533583,0.0
2025-02-01,44,7:10-7:20,0.7972,634.956010747412,595.3964666666666,140.70765685904243,147.48791666666665,609.7124263883696,0.0,0.0,115.46407250000004,115.46407250000003,5586.56916273387,5586.56916273387,0.0,161.8038763883697,486.0627463168083,0.0
2025-02-01,45,7:20-7:30,0.7644,631.2048034986132,579.5366666666666,186.96613205238188,190.11249999999998,573.2229922795647,0.0,0.0,128.9843208333334,128.9843208333334,5586.56916273387,5586.56916273387,0.0,183.798825612898,438.1716552984992,0.0
2025-02-01,46,7:30-7:40,0.6899,635.7336607731838,609.0003666666667,233.81719206774534,231.34661666666665,545.9313353721053,0.0,0.0,144.01486666666688,144.0148666666668,5586.56916273387,5586.56916273387,0.0,168.2775853721053,376.6380282732154,0.0
2025-02-01,47,7:40-7:50,0.86,635.2068511729335,640.2366833333333,282.9277855733882,279.07533333333333,0.0,0.0,507.8957870281166,155.61672142857128,155.6167214285713,5586.56916273387,5022.2405104804075,0.0,146.73443702811664,0.0,0.0
2025-02-01,48,7:50-8:00,1.1617,630.5718511879264,633.9416666666666,334.423516830238,334.01874999999995,0.0,0.0,472.69087364340265,176.54253928571427,176.5425392857142,5022.2405104804075,4497.028428654405,0.0,172.767956976736,0.0,0.0
2025-02-01,49,8:00-8:10,1.1683,634.4498978217216,590.91065,385.62895241316505,388.6844166666666,0.0,0.0,436.27938985300113,187.45844444444458,187.45844444444458,4497.028428654405,4012.273551039959,0.0,234.0531565196677,0.0,0.0
2025-02-01,50,8:10-8:20,1.0956,633.6561045628823,568.5581666666667,432.03631543355976,438.7655666666667,0.0,0.0,441.5808616293227,239.96107250000023,239.96107250000017,4012.273551039959,3521.6281492296002,0.0,311.78826162932273,0.0,0.0
2025-02-01,51,8:20-8:30,1.0849,626.7513100297837,574.2283333333332,477.56880329620924,487.94374999999997,0.0,0.0,389.1435792335746,239.9610725000001,239.96107250000017,3521.6281492296002,3089.2463945256286,0.0,302.8589959002413,0.0,0.0
2025-02-01,52,8:30-8:40,1.061,631.0415093807454,577.8523166666666,530.6411574327561,541.8831666666666,0.0,0.0,335.20065135275115,234.80029940476186,234.80029940476186,3089.2463945256286,2716.801226355905,0.0,299.23150135275114,0.0,0.0
2025-02-01,53,8:40-8:50,1.043,671.4996022657216,649.0800333333333,582.5129964601671,586.6261,0.0,0.0,301.03160247222127,212.04499666666675,212.04499666666675,2716.801226355905,2382.321668053437,0.0,238.57766913888793,0.0,0.0
2025-02-01,54,8:50-9:00,1.036,728.4207899817643,737.1266666666667,627.7067744273447,621.9499999999999,0.0,0.0,287.4330036496575,186.71898809523793,186.71898809523793,2382.321668053437,2062.951663998262,0.0,172.25633698299077,0.0,0.0
2025-02-01,55,9:00-9:10,1.0147,754.7133959745662,711.2534166666666,670.2304465569906,665.4293,0.0,0.0,264.1561041794803,179.6731547619047,179.6731547619047,2062.951663998262,1769.4448815766175,0.0,218.33198751281373,0.0,0.0
2025-02-01,56,9:10-9:20,0.9922,741.2683189385848,698.3616999999999,720.594926221808,729.7221999999999,0.0,0.0,196.7568450977293,176.0834523809525,176.0834523809525,1769.4448815766175,1550.8261648013627,0.0,228.1173450977293,0.0,0.0
2025-02-01,57,9:20-9:30,0.97,720.2152698830594,736.3866666666665,771.670743217354,798.0874999999999,0.0,0.0,124.62797904665786,176.0834523809525,176.0834523809525,1550.8261648013627,1412.3506325272983,0.0,186.32881237999118,0.0,0.0
2025-02-01,58,9:30-9:40,0.9422,731.5173118910299,733.2125666666667,806.5348242567974,838.3206833333334,0.0,0.0,101.06594001518499,176.0834523809525,176.0834523809525,1412.3506325272983,1300.0551436215371,0.0,206.17405668185165,0.0,0.0
2025-02-01,59,9:40-9:50,0.9569,736.2351698126301,697.1223666666666,844.79242687872,867.3196166666667,0.0,0.0,81.12953638629097,189.6867934523808,189.6867934523808,1300.0551436215371,1209.911214303436,0.0,251.32678638629102,0.0,0.0
2025-02-01,60,9:50-10:00,0.9977,724.9013014798668,678.5883333333334,892.0646609877268,894.01875,0.0,0.0,8.920092873092472,176.0834523809525,176.0834523809525,1209.911214303436,1200.0,0.0,224.35050953975906,0.0,0.0
2025-02-01,61,10:00-10:10,0.9919,726.7487678275631,711.4322,934.7384701177865,911.8498333333333,0.0,18.30290883784255,0.0,189.6867934523808,189.6867934523808,1200.0,1216.4726179540583,0.0,182.1147244954908,0.0,0.0
2025-02-01,62,10:10-10:20,0.9588,726.3051805785301,706.70705,974.7863727290916,933.6272333333333,0.0,57.989245483894706,0.0,190.49194666666676,190.49194666666676,1216.4726179540583,1268.6629388895635,0.0,168.93093784943858,0.0,0.0
2025-02-01,63,10:20-10:30,0.9549,720.7252953479317,666.9933333333333,1000.4512372778692,959.21875,0.0,89.23399526327069,0.0,190.49194666666676,190.49194666666676,1268.6629388895635,1348.9735346265072,0.0,202.99142140339598,0.0,0.0
2025-02-01,64,10:30-10:40,0.9839,725.4039764148455,678.7204333333333,996.7140677629063,979.8081666666667,0.0,80.81814468139407,0.0,190.49194666666676,190.49194666666676,1348.9735346265072,1421.7098648397618,0.0,220.26958865193933,0.0,0.0
2025-02-01,65,10:40-10:50,0.799,712.650282853056,678.1305,1004.9997350186226,1021.3479,0.0,91.07709383223323,0.0,201.2723583333334,201.2723583333334,1421.7098648397618,1503.6792492887716,0.0,252.14030616776677,0.0,0.0
2025-02-01,66,10:50-11:00,0.5025,696.7556504528761,652.925,1034.6714585449058,1060.2749999999999,713.7700952413032,833.3333333333333,0.0,218.3525699999998,218.35256999999967,1503.6792492887716,2253.6792492887716,0.0,287.7867619079699,358.66947285875483,0.0
2025-02-01,67,11:00-11:10,0.4662,718.0914753797613,657.69435,1053.684664827653,1046.1778166666666,716.4519266235368,833.3333333333333,0.0,218.71178273809528,218.71178273809528,2253.6792492887716,3003.6792492887716,0.0,271.6020599568701,334.00988819189286,0.0
2025-02-01,68,11:10-11:20,0.5007,716.1328010401305,656.1017166666666,1050.9702785152142,1051.3417833333333,717.8146641915831,833.3333333333333,0.0,219.31880833333344,219.31880833333355,3003.6792492887716,3753.6792492887716,0.0,279.7213975249166,359.4098023607257,0.0
2025-02-01,69,11:20-11:30,0.4827,693.4243701044736,654.535,1046.9213428117753,1099.0625,698.5481433641269,833.3333333333333,0.0,218.71178273809528,218.71178273809528,3753.6792492887716,4503.679249288772,0.0,309.74231003079353,337.1891888018641,0.0
2025-02-01,70,11:30-11:40,0.4785,713.8342414523007,692.20855,1070.2109700459232,1136.31565,695.668387477806,833.3333333333333,0.0,218.71178273809505,218.71178273809528,4503.679249288772,5253.679249288772,0.0,306.44215414447274,332.87732340813017,0.0
2025-02-01,71,11:40-11:50,0.4662,717.3445065888855,680.1494833333334,1081.6669238690004,1128.4168166666666,688.3297243865519,833.3333333333333,0.0,219.31880833333366,219.31880833333355,5253.679249288772,6003.679249288772,0.0,303.26372438655187,320.8993175090105,0.0
2025-02-01,72,11:50-12:00,0.4432,688.7754865884536,640.0333333333333,1067.4010428093025,1100.65625,668.4788187791512,833.3333333333333,0.0,213.77104166666663,213.77104166666675,6003.679249288772,6753.679249288772,0.0,295.76840211248464,296.2698124829198,0.0
2025-02-01,73,12:00-12:10,0.4411,676.7560721221989,676.8413833333333,1052.392425478454,1105.4832,668.7572924770783,833.3333333333333,0.0,211.0603125,211.06031250000012,6753.679249288772,7503.679249288772,0.0,264.06577581041176,294.9888417116392,0.0
2025-02-01,74,12:10-12:20,0.4551,682.1904980406264,663.0938,1046.6417342608877,1089.4810666666667,677.505998303548,833.3333333333333,0.0,208.6239011904761,208.6239011904761,7503.679249288772,8253.679249288773,0.0,270.55993163688163,308.3329798279447,0.0
2025-02-01,75,12:20-12:30,0.4463,690.0349770272807,594.0216666666666,1048.296602588042,1052.4125,681.8905851535243,833.3333333333333,0.0,206.8188773809527,206.81887738095247,8253.679249288773,9003.679249288773,0.0,306.9480851535242,304.32776815401786,0.0
2025-02-01,76,12:30-12:40,0.4113,686.9798350590039,601.1141666666666,1047.4123601815154,1052.0977666666665,674.0757921393931,833.3333333333333,0.0,201.17498392857146,201.17498392857135,9003.679249288773,9753.679249288773,0.0,291.7260588060599,277.2473733069324,0.0
2025-02-01,77,12:40-12:50,0.5682,682.825970290872,633.3353666666667,1033.1574064998306,1058.98975,262.76703734504935,414.4560789111508,0.0,198.6423946428572,198.64239464285708,9753.679249288773,10126.689720308808,0.0,273.96534176723185,149.30423061945706,0.0
2025-02-01,78,12:50-13:00,0.8279,682.5405427635184,638.6816666666666,1015.4466485195686,1052.225,0.0,139.35690456557415,0.0,193.54920119047608,193.54920119047608,10126.689720308808,10252.110934417826,0.0,274.18642876775914,0.0,0.0
2025-02-01,79,13:00-13:10,0.8636,682.3820726763349,619.3742333333332,1013.3154817771107,1041.0229166666666,0.0,132.29101445791866,0.0,198.64239464285708,198.64239464285708,10252.110934417826,10371.172847429953,0.0,289.3576688754147,0.0,0.0
2025-02-01,80,13:10-13:20,0.8416,681.2679815340077,606.5044,1000.4424743660283,1029.2288333333331,0.0,121.93042021297299,0.0,197.24407261904753,197.24407261904753,10371.172847429953,10480.910225621628,0.0,300.7940131203601,0.0,0.0
2025-02-01,81,13:20-13:30,0.8618,676.741268659284,607.0133333333333,977.5746917575974,1017.28125,0.0,101.06873559831365,0.0,199.7646874999998,199.7646874999998,10480.910225621628,10571.872087660111,0.0,309.199181068353,0.0,0.0
2025-02-01,82,13:30-13:40,0.8623,668.1501699596562,606.3183333333333,969.8766850428597,998.79405,0.0,101.96182758320367,0.0,199.7646874999998,199.7646874999998,10571.872087660111,10663.637732484995,0.0,290.513889083463,0.0,0.0
2025-02-01,83,13:40-13:50,0.9026,659.9481627327842,624.9272166666666,947.404172773341,948.6343499999999,0.0,87.69132254055694,0.0,199.7646874999998,199.7646874999998,10663.637732484995,10742.559922771496,0.0,236.0158107927764,0.0,0.0
2025-02-01,84,13:50-14:00,0.9754,660.0083569521553,641.645,906.2754450921647,875.1875,0.0,46.50240064000957,0.0,199.7646874999998,199.7646874999998,10742.559922771496,10784.412083347504,0.0,187.04009935999045,0.0,0.0
2025-02-01,85,14:00-14:10,1.0002,660.2721348773479,612.7233833333332,872.8202139674471,815.6234166666666,0.0,15.304006471051707,0.0,197.24407261904753,197.24407261904753,10784.412083347504,10798.18568917145,0.0,187.59602686228163,0.0,0.0
2025-02-01,86,14:10-14:20,0.9978,635.4764988302384,603.26775,833.9830330841827,769.5365666666667,0.0,2.0159009206109886,0.0,196.49063333333334,196.49063333333334,10798.18568917145,10800.0,0.0,164.2529157460557,0.0,0.0
2025-02-01,87,14:20-14:30,1.0271,607.9163306936915,610.8116666666666,785.2249236735323,727.3999999999999,0.0,0.0,12.382136186825846,189.69072916666664,189.69072916666664,10800.0,10786.242070903527,0.0,128.9704695201591,0.0,0.0
2025-02-01,88,14:30-14:40,1.0906,622.62779375862,571.6230833333333,737.7271613138768,684.0674,0.0,0.0,74.59136161140987,189.69072916666664,189.69072916666664,10786.242070903527,10703.362780224183,0.0,187.0356782780766,0.0,0.0
2025-02-01,89,14:40-14:50,0.9376,622.4548956959063,554.5942,690.5798294166673,648.3614333333333,0.00027122652952016324,0.0,127.36699088604288,195.49219583333343,195.49219583333337,10703.362780224183,10561.843901461913,0.0,221.13449544590569,0.00025430199407810506,0.0
2025-02-01,90,14:50-15:00,0.6694,602.5694887753758,578.9233333333333,645.3046852254672,614.7249999999999,152.75699938324198,0.0,0.0,195.4921958333333,195.49219583333337,10561.843901461913,10561.843901461913,0.0,188.5586660499086,102.25553538714217,0.0
2025-02-01,91,15:00-15:10,0.66,615.8852332424336,593.8219999999999,605.9304981438504,565.39285,464.26335152979124,264.61788726454137,0.0,189.69072916666659,189.69072916666664,10561.843901461913,10800.0,0.0,171.21631426524988,306.41381200966225,0.0
2025-02-01,92,15:10-15:20,0.7217,628.1088521247091,603.3700333333334,564.2245727694948,505.4359666666667,253.57500852188093,0.0,0.0,189.69072916666664,189.69072916666664,10800.0,10800.0,0.0,155.64094185521424,183.00508365024146,0.0
2025-02-01,93,15:20-15:30,0.7308,624.0996741131872,608.655,516.9038713012038,450.63749999999993,296.88653197865005,0.0,0.0,189.69072916666664,189.69072916666664,10800.0,10800.0,0.0,138.86903197865,216.96467756999746,0.0
2025-02-01,94,15:30-15:40,0.7534,623.1216837306687,596.78865,467.271590999893,413.62829999999997,351.342288564109,0.0,0.0,195.4921958333333,195.49219583333337,10800.0,10800.0,0.0,168.18193856410903,264.70128020419975,0.0
2025-02-01,95,15:40-15:50,0.7823,619.2506681563301,570.11095,412.96194035950026,375.9729,401.7809236301632,0.0,0.0,195.4921958333333,195.49219583333337,10800.0,10800.0,0.0,207.6428736301632,314.3132165558767,0.0
2025-02-01,96,15:50-16:00,0.8055,603.5281413943371,548.75,356.81901537310443,328.93125,434.4342385212326,0.0,0.0,187.7251124999999,187.7251124999999,10800.0,10800.0,0.0,214.61548852123258,349.93677912885283,0.0
2025-02-01,97,16:00-16:10,0.8271,577.4278034658836,554.0824,305.6281918928274,281.17404999999997,473.1329675254372,0.0,0.0,201.333355952381,201.333355952381,10800.0,10800.0,0.0,200.22461752543717,391.32827744028907,0.0
2025-02-01,98,16:10-16:20,0.8519,581.5852451320457,559.0360666666666,255.25045197656138,240.44151666666667,528.8627252983415,0.0,0.0,202.52793214285725,202.5279321428572,10800.0,10800.0,0.0,210.26817529834162,450.53815568165714,0.0
2025-02-01,99,16:20-16:30,0.8791,604.6436879903882,563.1066666666666,202.6946313989981,202.36249999999998,615.3896518294853,0.0,0.0,213.44059523809517,213.4405952380951,10800.0,10800.0,0.0,254.6454851628187,540.9890429233005,0.0
2025-02-01,100,16:30-16:40,0.9024,587.1909611335079,580.2863,149.6954828391555,155.5190333333333,661.2060866276856,0.0,0.0,223.7106083333332,223.71060833333323,10800.0,10800.0,0.0,236.43881996101896,596.6723725728235,0.0
2025-02-01,101,16:40-16:50,0.9163,527.245466508439,532.8180166666666,100.82532309698558,106.71146666666667,659.7510417447867,0.0,0.0,233.33089833333327,233.3308983333333,10800.0,10800.0,0.0,233.64449174478673,604.529879550748,0.0
2025-02-01,102,16:50-17:00,0.9264,467.3452531735235,446.78,55.519998541446576,59.70625,652.3446046320769,0.0,0.0,240.51935000000003,240.51935000000003,10800.0,10800.0,0.0,265.2708546320769,604.332041731156,0.0
2025-02-01,103,17:00-17:10,0.9462,459.42848286652975,433.5435166666667,13.263815070997742,15.897433333333334,697.0616017241033,0.0,0.0,250.89693392857134,250.89693392857126,10800.0,10800.0,0.0,279.41551839076993,659.5596875513465,0.0
2025-02-01,104,17:10-17:20,0.9742,471.33731256417366,439.7808,0.0,0.0,718.7912417308404,0.0,0.0,247.45392916666674,247.45392916666674,10800.0,10800.0,0.0,279.0104417308404,700.2464276941847,0.0
2025-02-01,105,17:20-17:30,0.9862,473.6050604661041,436.13666666666666,0.0,0.0,683.4242271327706,0.0,0.0,209.81916666666655,209.81916666666655,10800.0,10800.0,0.0,247.28756046610397,673.9929727983383,0.0
2025-02-01,106,17:30-17:40,0.976,465.89908059425727,445.99516666666665,0.795440270310504,0.68945,631.7818956810895,0.0,0.0,166.6782553571427,166.6782553571428,10800.0,10800.0,0.0,186.47617901442285,616.6191301847433,0.0
2025-02-01,107,17:40-17:50,1.0742,463.23873478212107,439.89263333333326,0.0,0.0,620.2245681154545,0.0,0.0,156.98583333333346,156.9858333333334,10800.0,10800.0,0.0,180.33193478212127,666.2452310696212,0.0
2025-02-01,108,17:50-18:00,1.2313,470.1163067550255,428.47,0.0,0.0,620.9776442550256,0.0,0.0,150.86133750000005,150.86133750000005,10800.0,10800.0,0.0,192.50764425502553,764.609773371213,0.0
2025-02-01,109,18:00-18:10,1.2561,480.07104658298357,454.18455,0.057108178913254204,0.049499999999999995,0.0,0.0,619.6687770945465,139.6548386904762,139.65483869047617,10800.0,10111.479136561615,0.0,165.53372709454652,0.0,0.0
2025-02-01,110,18:10-18:20,1.2447,479.3321418506567,472.26531666666665,0.0,0.0,601.4242251839901,0.0,0.0,122.09208333333339,122.09208333333333,10111.479136561615,10111.479136561615,0.0,129.15890851732343,748.5927330865123,0.0
2025-02-01,111,18:20-18:30,1.2545,465.249436590716,454.16833333333335,0.0,0.0,0.0,0.0,572.7556973050017,107.5062607142857,107.50626071428569,10111.479136561615,9475.083917333835,0.0,118.58736397166837,0.0,0.0
2025-02-01,112,18:30-18:40,1.2522,451.82841523844513,418.3761833333333,0.004101816265644101,0.0035499999999999998,19.105481509497167,0.0,540.225092626968,107.50626071428576,107.50626071428569,9475.083917333835,8874.833814414982,0.0,140.95794080313192,23.92388394619235,0.0
2025-02-01,113,18:40-18:50,1.2881,454.9946537553134,414.0822333333333,0.0,0.0,0.0,0.0,575.3753137553133,120.38065999999992,120.38065999999995,8874.833814414982,8235.527910242412,0.0,161.29308042198,0.0,0.0
2025-02-01,114,18:50-19:00,1.3466,458.07485491526694,432.1383333333333,0.0,0.0,0.0,0.0,580.1669382486002,122.09208333333328,122.09208333333333,8235.527910242412,7590.897978855079,0.0,148.0286049152669,0.0,0.0
2025-02-01,115,19:00-19:10,1.3523,434.9348573889231,424.01436666666666,0.00029519734465100795,0.00025,0.0,0.0,559.7808121915784,124.84624999999994,124.84624999999994,7590.897978855079,6968.919298642214,0.0,135.76669552491177,0.0,0.0
