date,period,time,price_yuan_per_kwh,predicted_load_kwh,actual_load_kwh,predicted_pv_kwh,actual_pv_kwh,planned_grid_kwh,planned_charge_kwh,planned_discharge_kwh,predicted_curtailment_kwh,purchase_margin_kwh,soc_before_kwh,soc_after_kwh,actual_emergency_kwh,actual_surplus_kwh,planned_cost_yuan,emergency_cost_yuan
2025-02-01,17,2:40-2:50,0.4335,565.5532499999999,461.38439999999997,0.0,0.0,677.8267916666666,0.0,0.0,112.27354166666669,112.27354166666669,10800.0,10800.0,0.0,216.44239166666665,293.83791418749996,0.0
2025-02-01,18,2:50-3:00,0.4357,563.5708333333332,476.94166666666666,0.0,0.0,670.1408333333333,0.0,0.0,106.57000000000005,106.57000000000005,10800.0,10800.0,0.0,193.1991666666666,291.98036108333326,0.0
2025-02-01,19,3:00-3:10,0.4374,579.216725,483.39955,0.0,0.0,685.786725,0.0,0.0,106.57000000000005,106.57000000000005,10800.0,10800.0,0.0,202.38717500000007,299.96311351500003,0.0
2025-02-01,20,3:10-3:20,0.4371,601.2501749999999,486.6019166666666,0.0,0.0,698.8709791666666,0.0,0.0,97.62080416666674,97.62080416666674,10800.0,10800.0,0.0,212.26906250000002,305.47650499375,0.0
2025-02-01,21,3:20-3:30,0.4356,610.2083333333333,498.84833333333336,0.0,0.0,707.8291375,0.0,0.0,97.62080416666674,97.62080416666674,10800.0,10800.0,0.0,208.98080416666664,308.330372295,0.0
2025-02-01,22,3:30-3:40,0.4353,595.6203166666667,518.3097333333333,0.0,0.0,692.9043458333334,0.0,0.0,97.28402916666676,97.28402916666676,10800.0,10800.0,0.0,174.59461250000015,301.62126174125007,0.0
2025-02-01,23,3:40-3:50,0.436,594.5347999999999,509.13346666666666,0.0,0.0,691.3900166666666,0.0,0.0,96.8552166666667,96.8552166666667,10800.0,10800.0,0.0,182.25654999999995,301.44604726666665,0.0
2025-02-01,24,3:50-4:00,0.4378,610.9133333333334,483.6166666666666,0.0,0.0,707.7685500000001,0.0,0.0,96.8552166666667,96.8552166666667,10800.0,10800.0,0.0,224.1518833333335,309.8610711900001,0.0
2025-02-01,25,4:00-4:10,0.4401,613.3704583333333,491.1868,0.0,0.0,715.7319416666666,0.0,0.0,102.36148333333324,102.36148333333324,10800.0,10800.0,0.0,224.54514166666655,314.99362752749994,0.0
2025-02-01,26,4:10-4:20,0.4389,609.0857333333333,504.64528333333334,0.0,0.0,705.94095,0.0,0.0,96.8552166666667,96.8552166666667,10800.0,10800.0,0.0,201.2956666666667,309.83748295500004,0.0
2025-02-01,27,4:20-4:30,0.4364,613.9275,505.57833333333326,0.0,0.0,716.2889833333332,0.0,0.0,102.36148333333324,102.36148333333324,10800.0,10800.0,0.0,210.71065,312.58851232666666,0.0
2025-02-01,28,4:30-4:40,0.4393,632.7500249999999,503.23096666666663,0.0,0.0,735.1115083333332,0.0,0.0,102.36148333333324,102.36148333333324,10800.0,10800.0,0.0,231.88054166666655,322.9344856108333,0.0
2025-02-01,29,4:40-4:50,0.4422,634.0297333333333,502.84698333333336,0.00012666666666666666,0.00023333333333333333,736.3910899999998,0.0,0.0,102.36148333333324,102.36148333333324,10800.0,10800.0,0.0,233.54433999999983,325.6321399979999,0.0
2025-02-01,30,4:50-5:00,0.4395,620.17,499.64166666666665,0.0,0.0,724.2603166666668,0.0,0.0,104.09031666666681,104.09031666666681,10800.0,10800.0,0.0,224.61865000000012,318.312409175,0.0
2025-02-01,31,5:00-5:10,0.4333,624.056875,488.78358333333335,0.0,0.0,724.2097916666667,0.0,0.0,100.15291666666667,100.15291666666667,10800.0,10800.0,0.0,235.4262083333333,313.80010272916667,0.0
2025-02-01,32,5:10-5:20,0.4439,629.5396333333333,498.51875,0.0022166666666666667,0.0033166666666666665,738.3653333333332,0.0,0.0,108.82791666666651,108.82791666666651,10800.0,10800.0,0.0,239.84989999999985,327.76037146666664,0.0
2025-02-01,33,5:20-5:30,0.4301,631.7283333333332,529.2233333333334,0.0,0.0,759.1299624999999,0.0,0.0,127.40162916666668,127.40162916666665,10800.0,10800.0,0.0,229.90662916666656,326.50179687124995,0.0
2025-02-01,34,5:30-5:40,0.3713,647.4504416666666,547.4103166666666,0.0,0.0,782.2200249999999,0.0,0.0,134.76958333333323,134.76958333333323,10800.0,10800.0,0.0,234.80970833333322,290.43829528249995,0.0
2025-02-01,35,5:40-5:50,0.5708,683.447175,531.2274,0.030880000000000005,0.04623333333333333,856.2046211904762,0.0,0.0,172.78832619047625,172.7883261904762,10800.0,10800.0,0.0,325.02345452380956,488.72159777552383,0.0
2025-02-01,36,5:50-6:00,0.9099,721.2391666666667,510.98333333333335,0.0,0.0,928.7089166666666,0.0,0.0,207.46974999999986,207.46974999999986,10800.0,10800.0,0.0,417.72558333333325,845.0322432749999,0.0
2025-02-01,37,6:00-6:10,0.9368,731.8057249999999,535.1871833333332,0.0,0.0,306.2231573279835,0.0,674.9999980291594,249.41743035714296,249.417430357143,10800.0,10050.000002189823,0.0,446.0359720238097,286.8698537848549,0.0
2025-02-01,38,6:10-6:20,0.8758,732.7175416666666,533.9993499999999,0.4300833333333333,0.6440166666666667,981.7048886904763,0.0,0.0,249.41743035714296,249.417430357143,10050.000002189823,10050.000002189823,0.0,448.34955535714306,859.7771415151192,0.0
2025-02-01,39,6:20-6:30,0.8759,731.0433333333333,504.52,0.0,0.0,980.4607636904763,0.0,0.0,249.41743035714296,249.417430357143,10050.000002189823,10050.000002189823,0.0,475.9407636904763,858.7855829164881,0.0
2025-02-01,40,6:30-6:40,0.8601,723.4837416666667,519.5536833333333,0.0,0.0,952.9123333333334,0.0,0.0,229.42859166666676,229.42859166666682,10050.000002189823,10050.000002189823,0.0,433.3586500000001,819.5998979000001,0.0
2025-02-01,41,6:40-6:50,0.8442,751.4720833333333,566.415,7.3928666666666665,14.934916666666666,951.5489666666665,0.0,0.0,207.46974999999986,207.46974999999986,10050.000002189823,10050.000002189823,0.0,400.0688833333332,803.2976376599999,0.0
2025-02-01,42,6:50-7:00,0.8334,790.9591666666666,608.7916666666666,35.348749999999995,56.75,954.2609523809524,0.0,0.0,198.65053571428575,198.6505357142857,10050.000002189823,10050.000002189823,0.0,402.2192857142858,795.2810777142857,0.0
2025-02-01,43,7:00-7:10,0.8092,777.1329249999999,617.2140499999999,75.518,102.656,888.3241249999999,0.0,0.0,186.7092,186.7092,10050.000002189823,10050.000002189823,0.0,373.76607499999994,718.8318819499999,0.0
2025-02-01,44,7:10-7:20,0.7972,784.6292083333333,595.3964666666666,120.52043,147.48791666666665,850.8179783333333,0.0,0.0,186.7092,186.7092,10050.000002189823,10050.000002189823,0.0,402.9094283333333,678.2720923273333,0.0
2025-02-01,45,7:20-7:30,0.7644,806.6833333333334,579.5366666666666,167.06625000000003,190.11249999999998,827.0755277777779,0.0,0.0,187.45844444444447,187.45844444444458,10050.000002189823,10050.000002189823,0.0,437.6513611111112,632.2165334333334,0.0
2025-02-01,46,7:30-7:40,0.6899,772.9322916666667,609.0003666666667,215.13492000000002,231.34661666666665,1615.1313573287684,833.3333309001969,0.0,224.0006547619048,224.00065476190483,10050.000002189823,10800.0,0.0,404.1442764285716,1114.2791234211172,0.0
2025-02-01,47,7:40-7:50,0.86,818.0381666666666,640.2366833333333,260.8702466666667,279.07533333333333,841.0981598809522,0.0,0.0,283.9302398809522,283.9302398809523,10800.0,10800.0,0.0,479.9368098809522,723.3444174976188,0.0
2025-02-01,48,7:50-8:00,1.1617,924.175,633.9416666666666,306.74,334.01874999999995,156.99958333333325,0.0,833.3333333333333,372.89791666666656,372.89791666666656,10800.0,9874.074074074075,0.0,690.4099999999999,182.38641595833323,0.0
2025-02-01,49,8:00-8:10,1.1683,930.5569833333333,590.91065,359.2541,388.6844166666666,124.6802444444445,0.0,833.3333333333333,386.7106944444446,386.71069444444447,9874.074074074075,8948.14814814815,0.0,755.7873444444443,145.6639295844445,0.0
2025-02-01,50,8:10-8:20,1.0956,920.2785333333333,568.5581666666667,412.1621,438.7655666666667,67.04579464285712,0.0,833.3333333333333,392.2626946428571,392.2626946428571,8948.14814814815,8022.2222222222235,0.0,770.5865279761904,73.45537261071425,0.0
2025-02-01,51,8:20-8:30,1.0849,939.4333333333334,574.2283333333332,464.86499999999995,487.94374999999997,33.49769464285737,0.0,833.3333333333333,392.26269464285724,392.2626946428571,8022.2222222222235,7096.296296296297,0.0,780.5464446428573,36.34164891803596,0.0
2025-02-01,52,8:30-8:40,1.061,945.2393083333333,577.8523166666666,521.22694,541.8831666666666,0.0,0.0,795.959473690476,371.94710535714273,371.9471053571428,7096.296296296297,6211.896881084657,0.0,759.990323690476,0.0,0.0
2025-02-01,53,8:40-8:50,1.043,940.5226749999999,649.0800333333333,568.0341633333334,586.6261,0.0,0.0,708.6000061111112,336.1114944444446,336.1114944444446,6211.896881084657,5424.5635409612005,0.0,646.1460727777778,0.0,0.0
2025-02-01,54,8:50-9:00,1.036,945.5216666666665,737.1266666666667,604.9449999999999,621.9499999999999,0.0,0.0,660.2403571428567,319.66369047619014,319.66369047619014,5424.5635409612005,4690.963144135804,0.0,545.06369047619,0.0,0.0
2025-02-01,55,9:00-9:10,1.0147,970.7844166666666,711.2534166666666,645.7346600000001,665.4293,0.0,0.0,638.0667844444444,313.0170277777777,313.0170277777778,4690.963144135804,3982.000050308644,0.0,592.2426677777778,0.0,0.0
2025-02-01,56,9:10-9:20,0.9922,971.3217249999999,698.3616999999999,691.5021033333333,729.7221999999999,0.0,0.0,590.8791657142858,311.05954404761917,311.05954404761917,3982.000050308644,3325.4676439594377,0.0,622.2396657142858,0.0,0.0
2025-02-01,57,9:20-9:30,0.97,953.2191666666665,736.3866666666665,735.7637500000001,798.0874999999999,0.0,0.0,528.5149607142856,311.0595440476193,311.05954404761917,3325.4676439594377,2738.2287987213426,0.0,590.2157940476189,0.0,0.0
2025-02-01,58,9:30-9:40,0.9422,965.6069333333332,733.2125666666667,769.7595233333334,838.3206833333334,508.2900058333332,0.0,0.0,312.44259583333337,312.44259583333337,2738.2287987213426,2738.2287987213426,0.0,613.3981224999999,478.9108434961666,0.0
2025-02-01,59,9:40-9:50,0.9569,971.812,697.1223666666666,792.9114333333332,867.3196166666667,498.56425714285695,0.0,0.0,319.66369047619025,319.66369047619014,2738.2287987213426,2738.2287987213426,0.0,668.761507142857,477.0761376599998,0.0
2025-02-01,60,9:50-10:00,0.9977,960.1008333333333,678.5883333333334,815.64875,894.01875,0.0,0.0,464.1157738095235,319.66369047619,319.66369047619014,2738.2287987213426,2222.54460559965,0.0,679.5461904761901,0.0,0.0
2025-02-01,61,10:00-10:10,0.9919,957.2318833333333,711.4322,851.4594666666668,911.8498333333333,0.0,0.0,437.6613797619043,331.8889630952377,331.88896309523784,2222.54460559965,1736.2541836419784,0.0,638.0790130952377,0.0,0.0
2025-02-01,62,10:10-10:20,0.9588,956.1955083333332,706.70705,890.6780066666668,933.6272333333333,262.90824424602806,0.0,134.49822051587623,331.88896309523784,331.88896309523784,1736.2541836419784,1586.811716402116,0.0,624.3266480952376,252.0764245830917,0.0
2025-02-01,63,10:20-10:30,0.9549,956.5558333333332,666.9933333333333,923.96,959.21875,364.48479642857103,0.0,0.0,331.8889630952377,331.88896309523784,1586.811716402116,1586.811716402116,0.0,656.7102130952377,348.04653210964244,0.0
2025-02-01,64,10:30-10:40,0.9839,964.1578083333332,678.7204333333333,947.9162266666667,979.8081666666667,0.0,0.0,348.1305447619043,331.88896309523784,331.88896309523784,1586.811716402116,1200.0,0.0,649.2182780952377,0.0,0.0
2025-02-01,65,10:40-10:50,0.799,950.0552749999999,678.1305,958.8611300000001,1021.3479,323.08310809523766,0.0,0.0,331.88896309523784,331.88896309523784,1200.0,1200.0,0.0,666.3005080952377,258.1434033680949,0.0
2025-02-01,66,10:50-11:00,0.5025,926.9224999999999,652.925,969.1999999999998,1060.2749999999999,1123.5080755952379,833.3333333333333,0.0,332.4522422619043,332.45224226190453,1200.0,1950.0,0.0,697.5247422619045,564.5628079866069,0.0
2025-02-01,67,11:00-11:10,0.4662,936.1490999999999,657.69435,994.95948,1046.1778166666666,1105.5263015476185,833.3333333333333,0.0,331.0033482142853,331.00334821428544,1950.0,2700.0,0.0,660.6764348809518,515.3963617814998,0.0
2025-02-01,68,11:10-11:20,0.5007,934.8178666666665,656.1017166666666,1003.8175433333333,1051.3417833333333,1091.8823471428566,833.3333333333333,0.0,327.54869047619013,327.54869047619013,2700.0,3450.0,0.0,653.7890804761901,546.7054912144283,0.0
2025-02-01,69,11:20-11:30,0.4827,921.7933333333333,654.535,998.9212499999999,1099.0625,1077.1379166666666,833.3333333333333,0.0,320.9324999999999,320.9325,3450.0,4200.0,0.0,688.3320833333332,519.9344723749999,0.0
2025-02-01,70,11:30-11:40,0.4785,935.2586166666666,692.20855,1016.1652133333334,1136.31565,1049.96522297619,833.3333333333333,0.0,297.5384863095235,297.5384863095235,4200.0,4950.0,0.0,660.7389896428567,502.40835919410694,0.0
2025-02-01,71,11:40-11:50,0.4662,920.6255749999999,680.1494833333334,1032.3860566666667,1128.4168166666666,1019.1113379761899,833.3333333333333,0.0,297.5384863095235,297.5384863095235,4950.0,5700.0,0.0,634.0453379761899,475.1097057644997,0.0
2025-02-01,72,11:50-12:00,0.4432,881.4825,640.0333333333333,1029.385,1100.65625,982.9693196428567,833.3333333333333,0.0,297.5384863095235,297.5384863095235,5700.0,6450.0,0.0,610.2589029761901,435.6520024657141,0.0
2025-02-01,73,12:00-12:10,0.4411,879.9530833333332,676.8413833333333,1013.1457966666666,1105.4832,997.6791063095234,833.3333333333333,0.0,297.5384863095235,297.5384863095235,6450.0,7200.0,0.0,592.9875896428568,440.0762537931308,0.0
2025-02-01,74,12:10-12:20,0.4551,885.5826749999999,663.0938,1004.4625233333334,1089.4810666666667,1016.9113617857139,833.3333333333333,0.0,302.45787678571423,302.4578767857141,7200.0,7950.0,0.0,609.9652951190475,462.7963607486784,0.0
2025-02-01,75,12:20-12:30,0.4463,879.005,594.0216666666666,1007.0175,1052.4125,1027.1999999999998,833.3333333333333,0.0,321.8791666666664,321.8791666666665,7950.0,8700.0,0.0,652.2574999999997,458.4393599999999,0.0
2025-02-01,76,12:30-12:40,0.4113,874.8088,601.1141666666666,1005.8596066666667,1052.0977666666665,1030.5029207142857,833.3333333333333,0.0,328.22039404761904,328.2203940476189,8700.0,9450.0,0.0,648.1531873809524,423.8458512897857,0.0
2025-02-01,77,12:40-12:50,0.5682,882.1800499999999,633.3353666666667,994.4574466666668,1058.98975,1049.2763307142855,833.3333333333333,0.0,328.22039404761904,328.2203940476189,9450.0,10200.0,0.0,641.5973807142855,596.198811111857,0.0
2025-02-01,78,12:50-13:00,0.8279,893.0183333333333,638.6816666666666,981.95,1052.225,236.06208392857138,0.0,0.0,324.9937505952381,324.9937505952381,10200.0,10200.0,0.0,649.6054172619047,195.43579928446425,0.0
2025-02-01,79,13:00-13:10,0.8636,890.2388833333333,619.3742333333332,981.3868066666666,1041.0229166666666,230.4988701190474,0.0,0.0,321.64679345238085,321.64679345238073,10200.0,10200.0,0.0,652.1475534523807,199.05882423480935,0.0
2025-02-01,80,13:10-13:20,0.8416,882.8639166666666,606.5044,969.3619466666667,1029.2288333333331,238.49572059523803,0.0,0.0,324.9937505952381,324.9937505952381,10200.0,10200.0,0.0,661.2201539285711,200.71799845295232,0.0
2025-02-01,81,13:20-13:30,0.8618,883.1025,607.0133333333333,941.84875,1017.28125,266.2475005952381,0.0,0.0,324.993750595238,324.9937505952381,10200.0,10200.0,0.0,676.5154172619048,229.45209601297617,0.0
2025-02-01,82,13:30-13:40,0.8623,891.9027749999999,606.3183333333333,916.9486966666667,998.79405,296.60087178571393,0.0,0.0,321.64679345238085,321.64679345238073,10200.0,10200.0,0.0,689.0765884523806,255.7589317408211,0.0
2025-02-01,83,13:40-13:50,0.9026,881.3332666666665,624.9272166666666,887.27918,948.6343499999999,314.8720438095236,0.0,0.0,320.81795714285704,320.81795714285704,10200.0,10200.0,0.0,638.5791771428569,284.20350674247595,0.0
2025-02-01,84,13:50-14:00,0.9754,864.5308333333334,641.645,851.56125,875.1875,0.0,0.0,334.6163767857141,321.6467934523806,321.64679345238073,10200.0,9828.204025793651,0.0,568.1588767857141,0.0,0.0
2025-02-01,85,14:00-14:10,1.0002,880.3926166666665,612.7233833333332,817.1952933333333,815.6234166666666,0.0,0.0,384.84411678571394,321.64679345238073,321.64679345238073,9828.204025793651,9400.599451587303,0.0,587.7441501190473,0.0,0.0
2025-02-01,86,14:10-14:20,0.9978,880.3646833333332,603.26775,775.8233433333334,769.5365666666667,0.0,0.0,425.7661566666666,321.2248166666668,321.2248166666667,9400.599451587303,8927.525944179895,0.0,592.0349733333333,0.0,0.0
2025-02-01,87,14:20-14:30,1.0271,850.5175,610.8116666666666,730.52125,727.3999999999999,0.0,0.0,439.3969999999998,319.4007499999997,319.4007499999998,8927.525944179895,8439.307055291007,0.0,555.9853333333331,0.0,0.0
2025-02-01,88,14:30-14:40,1.0906,826.9677083333333,571.6230833333333,692.62366,684.0674,0.0,0.0,440.9328798809523,306.58883154761884,306.58883154761895,8439.307055291007,7949.381633201059,0.0,553.3771965476191,0.0,0.0
2025-02-01,89,14:40-14:50,0.9376,818.077475,554.5942,645.69273,648.3614333333333,0.00874273016574989,0.0,473.35006774602465,300.9740654761904,300.97406547619033,7949.381633201059,7423.4371134832545,0.0,567.1260438095237,0.008197183803407096,0.0
2025-02-01,90,14:50-15:00,0.6694,827.6066666666667,578.9233333333333,594.5749999999999,614.7249999999999,1367.3238095238096,833.3333333333333,0.0,300.9588095238098,300.9588095238096,7423.4371134832545,8173.4371134832545,0.0,569.7921428571428,915.2865580952381,0.0
2025-02-01,91,15:00-15:10,0.66,853.4128666666666,593.8219999999999,559.9564566666667,565.39285,1427.7485528571428,833.3333333333333,0.0,300.9588095238098,300.9588095238096,8173.4371134832545,8923.437113483255,0.0,565.9860695238096,942.3140448857143,0.0
2025-02-01,92,15:10-15:20,0.7217,859.71055,603.3700333333334,514.0109466666667,505.4359666666667,1480.007002142857,833.3333333333333,0.0,300.9740654761904,300.97406547619033,8923.437113483255,9673.437113483255,0.0,548.7396021428569,1068.1210534465,0.0
2025-02-01,93,15:20-15:30,0.7308,843.6191666666666,608.655,455.64750000000004,450.63749999999993,1522.2638095238094,833.3333333333333,0.0,300.9588095238096,300.9588095238096,9673.437113483255,10423.437113483255,0.0,530.9129761904761,1112.470392,0.0
2025-02-01,94,15:30-15:40,0.7534,835.2064583333332,596.78865,411.93746000000004,413.62829999999997,1142.6462710503524,418.4032072408288,0.0,300.9740654761905,300.97406547619033,10423.437113483255,10800.0,0.0,541.0827138095236,860.8697006093355,0.0
2025-02-01,95,15:40-15:50,0.7823,831.1741833333333,570.11095,366.8328466666667,375.9729,768.3738813095235,0.0,0.0,304.0325446428569,304.0325446428569,10800.0,10800.0,0.0,574.2358313095235,601.0988873484403,0.0
2025-02-01,96,15:50-16:00,0.8055,824.7524999999998,548.75,314.2925,328.93125,827.3448809523808,0.0,0.0,316.88488095238085,316.88488095238097,10800.0,10800.0,0.0,607.5261309523808,666.4263016071427,0.0
2025-02-01,97,16:00-16:10,0.8271,816.1285499999999,554.0824,265.8195866666666,281.17404999999997,876.2864823809524,0.0,0.0,325.9775190476191,325.9775190476191,10800.0,10800.0,0.0,603.3781323809524,724.7765495772857,0.0
2025-02-01,98,16:10-16:20,0.8519,811.8979249999999,559.0360666666666,218.43847333333335,240.44151666666667,920.543911785714,0.0,0.0,327.08446011904755,327.08446011904755,10800.0,10800.0,0.0,601.9493617857141,784.2113584502498,0.0
2025-02-01,99,16:20-16:30,0.8791,817.4183333333333,563.1066666666666,170.155,202.36249999999998,984.864583333333,0.0,0.0,337.6012499999997,337.6012499999997,10800.0,10800.0,0.0,624.1204166666664,865.794455208333,0.0
2025-02-01,100,16:30-16:40,0.9024,826.1501916666666,580.2863,123.22260333333334,155.5190333333333,1044.5417966666666,0.0,0.0,341.6142083333334,341.6142083333334,10800.0,10800.0,0.0,619.7745299999999,942.594517312,0.0
2025-02-01,101,16:40-16:50,0.9163,797.962325,532.8180166666666,77.71321666666665,106.71146666666667,1080.5648392857142,0.0,0.0,360.3157309523808,360.315730952381,10800.0,10800.0,0.0,654.4582892857143,990.1215622374999,0.0
2025-02-01,102,16:50-17:00,0.9264,749.6758333333332,446.78,36.870000000000005,59.70625,1088.19875,0.0,0.0,375.3929166666667,375.3929166666667,10800.0,10800.0,0.0,701.125,1008.1073220000001,0.0
2025-02-01,103,17:00-17:10,0.9462,741.1500666666666,433.5435166666667,7.810616666666666,15.897433333333334,1119.0652055555556,0.0,0.0,385.7257555555557,385.72575555555557,10800.0,10800.0,0.0,701.4191222222223,1058.8594974966668,0.0
2025-02-01,104,17:10-17:20,0.9742,744.9388083333333,439.7808,0.0,0.0,1130.664563888889,0.0,0.0,385.7257555555557,385.72575555555557,10800.0,10800.0,0.0,690.883763888889,1101.4934181405556,0.0
2025-02-01,105,17:20-17:30,0.9862,752.4599999999999,436.13666666666666,0.0,0.0,1138.1857555555555,0.0,0.0,385.72575555555557,385.72575555555557,10800.0,10800.0,0.0,702.0490888888888,1122.4787921288887,0.0
2025-02-01,106,17:30-17:40,0.976,769.0430583333332,445.99516666666665,0.45510333333333336,0.68945,1147.7801105555554,0.0,0.0,379.1921555555555,379.19215555555564,10800.0,10800.0,0.0,702.4743938888888,1120.2333879022221,0.0
2025-02-01,107,17:40-17:50,1.0742,697.5086166666666,439.89263333333326,0.0,0.0,1019.2914499999998,0.0,0.0,321.7828333333332,321.7828333333332,10800.0,10800.0,0.0,579.3988166666666,1094.9228755899999,0.0
2025-02-01,108,17:50-18:00,1.2313,584.7333333333333,428.47,0.0,0.0,820.3318476190477,0.0,0.0,235.59851428571437,235.59851428571437,10800.0,10800.0,0.0,391.8618476190477,1010.0746039733335,0.0
2025-02-01,109,18:00-18:10,1.2561,584.779275,454.18455,0.032676666666666666,0.049499999999999995,802.7886816666665,0.0,0.0,218.04208333333327,218.04208333333327,10800.0,10800.0,0.0,348.65363166666657,1008.3828630414998,0.0
2025-02-01,110,18:10-18:20,1.2447,604.790125,472.26531666666665,0.0,0.0,800.2973194444445,0.0,0.0,195.5071944444445,195.50719444444448,10800.0,10800.0,0.0,328.03200277777785,996.1300735125,0.0
2025-02-01,111,18:20-18:30,1.2545,599.6225,454.16833333333335,0.0,0.0,784.9252744047618,0.0,0.0,185.30277440476186,185.30277440476186,10800.0,10800.0,0.0,330.75694107142846,984.6887567407737,0.0
2025-02-01,112,18:30-18:40,1.2522,616.876175,418.3761833333333,0.0023466666666666666,0.0035499999999999998,809.9088408333333,0.0,0.0,193.0350125,193.0350125,10800.0,10800.0,0.0,391.53620750000005,1014.1678504915,0.0
2025-02-01,113,18:40-18:50,1.2881,630.8611083333333,414.0822333333333,0.0,0.0,792.0355488888895,0.0,31.860571944443834,193.0350125,193.0350125,10800.0,10764.599364506174,0.0,409.8138875,1020.2209905237786,0.0
2025-02-01,114,18:50-19:00,1.3466,618.7791666666666,432.1383333333333,0.0,0.0,0.0,0.0,806.2685277777778,187.48936111111118,187.48936111111118,10764.599364506174,9868.745444753087,0.0,374.13019444444444,0.0,0.0
2025-02-01,115,19:00-19:10,1.3523,586.0742333333333,424.01436666666666,0.00014000000000000001,0.00025,0.0,0.0,773.5634544444445,187.48936111111118,187.48936111111118,9868.745444753087,9009.230495370372,0.0,349.5493377777778,0.0,0.0
2025-02-01,116,19:10-19:20,1.3445,560.8871333333334,442.41246666666666,0.0,0.0,0.0,0.0,751.1277041666666,190.2405708333332,190.2405708333332,9009.230495370372,8174.644157407408,0.0,308.71523749999994,0.0,0.0
2025-02-01,117,19:20-19:30,1.3483,564.9408333333333,483.74666666666667,0.0,0.0,0.0,0.0,752.4301944444445,187.48936111111118,187.48936111111118,8174.644157407408,7338.610608024692,0.0,268.68352777777784,0.0,0.0
