date,t,interval,initial_purchase_kwh,final_purchase_kwh,charge_kwh,discharge_kwh,emergency_kwh,load_kwh,pv_kwh,soc_before_kwh,soc_after_kwh,actual_price_yuan_kwh,forecast_price_yuan_kwh,plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,total_cost_yuan
2025-02-01,43,7:10-7:20,789.2004177837978,789.2004177837978,119.47749292515107,0.0,0.0,595.3964666666667,147.48791666666668,10692.470256367362,10799.999999999998,0.8237,0.8562608741492002,650.0643841285142,0.0,0.0,650.0643841285142
2025-02-01,44,7:20-7:30,742.17275603373,131.29614340252795,0.0,541.9909767672121,0.0,579.5366666666666,190.11249999999998,10799.999999999998,10197.787803591982,0.7654,0.810823930927578,568.059027468217,233.78247965396102,0.0,801.841507122178
2025-02-01,45,7:30-7:40,1225.4722818066887,1225.3676182855759,580.6789928579159,0.0,0.0,609.0003666666667,231.34661666666668,10197.787803591982,10720.398897164107,0.7258,0.7361283757052492,889.4477821352947,0.037982391811834305,0.0,889.4857645271065
2025-02-01,46,7:40-7:50,796.1427770375728,796.1427770375728,88.44566981765865,0.0,0.0,640.2366833333333,279.07533333333333,10720.398897164107,10800.0,0.8697,0.9064946325038665,692.4053731895772,0.0,0.0,692.4053731895772
2025-02-01,47,7:50-8:00,109.68180816259428,109.68180816259428,0.0,713.8558404081831,0.0,633.9416666666667,334.01875,10800.0,10006.826843990908,1.0783,1.1975118260570126,118.26989374172541,0.0,0.0,118.26989374172541
2025-02-01,48,8:00-8:10,92.67409343938459,92.67409343938459,0.0,728.934835096561,0.0,590.91065,388.68441666666666,10006.826843990908,9196.899249439173,1.0448,1.1857168970371457,96.82589282546901,0.0,0.0,96.82589282546901
2025-02-01,49,8:10-8:20,21.55264214708552,21.55264214708552,0.0,788.1519831434717,0.0,568.5581666666667,438.7655666666667,9196.899249439173,8321.174823724205,0.9667,1.1125369645471936,20.834939163587574,0.0,0.0,20.834939163587574
2025-02-01,50,8:20-8:30,21.751357421989155,21.751357421989155,0.0,443.9790634692532,0.0,574.2283333333334,487.94374999999997,8321.174823724205,7827.864753202812,0.9429,1.1146563471613498,20.509354913193572,0.0,0.0,20.509354913193572
2025-02-01,51,8:30-8:40,0.0,0.0,0.0,407.27505196653215,0.0,577.8523166666666,541.8831666666666,7827.864753202812,7375.336917684443,0.893,1.0854189274920991,0.0,0.0,0.0,0.0
2025-02-01,52,8:40-8:50,0.0,0.0,0.0,827.0477084398624,0.0,649.0800333333333,586.6261000000001,7375.336917684443,6456.395019417929,0.9266,1.0488925375411822,0.0,0.0,0.0,0.0
2025-02-01,53,8:50-9:00,0.0,0.0,0.0,833.3333333333334,0.0,737.1266666666667,621.9499999999999,6456.395019417929,5530.469093492003,0.9995,1.037861575229078,0.0,0.0,0.0,0.0
2025-02-01,54,9:00-9:10,0.0,0.0,0.0,241.13404014475418,0.0,711.2534166666666,665.4293,5530.469093492003,5262.542382220054,0.9415,1.046621749687089,0.0,0.0,0.0,0.0
2025-02-01,55,9:10-9:20,0.0,0.0,0.0,123.10084645413338,0.0,698.3616999999999,729.7222,5262.542382220054,5125.763663937683,0.8825,1.024967775184759,0.0,0.0,0.0,0.0
2025-02-01,56,9:20-9:30,0.0,0.0,0.0,63.02533023507863,0.0,736.3866666666667,798.0875,5125.763663937683,5055.73551923204,0.8929,0.9695845800000271,0.0,0.0,0.0,0.0
2025-02-01,57,9:30-9:40,0.0,0.0,0.0,9.745906959161289,0.0,733.2125666666667,838.3206833333334,5055.73551923204,5044.906733721861,0.9059,0.942628956534374,0.0,0.0,0.0,0.0
2025-02-01,58,9:40-9:50,0.0,0.0,0.0,0.0,0.0,697.1223666666666,867.3196166666667,5044.906733721861,5044.906733721861,0.8581,1.0298859605627402,0.0,0.0,0.0,0.0
2025-02-01,59,9:50-10:00,0.0,0.0,0.0,0.0,0.0,678.5883333333334,894.0187500000001,5044.906733721861,5044.906733721861,0.8084,1.1609744811786635,0.0,0.0,0.0,0.0
2025-02-01,60,10:00-10:10,0.0,0.0,0.0,0.0,0.0,711.4322000000001,911.8498333333333,5044.906733721861,5044.906733721861,0.8605,1.1650135691186612,0.0,0.0,0.0,0.0
2025-02-01,61,10:10-10:20,0.0,0.0,0.0,0.0,0.0,706.70705,933.6272333333333,5044.906733721861,5044.906733721861,0.8292,1.1155025496834976,0.0,0.0,0.0,0.0
2025-02-01,62,10:20-10:30,0.0,0.0,0.0,0.0,0.0,666.9933333333333,959.21875,5044.906733721861,5044.906733721861,0.7446,1.1237285508100217,0.0,0.0,0.0,0.0
2025-02-01,63,10:30-10:40,0.0,0.0,0.0,0.0,0.0,678.7204333333333,979.8081666666667,5044.906733721861,5044.906733721861,0.7982,1.1819015932635581,0.0,0.0,0.0,0.0
2025-02-01,64,10:40-10:50,0.0,0.0,0.0,0.0,0.0,678.1305,1021.3479000000001,5044.906733721861,5044.906733721861,0.6917,0.9308159900581683,0.0,0.0,0.0,0.0
2025-02-01,65,10:50-11:00,837.8648093417474,837.8648093417474,15.616455690489829,0.0,0.0,652.9250000000001,1060.2749999999999,5044.906733721861,5058.961543843302,0.438,0.5147789019518267,366.9847864916854,0.0,0.0,366.9847864916854
2025-02-01,66,11:00-11:10,1117.8433219350907,1117.8433219350907,289.4866053076265,0.0,0.0,657.69435,1046.1778166666666,5058.961543843302,5319.499488620166,0.3671,0.46629805036653654,410.36028348237176,0.0,0.0,410.36028348237176
2025-02-01,67,11:10-11:20,1118.373314457322,1118.373314457322,290.0215478878341,0.0,0.0,656.1017166666667,1051.3417833333333,5319.499488620166,5580.518881719217,0.3419,0.5204185054972452,382.3718362129584,0.0,0.0,382.3718362129584
2025-02-01,68,11:20-11:30,1048.920237562016,1048.920237562016,229.1848120101564,0.0,0.0,654.535,1099.0625,5580.518881719217,5786.785212528358,0.308,0.5068172746893651,323.0674331691009,0.0,0.0,323.0674331691009
2025-02-01,69,11:30-11:40,976.899578546336,976.899578546336,148.70119316262299,0.0,0.0,692.20855,1136.31565,5786.785212528358,5920.616286374719,0.3563,0.520334147049287,348.0693198360595,0.0,0.0,348.0693198360595
2025-02-01,70,11:40-11:50,920.3867172280492,920.3867172280492,103.18192542975498,0.0,0.0,680.1494833333334,1128.4168166666666,5920.616286374719,6013.4800192614985,0.3499,0.516024659363616,322.0433123580944,0.0,0.0,322.0433123580944
2025-02-01,71,11:50-12:00,895.1558865851756,895.1558865851756,110.03177915176764,0.0,0.0,640.0333333333333,1100.65625,6013.4800192614985,6112.508620498089,0.2979,0.4833232526484755,266.6669386137238,0.0,0.0,266.6669386137238
2025-02-01,72,12:00-12:10,874.7235339852713,874.7235339852713,245.1530904962167,0.0,0.0,676.8413833333333,1105.4832,6112.508620498089,6333.146401944684,0.3528,0.3528,308.6024627900037,0.0,0.0,308.6024627900037
2025-02-01,73,12:10-12:20,853.6129045379433,853.6129045379433,224.1176469806594,0.0,0.0,663.0938,1089.4810666666667,6333.146401944684,6534.852284227278,0.4214,0.37102318865609546,359.7124779722893,0.0,0.0,359.7124779722893
2025-02-01,74,12:20-12:30,803.1863044092428,803.1863044092428,173.74528753023787,0.0,0.0,594.0216666666666,1052.4125000000001,6534.852284227278,6691.223043004492,0.4077,0.3667272601639017,327.45905630764827,0.0,0.0,327.45905630764827
2025-02-01,75,12:30-12:40,847.5298569586195,847.5298569586195,224.54774252684524,0.0,0.0,601.1141666666666,1052.0977666666665,6691.223043004492,6893.316011278653,0.3359,0.31445352172881474,284.68527895240027,0.0,0.0,284.68527895240027
2025-02-01,76,12:40-12:50,934.4138207948448,934.4138207948448,301.6403258553322,0.0,0.0,633.3353666666667,1058.98975,6893.316011278653,7164.792304548451,0.4541,0.45282113540036645,424.31731602293905,0.0,0.0,424.31731602293905
2025-02-01,77,12:50-13:00,158.97285236109906,158.97285236109906,0.0,0.0,0.0,638.6816666666667,1052.2250000000001,7164.792304548451,7164.792304548451,0.6884,0.7050067603758297,109.4369115653806,0.0,0.0,109.4369115653806
2025-02-01,78,13:00-13:10,238.05368873222517,238.05368873222517,0.0,0.0,0.0,619.3742333333333,1041.0229166666666,7164.792304548451,7164.792304548451,0.7168,0.7368754001598945,170.636884083259,0.0,0.0,170.636884083259
2025-02-01,79,13:10-13:20,221.39609814365133,221.39609814365133,0.0,0.0,0.0,606.5044,1029.2288333333333,7164.792304548451,7164.792304548451,0.7194,0.7037708089790424,159.27235300454277,0.0,0.0,159.27235300454277
2025-02-01,80,13:20-13:30,268.22377012810364,268.22377012810364,0.0,0.0,0.0,607.0133333333333,1017.28125,7164.792304548451,7164.792304548451,0.7375,0.7156168646967651,197.81503046947645,0.0,0.0,197.81503046947645
2025-02-01,81,13:30-13:40,300.104331015158,300.104331015158,0.0,0.0,0.0,606.3183333333333,998.79405,7164.792304548451,7164.792304548451,0.6413,0.7357785874894991,192.45690748002082,0.0,0.0,192.45690748002082
2025-02-01,82,13:40-13:50,0.0,0.0,0.0,0.0,0.0,624.9272166666666,948.6343499999999,7164.792304548451,7164.792304548451,0.6761,0.8252107410504472,0.0,0.0,0.0,0.0
2025-02-01,83,13:50-14:00,0.0,0.0,0.0,177.35019768255148,0.0,641.645,875.1875,7164.792304548451,6967.736529345616,0.8225,0.9611694564019475,0.0,0.0,0.0,0.0
2025-02-01,84,14:00-14:10,0.0,0.0,0.0,630.3479384319759,0.0,612.7233833333333,815.6234166666667,6967.736529345616,6267.349931087865,0.8111,1.0349649696891066,0.0,0.0,0.0,0.0
2025-02-01,85,14:10-14:20,0.0,0.0,0.0,624.7803652638678,0.0,603.26775,769.5365666666667,6267.349931087865,5573.149525239123,0.8061,1.0359175342111588,0.0,0.0,0.0,0.0
2025-02-01,86,14:20-14:30,0.0,0.0,0.0,603.0753380595165,0.0,610.8116666666666,727.4,5573.149525239123,4903.065816284105,0.8727,1.0483925225885204,0.0,0.0,0.0,0.0
2025-02-01,87,14:30-14:40,0.0,0.0,0.0,588.5776205295305,0.0,571.6230833333333,684.0674,4903.065816284105,4249.090682362405,0.8717,1.120483560390196,0.0,0.0,0.0,0.0
2025-02-01,88,14:40-14:50,0.0,0.0,0.0,585.0221865714346,0.0,554.5942,648.3614333333334,4249.090682362405,3599.066030616366,0.7054,0.9045327710695505,0.0,0.0,0.0,0.0
2025-02-01,89,14:50-15:00,1440.8775227675753,1424.5137810403808,833.3333333333333,0.0,0.0,578.9233333333333,614.725,3599.066030616366,4349.066030616366,0.5147,0.5307603246849377,741.6196609684711,4.211208933493522,0.0,745.8308699019645
2025-02-01,90,15:00-15:10,1510.0148572433081,1435.7408366859015,833.3323236220507,0.0,0.0,593.822,565.3928500000001,4349.066030616366,5099.065121876212,0.5575,0.5101995601453337,841.8332829131443,20.703883230377098,0.0,862.5371661435214
2025-02-01,91,15:10-15:20,1549.0657597304692,1433.680064286109,833.3333333333333,0.0,0.0,603.3700333333334,505.4359666666667,5099.065121876212,5849.065121876212,0.6606,0.5803667349220722,1023.3128408779479,38.11189520527216,0.0,1061.42473608322
2025-02-01,92,15:20-15:30,1559.6959315846175,1423.505364753226,833.3333333333334,0.0,0.0,608.655,450.6375,5849.065121876212,6599.065121876212,0.688,0.5779016767915766,1073.0708009302168,46.84955498999863,0.0,1119.9203559202153
2025-02-01,93,15:30-15:40,1636.336437281308,1427.6301634034535,833.3333333333334,0.0,0.0,596.7886500000001,413.6283,6599.065121876212,7349.065121876212,0.6617,0.6048952145643158,1082.7638205490414,69.05047071248816,0.0,1151.8142912615294
2025-02-01,94,15:40-15:50,857.491678347864,857.491678347864,260.6412310264092,0.0,0.0,570.11095,375.9729,7349.065121876212,7583.642229799981,0.6465,0.6319375592117631,554.368370051894,0.0,0.0,554.368370051894
2025-02-01,95,15:50-16:00,847.538921932115,847.538921932115,260.6412310264092,0.0,0.0,548.75,328.93125000000003,7583.642229799981,7818.219337723749,0.6667,0.6500639786667595,565.0541992521411,0.0,0.0,565.0541992521411
2025-02-01,96,16:00-16:10,818.221694116868,818.221694116868,247.10314169326955,0.0,0.0,554.0824,281.17405,7818.219337723749,8040.612165247691,0.6956,0.6913080910963365,569.1550104276934,0.0,0.0,569.1550104276934
2025-02-01,97,16:10-16:20,827.3516396276821,827.3516396276821,260.6412310264092,0.0,0.0,559.0360666666667,240.44151666666667,8040.612165247691,8275.18927317146,0.7032,0.7267081471540877,581.793672986186,0.0,0.0,581.793672986186
2025-02-01,98,16:20-16:30,837.3085033578759,837.3085033578759,260.6412310264092,0.0,0.0,563.1066666666667,202.36249999999998,8275.18927317146,8509.766381095227,0.7041,0.7379070996727455,589.5489172142804,0.0,0.0,589.5489172142804
2025-02-01,99,16:30-16:40,843.1238343086825,843.1238343086825,260.6412310264092,0.0,0.0,580.2863,155.51903333333334,8509.766381095227,8744.343489018995,0.7357,0.7360906525728144,620.2862049008977,0.0,0.0,620.2862049008977
2025-02-01,100,16:40-16:50,809.7133092344354,809.7133092344354,260.6412310264092,0.0,0.0,532.8180166666667,106.71146666666668,8744.343489018995,8978.920596942762,0.7466,0.7428701388351904,604.5319566744296,0.0,0.0,604.5319566744296
2025-02-01,101,16:50-17:00,760.4588136491105,760.4588136491105,260.6412310264092,0.0,0.0,446.78,59.706250000000004,8978.920596942762,9213.49770486653,0.7383,0.7494622529928299,561.4467421171382,0.0,0.0,561.4467421171382
2025-02-01,102,17:00-17:10,756.4567752064363,756.4567752064363,260.6412310264092,0.0,0.0,433.5435166666667,15.897433333333334,9213.49770486653,9448.074812790297,0.7642,0.736307971246827,578.0842676127586,0.0,0.0,578.0842676127586
2025-02-01,103,17:10-17:20,762.1836876153836,762.1836876153836,260.6412310264092,0.0,0.0,439.7808,0.0,9448.074812790297,9682.651920714065,0.787,0.7651687616241294,599.838562153307,0.0,0.0,599.838562153307
2025-02-01,104,17:20-17:30,768.0529646992735,768.0529646992735,260.6412310264092,0.0,0.0,436.1366666666667,0.0,9682.651920714065,9917.229028637832,0.775,0.7950012729869294,595.241047641937,0.0,0.0,595.241047641937
2025-02-01,105,17:30-17:40,785.404815305145,785.404815305145,260.6412310264092,0.0,0.0,445.99516666666665,0.68945,9917.229028637832,10151.8061365616,0.7557,0.7407584381705163,593.5304189260982,0.0,0.0,593.5304189260982
2025-02-01,106,17:40-17:50,713.8621590828564,713.8621590828564,260.6412310264092,0.0,0.0,439.8926333333333,0.0,10151.8061365616,10386.383244485367,0.8692,0.8217430352002753,620.4889886748188,0.0,0.0,620.4889886748188
2025-02-01,107,17:50-18:00,599.4445120030686,599.4445120030686,260.6412310264092,0.0,89.66671902334065,428.47,0.0,10386.383244485367,10620.960352409134,1.0662,1.0102238676511714,639.1277386976717,0.0,478.013279113429,1117.1410178111007
2025-02-01,108,18:00-18:10,0.0,0.0,0.0,322.98003541629384,131.15501458370613,454.18455,0.049499999999999995,10620.960352409134,10262.09364639103,1.1465,1.1465,0.0,0.0,751.8461211010954,751.8461211010954
2025-02-01,109,18:10-18:20,453.4604655093391,453.4604655093391,110.9575996997985,0.0,129.76245085712605,472.26531666666665,0.0,10262.09364639103,10361.955486120847,1.1653,1.0355312328762987,528.4174804580329,0.0,756.060919919045,1284.4784003770778
2025-02-01,110,18:20-18:30,606.8680007472278,606.8680007472278,276.1101436073734,0.0,123.41047619347887,454.16833333333335,0.0,10361.955486120847,10610.454615367484,1.1644,1.0331718417948597,706.6371000700722,0.0,718.4957923984341,1425.1328924685063
2025-02-01,111,18:30-18:40,608.7228392543736,543.2186785720183,210.60598292501808,0.0,85.75993768633306,418.3761833333333,0.0035499999999999998,10610.454615367484,10800.0,1.1265,1.0076827767854097,685.7262784200519,36.89521850433662,483.042849018271,1205.6643459426596
2025-02-01,112,18:40-18:50,0.0,0.0,0.0,345.6065728670244,68.47566046630891,414.0822333333333,0.0,10800.0,10415.992696814417,1.1134,1.092448684633399,0.0,0.0,381.2040018159417,381.2040018159417
2025-02-01,113,18:50-19:00,0.0,0.0,0.0,345.09574532717886,87.04258800615446,432.1383333333333,0.0,10415.992696814417,10032.55297978422,1.1312,1.2370489726561624,0.0,0.0,492.3128777628096,492.3128777628096
2025-02-01,114,19:00-19:10,0.0,0.0,0.0,313.50087293429135,110.51324373237537,424.0143666666667,0.00025,10032.55297978422,9684.218676523895,1.1292,1.2431073089234967,0.0,0.0,623.9577741129914,623.9577741129914
2025-02-01,115,19:10-19:20,0.0,0.0,0.0,296.2369429729282,146.17552369373846,442.41246666666666,0.0,9684.218676523895,9355.066517665085,1.133,1.222233832358745,0.0,0.0,828.0843417250284,828.0843417250284
2025-02-01,116,19:20-19:30,0.0,0.0,0.0,310.65053800033434,173.09612866633233,483.74666666666667,0.0,9355.066517665085,9009.89925322027,1.1382,1.2375937069058465,0.0,0.0,985.0900682400975,985.0900682400975
2025-02-01,117,19:30-19:40,0.0,0.0,0.0,330.6587987783171,150.52566788834957,481.18446666666665,0.0,9009.89925322027,8642.500587911029,1.1103,1.2375563886676835,0.0,0.0,835.6432452821728,835.6432452821728
2025-02-01,118,19:40-19:50,0.0,0.0,0.0,333.36557345929623,111.40035987403712,444.76593333333335,0.0,8642.500587911029,8272.094395178477,1.0929,1.2265081520242012,0.0,0.0,608.7472665316759,608.7472665316759
2025-02-01,119,19:50-20:00,0.0,0.0,0.0,325.2140947807576,92.88090521924244,418.095,0.0,8272.094395178477,7910.745400977636,1.1041,1.2308382471445778,0.0,0.0,512.7490372628279,512.7490372628279
2025-02-01,120,20:00-20:10,0.0,0.0,0.0,330.8309684087858,105.90954825788089,436.7405166666667,0.0,7910.745400977636,7543.155436078985,1.1204,1.2610682634064274,0.0,0.0,593.3052893406488,593.3052893406488
2025-02-01,121,20:10-20:20,0.0,0.0,0.0,336.1329864984092,116.56486350159082,452.69785,0.0,7543.155436078985,7169.674339969642,1.1344,1.244189777104137,0.0,0.0,661.1559057810232,661.1559057810232
2025-02-01,122,20:20-20:30,0.0,0.0,0.0,335.19112347008866,114.77720986324465,449.9683333333333,0.0,7169.674339969642,6797.23975833621,1.1597,1.231945602715993,0.0,0.0,665.5356513920241,665.5356513920241
2025-02-01,123,20:30-20:40,0.0,0.0,0.0,338.0377960476802,117.02890395231981,455.0667,0.0,6797.23975833621,6421.642207172121,1.1766,1.303720607678585,0.0,0.0,688.4810419514976,688.4810419514976
2025-02-01,124,20:40-20:50,0.0,0.0,0.0,345.8033966278107,108.20897003885597,454.01236666666665,0.0,6421.642207172121,6037.416210918997,0.9864,1.0928708411188008,0.0,0.0,533.6866402316376,533.6866402316376
