时段序号,时间段,计划购电量/kWh,充电量/kWh,放电量/kWh,时段初SOC/kWh,时段末SOC/kWh,紧急购电量/kWh
52,8:30-8:40,0.0,0.0,385.0663247858289,3210.0590890703743,2782.20761708612,0.0
53,8:40-8:50,0.0,0.0,349.8666517786328,2782.20761708612,2393.466892887639,0.0
54,8:50-9:00,0.0,0.0,295.79079216787477,2393.466892887639,2064.810457145556,0.0
55,9:00-9:10,0.0,0.0,252.2152862887831,2064.810457145556,1784.5712501580192,0.0
56,9:10-9:20,0.0,0.0,207.4545797434289,1784.5712501580192,1554.0661615542094,0.0
57,9:20-9:30,0.0,0.0,140.7779772415363,1554.0661615542094,1397.6461868413912,0.0
58,9:30-9:40,0.0,0.0,63.40474852881948,1397.6461868413912,1327.196466253814,0.0
59,9:40-9:50,0.0,0.0,33.26740516370842,1327.196466253814,1290.2326827385823,0.0
60,9:50-10:00,0.0,0.0,50.87836998276555,1290.2326827385823,1233.7011605355094,0.0
61,10:00-10:10,0.0,0.0,30.33104448195843,1233.7011605355094,1200.0,0.0
62,10:10-10:20,0.0,11.11344278079257,0.0,1200.0,1210.0020985027134,0.0
63,10:20-10:30,0.0,61.44063363794794,0.0,1210.0020985027134,1265.2986687768664,0.0
64,10:30-10:40,0.0,84.27294725451179,0.0,1265.2986687768664,1341.144321305927,0.0
65,10:40-10:50,0.0,97.34098335682984,0.0,1341.144321305927,1428.7512063270738,0.0
66,10:50-11:00,715.8103035647073,833.3333333333333,0.0,1428.7512063270738,2178.7512063270733,0.0
67,11:00-11:10,697.8635001935615,833.3333333333333,0.0,2178.7512063270733,2928.7512063270733,0.0
68,11:10-11:20,698.0831970799081,833.3333333333333,0.0,2928.7512063270733,3678.7512063270733,0.0
69,11:20-11:30,701.4031396411208,833.3333333333333,0.0,3678.7512063270733,4428.751206327073,0.0
70,11:30-11:40,682.6342855238306,833.3333333333333,0.0,4428.751206327073,5178.751206327073,0.0
71,11:40-11:50,649.6589443438547,833.3333333333333,0.0,5178.751206327073,5928.751206327073,0.0
72,11:50-12:00,615.5717511093283,833.3333333333333,0.0,5928.751206327073,6678.751206327073,0.0
73,12:00-12:10,590.0970572539912,833.3333333333333,0.0,6678.751206327073,7428.751206327073,0.0
74,12:10-12:20,576.8568424841079,833.3333333333333,0.0,7428.751206327073,8178.751206327073,0.0
75,12:20-12:30,570.6603218117913,833.3333333333333,0.0,8178.751206327073,8928.751206327073,0.0
76,12:30-12:40,583.4792677803438,833.3333333333333,0.0,8928.751206327073,9678.751206327073,0.0
77,12:40-12:50,37.12754989701291,278.1007636495671,0.0,9678.751206327073,9929.041893611684,0.0
78,12:50-13:00,0.0,213.0583457869409,0.0,9929.041893611684,10120.794404819932,0.0
79,13:00-13:10,0.0,159.45988822285426,0.0,10120.794404819932,10264.3083042205,0.0
80,13:10-13:20,0.0,144.78258216974962,0.0,10264.3083042205,10394.612628173274,0.0
81,13:20-13:30,0.0,149.7104935142239,0.0,10394.612628173274,10529.352072336076,0.0
82,13:30-13:40,0.0,113.70724350619832,0.0,10529.352072336076,10631.688591491655,0.0
83,13:40-13:50,0.0,75.9944335075038,0.0,10631.688591491655,10700.083581648409,0.0
84,13:50-14:00,0.0,59.75826774615041,0.0,10700.083581648409,10753.866022619944,0.0
85,14:00-14:10,0.0,43.26562473348906,0.0,10753.866022619944,10792.805084880085,0.0
86,14:10-14:20,0.0,7.994350133238072,0.0,10792.805084880085,10800.0,0.0
87,14:20-14:30,0.0,0.0,39.695945316171446,10800.0,10755.893394093142,24.062388017161993
88,14:30-14:40,0.0,0.0,77.49322818172357,10755.893394093142,10669.78980722456,59.79223848494303
89,14:40-14:50,0.0003496986204396535,0.0,116.79933765759414,10669.78980722456,10540.01276538279,85.78142931045183
90,14:50-15:00,169.2951387471577,0.0,0.0,10540.01276538279,10540.01276538279,80.87861125284235
91,15:00-15:10,507.2522768308061,288.87470513023396,0.0,10540.01276538279,10800.0,37.50627829942778
92,15:10-15:20,281.11713660897124,0.0,0.0,10800.0,10800.0,6.6670633910285915
93,15:20-15:30,346.7424279596812,0.0,0.0,10800.0,10800.0,0.0
94,15:30-15:40,392.60977097141426,0.0,0.0,10800.0,10800.0,0.0
95,15:40-15:50,429.3940083578848,0.0,0.0,10800.0,10800.0,0.0
96,15:50-16:00,486.4368388821424,0.0,0.0,10800.0,10800.0,7.145661117857571
97,16:00-16:10,557.2975222690211,0.0,0.0,10800.0,10800.0,32.13512773097875
98,16:10-16:20,617.9058439591458,0.0,0.0,10800.0,10800.0,17.90780604085421
99,16:20-16:30,661.4720443481503,0.0,0.0,10800.0,10800.0,6.763372318516247
100,16:30-16:40,707.6268274705318,0.0,0.0,10800.0,10800.0,8.720705862801424
101,16:40-16:50,783.3769025558072,0.0,0.0,10800.0,10800.0,0.0
102,16:50-17:00,866.9737764313447,0.0,0.0,10800.0,10800.0,0.0
103,17:00-17:10,902.1426095103513,0.0,0.0,10800.0,10800.0,0.0
104,17:10-17:20,923.8148962373377,0.0,0.0,10800.0,10800.0,0.0
105,17:20-17:30,980.3427733537828,0.0,0.0,10800.0,10800.0,0.0
106,17:30-17:40,1044.4927888647326,0.0,0.0,10800.0,10800.0,7.369877801934095
107,17:40-17:50,987.3162346809809,0.0,0.0,10800.0,10800.0,0.0
108,17:50-18:00,847.2654198464796,0.0,0.0,10800.0,10800.0,0.0
109,18:00-18:10,816.6243582952635,0.0,0.0,10800.0,10800.0,0.0
110,18:10-18:20,824.9225942212468,0.0,0.0,10800.0,10800.0,5.304672445419956
111,18:20-18:30,818.1919866276234,0.0,0.0,10800.0,10800.0,16.224680039043278
112,18:30-18:40,821.3928626940539,0.0,0.0,10800.0,10800.0,14.766787305946195
113,18:40-18:50,812.596059794132,0.0,0.0,10800.0,10800.0,0.0
114,18:50-19:00,0.0,0.0,806.5764635281382,10800.0,9903.80392941318,0.0
115,19:00-19:10,3.499429686264534,0.0,833.3333333333333,9903.80392941318,8977.878003487254,0.0
116,19:10-19:20,0.0,0.0,828.5997339335971,8977.878003487254,8057.211632449924,0.0
117,19:20-19:30,0.0,0.0,799.051995885557,8057.211632449924,7169.376081465972,18.764670781109658
118,19:30-19:40,1.7377715536662208,0.0,833.3333333333333,7169.376081465972,6243.450155540046,0.0
119,19:40-19:50,9.894325674984884,0.0,833.3333333333333,6243.450155540046,5317.52422961412,0.0
120,19:50-20:00,0.0,0.0,804.8534512836912,5317.52422961412,4423.242617076685,7.058215382975391
121,20:00-20:10,0.0,0.0,806.2331504537837,4423.242617076685,3527.4280054613696,20.944966212882946
122,20:10-20:20,338.06995123884906,0.0,476.2590105417179,3527.4280054613696,2998.251327081683,29.238738219433117
123,20:20-20:30,0.0,0.0,809.9315574033502,2998.251327081683,2098.327374411294,29.776775929983046
124,20:30-20:40,0.0,0.0,808.4946369701643,2098.327374411294,1200.0,0.0
125,20:40-20:50,816.9915900828322,0.0,0.0,1200.0,1200.0,0.0
126,20:50-21:00,831.8319920595596,0.0,0.0,1200.0,1200.0,37.38467460710706
127,21:00-21:10,837.8423468805192,0.0,0.0,1200.0,1200.0,4.682036452814145
128,21:10-21:20,819.7815369855707,0.0,0.0,1200.0,1200.0,0.0
129,21:20-21:30,804.0609247388687,0.0,0.0,1200.0,1200.0,9.32074192779794
130,21:30-21:40,819.8850897211739,0.0,0.0,1200.0,1200.0,9.984043612159326
131,21:40-21:50,754.7580760011828,0.0,0.0,1200.0,1200.0,13.428423998817152
132,21:50-22:00,984.022111097213,349.1775090390229,0.0,1200.0,1514.2597581351206,4.398731275143177
133,22:00-22:10,1443.2215281200583,833.3333333333333,0.0,1514.2597581351206,2264.2597581351206,0.0
134,22:10-22:20,615.4065276328565,0.0,0.0,2264.2597581351206,2264.2597581351206,0.0
135,22:20-22:30,1452.6820845944467,833.3333333333333,0.0,2264.2597581351206,3014.2597581351206,27.857915405553285
136,22:30-22:40,1484.2760166027833,833.3333333333333,0.0,3014.2597581351206,3764.2597581351206,0.0
137,22:40-22:50,653.4322964881338,0.0,0.0,3764.2597581351206,3764.2597581351206,0.0
138,22:50-23:00,626.2059704791671,0.0,0.0,3764.2597581351206,3764.2597581351206,0.0
139,23:00-23:10,611.8704427532111,0.0,0.0,3764.2597581351206,3764.2597581351206,0.0
140,23:10-23:20,608.899340075769,0.0,0.0,3764.2597581351206,3764.2597581351206,0.0
141,23:20-23:30,602.0149084403948,0.0,0.0,3764.2597581351206,3764.2597581351206,8.310091559605098
142,23:30-23:40,604.4936656413029,0.0,0.0,3764.2597581351206,3764.2597581351206,12.573634358697063
143,23:40-23:50,621.8733063930041,0.0,0.0,3764.2597581351206,3764.2597581351206,0.0
144,23:50-0:00+1,641.4399653085851,0.0,0.0,3764.2597581351206,3764.2597581351206,0.0
