时段序号,时间段,计划购电量/kWh,充电量/kWh,放电量/kWh,时段初SOC/kWh,时段末SOC/kWh,紧急购电量/kWh
32,5:10-5:20,782.5248190754495,0.0,0.0,10050.0,10050.0,0.0
33,5:20-5:30,753.7459979698771,0.0,0.0,10050.0,10050.0,0.0
34,5:30-5:40,1576.4103715327483,833.3333333333333,0.0,10050.0,10800.0,0.0
35,5:40-5:50,841.8368174256196,0.0,0.0,10800.0,10800.0,0.0
36,5:50-6:00,980.0013515785353,0.0,0.0,10800.0,10800.0,0.0
37,6:00-6:10,313.9031229450651,0.0,674.9999979994648,10800.0,10050.000002222816,0.0
38,6:10-6:20,964.644066107538,0.0,0.0,10050.000002222816,10050.000002222816,0.0
39,6:20-6:30,972.243792757386,0.0,0.0,10050.000002222816,10050.000002222816,0.0
40,6:30-6:40,976.8224788508847,0.0,0.0,10050.000002222816,10050.000002222816,0.0
41,6:40-6:50,979.3937480810129,0.0,0.0,10050.000002222816,10050.000002222816,0.0
42,6:50-7:00,977.2513526906092,0.0,0.0,10050.000002222816,10050.000002222816,0.0
43,7:00-7:10,939.4793308993038,0.0,0.0,10050.000002222816,10050.000002222816,0.0
44,7:10-7:20,895.0141485178634,0.0,0.0,10050.000002222816,10050.000002222816,0.0
45,7:20-7:30,843.3719471557956,0.0,0.0,10050.000002222816,10050.000002222816,0.0
46,7:30-7:40,1619.3222757830627,833.333330863537,0.0,10050.000002222816,10800.0,0.0
47,7:40-7:50,874.3129347867539,0.0,0.0,10800.0,10800.0,0.0
48,7:50-8:00,203.35482893398103,0.0,833.3333333333333,10800.0,9874.074074074075,0.0
49,8:00-8:10,180.14142589910057,0.0,833.3333333333333,9874.074074074075,8948.14814814815,0.0
50,8:10-8:20,104.94747446588838,0.0,833.3333333333333,8948.14814814815,8022.2222222222235,0.0
51,8:20-8:30,64.96870474019477,0.0,833.3333333333333,8022.2222222222235,7096.296296296297,0.0
52,8:30-8:40,6.2372558862365395,0.0,833.3333333333333,7096.296296296297,6170.370370370371,0.0
53,8:40-8:50,0.0,0.0,772.2441999708724,6170.370370370371,5312.321259291624,0.0
54,8:50-9:00,0.0,0.0,726.3945693335495,5312.321259291624,4505.216182254347,0.0
55,9:00-9:10,0.0,0.0,703.7123251040866,4505.216182254347,3723.3135988053614,0.0
56,9:10-9:20,0.0,0.0,675.9646703130148,3723.3135988053614,2972.2417429020115,0.0
57,9:20-9:30,354.19953653126225,0.0,280.4570281060854,2972.2417429020115,2660.622822784139,0.0
58,9:30-9:40,598.9745973690619,0.0,0.0,2660.622822784139,2660.622822784139,0.0
59,9:40-9:50,553.6724582553666,0.0,0.0,2660.622822784139,2660.622822784139,0.0
60,9:50-10:00,0.0,0.0,502.10176552659766,2660.622822784139,2102.73197219903,0.0
61,10:00-10:10,0.0,0.0,467.6133962732455,2102.73197219903,1583.161531895424,0.0
62,10:10-10:20,422.275692875015,0.0,0.0,1583.161531895424,1583.161531895424,0.0
63,10:20-10:30,369.12220122515043,0.0,0.0,1583.161531895424,1583.161531895424,0.0
64,10:30-10:40,0.0,0.0,344.84537870588167,1583.161531895424,1200.0,4.234121294118154
65,10:40-10:50,346.02800120487586,0.0,0.0,1200.0,1200.0,25.032748795124235
66,10:50-11:00,1182.8867710265285,833.3333333333333,0.0,1200.0,1950.0,31.681145640138084
67,11:00-11:10,1164.1877096908001,833.3333333333333,0.0,1950.0,2700.0,31.243256975866416
68,11:10-11:20,1139.1091256108439,833.3333333333333,0.0,2700.0,3450.0,16.475357722489434
69,11:20-11:30,1126.6095737171006,833.3333333333333,0.0,3450.0,4200.0,0.0
70,11:30-11:40,1129.0045157361783,833.3333333333333,0.0,4200.0,4950.0,0.0
71,11:40-11:50,1100.113846114906,833.3333333333333,0.0,4950.0,5700.0,0.0
72,11:50-12:00,1045.9357805146956,833.3333333333333,0.0,5700.0,6450.0,0.0
73,12:00-12:10,1020.6469637242026,833.3333333333333,0.0,6450.0,7200.0,0.0
74,12:10-12:20,1032.1519657033182,833.3333333333333,0.0,7200.0,7950.0,0.0
75,12:20-12:30,1040.0562630746847,833.3333333333333,0.0,7950.0,8700.0,0.0
76,12:30-12:40,1023.5749219777384,833.3333333333333,0.0,8700.0,9450.0,0.0
77,12:40-12:50,1048.5152848204525,833.3333333333333,0.0,9450.0,10200.0,0.0
78,12:50-13:00,278.8523356897707,0.0,0.0,10200.0,10200.0,0.0
79,13:00-13:10,305.7437932592014,0.0,0.0,10200.0,10200.0,0.0
80,13:10-13:20,323.626907590659,0.0,0.0,10200.0,10200.0,0.0
81,13:20-13:30,346.0818432227869,0.0,0.0,10200.0,10200.0,0.0
82,13:30-13:40,359.14618699029415,0.0,0.0,10200.0,10200.0,0.0
83,13:40-13:50,367.9409094107791,0.0,0.0,10200.0,10200.0,0.0
84,13:50-14:00,0.0,0.0,385.6971191198211,10200.0,9771.44764542242,0.0
85,14:00-14:10,0.0,0.0,421.9402732654777,9771.44764542242,9302.62511957189,0.0
86,14:10-14:20,0.0,0.0,470.4745520211418,9302.62511957189,8779.875617326177,0.0
87,14:20-14:30,0.0,0.0,505.9723614996742,8779.875617326177,8217.684104548762,0.0
88,14:30-14:40,0.0,0.0,498.26442829532994,8217.684104548762,7664.056961998395,0.0
89,14:40-14:50,0.00875264475178028,0.0,526.9023654480253,7664.056961998395,7078.6098892783675,0.0
90,14:50-15:00,1430.948355036528,833.3333333333333,0.0,7078.6098892783675,7828.6098892783675,0.0
91,15:00-15:10,1470.7131006236098,833.3333333333333,0.0,7828.6098892783675,8578.609889278367,0.0
92,15:10-15:20,1499.3945716788312,833.3333333333333,0.0,8578.609889278367,9328.609889278367,0.0
93,15:20-15:30,1541.0424320069744,833.3333333333333,0.0,9328.609889278367,10078.609889278367,0.0
94,15:30-15:40,1559.0062938475116,801.5445674684809,0.0,10078.609889278367,10800.0,0.0
95,15:40-15:50,791.9539478395435,0.0,0.0,10800.0,10800.0,0.0
96,15:50-16:00,820.547414713375,0.0,0.0,10800.0,10800.0,0.0
97,16:00-16:10,872.0000691493364,0.0,0.0,10800.0,10800.0,0.0
98,16:10-16:20,910.4415390987878,0.0,0.0,10800.0,10800.0,0.0
99,16:20-16:30,944.5976028081045,0.0,0.0,10800.0,10800.0,0.0
100,16:30-16:40,1011.2061670312933,0.0,0.0,10800.0,10800.0,0.0
101,16:40-16:50,1053.5905346778568,0.0,0.0,10800.0,10800.0,0.0
102,16:50-17:00,1056.4749996365717,0.0,0.0,10800.0,10800.0,0.0
103,17:00-17:10,1060.7011474428218,0.0,0.0,10800.0,10800.0,0.0
104,17:10-17:20,1053.7436510928355,0.0,0.0,10800.0,10800.0,0.0
105,17:20-17:30,1051.3069434384233,0.0,0.0,10800.0,10800.0,5.154723228243256
106,17:30-17:40,1074.718145500407,0.0,0.0,10800.0,10800.0,0.0
107,17:40-17:50,947.0605428910073,0.0,0.0,10800.0,10800.0,0.0
108,17:50-18:00,741.7903451160767,0.0,0.0,10800.0,10800.0,0.0
109,18:00-18:10,731.4764415282986,0.0,0.0,10800.0,10800.0,0.0
110,18:10-18:20,760.6852780182714,0.0,0.0,10800.0,10800.0,0.0
111,18:20-18:30,741.460851710257,0.0,0.0,10800.0,10800.0,0.0
112,18:30-18:40,738.9762933006323,0.0,0.0,10800.0,10800.0,0.0
113,18:40-18:50,246.55424342107068,0.0,497.12966175443995,10800.0,10247.633709161733,6.39931149115597
114,18:50-19:00,0.0,0.0,739.6605990612395,10247.633709161733,9425.78859909369,8.799400938760527
115,19:00-19:10,0.0,0.0,735.4407467101585,9425.78859909369,8608.63221386018,0.0
116,19:10-19:20,0.0,0.0,742.7159400746336,8608.63221386018,7783.392280443921,0.0
117,19:20-19:30,0.0,0.0,751.4564095208657,7783.392280443921,6948.440714309625,0.0
118,19:30-19:40,0.0,0.0,736.0714776025419,6948.440714309625,6130.583516973467,0.0
119,19:40-19:50,0.0,0.0,720.875190955595,6130.583516973467,5329.611082578362,12.244309044404872
120,19:50-20:00,0.0,0.0,722.5177088153717,5329.611082578362,4526.8136283390595,57.750624517961455
121,20:00-20:10,0.0,0.0,737.1827423854236,4526.8136283390595,3707.721692355256,10.403157614576457
122,20:10-20:20,0.0,0.0,748.0412445901119,3707.721692355256,2876.5647539217985,0.0
123,20:20-20:30,0.0,0.0,751.6356038032636,2876.5647539217985,2041.4140830292831,0.0
124,20:30-20:40,0.0,0.0,757.2726747263548,2041.4140830292831,1200.0,0.0
125,20:40-20:50,755.8969008629965,0.0,0.0,1200.0,1200.0,0.0
126,20:50-21:00,748.3281946738168,0.0,0.0,1200.0,1200.0,0.0
127,21:00-21:10,744.4072304671,0.0,0.0,1200.0,1200.0,0.0
128,21:10-21:20,744.5917799760603,0.0,0.0,1200.0,1200.0,0.0
129,21:20-21:30,751.696214449693,0.0,0.0,1200.0,1200.0,0.0
130,21:30-21:40,757.58906468698,0.0,0.0,1200.0,1200.0,0.0
131,21:40-21:50,684.4708638283558,0.0,0.0,1200.0,1200.0,0.0
132,21:50-22:00,1410.9628576879381,833.3333333333333,0.0,1200.0,1950.0,0.0
133,22:00-22:10,1410.5793468001461,833.3333333333333,0.0,1950.0,2700.0,0.0
134,22:10-22:20,600.251843150004,0.0,0.0,2700.0,2700.0,0.0
135,22:20-22:30,1423.9818411630927,833.3333333333333,0.0,2700.0,3450.0,0.0
136,22:30-22:40,1411.2522701843886,833.3333333333333,0.0,3450.0,4200.0,0.0
137,22:40-22:50,581.4697717434655,0.0,0.0,4200.0,4200.0,0.0
138,22:50-23:00,1428.1301901023617,833.3333333333333,0.0,4200.0,4950.0,0.0
139,23:00-23:10,594.4738031465649,0.0,0.0,4950.0,4950.0,0.0
140,23:10-23:20,670.6229739710968,72.20327073761534,0.0,4950.0,5014.982943663854,0.0
141,23:20-23:30,1440.6698630500791,833.3333333333333,0.0,5014.982943663854,5764.982943663854,0.0
142,23:30-23:40,606.1301633127687,0.0,0.0,5764.982943663854,5764.982943663854,0.0
143,23:40-23:50,617.114594515749,0.0,0.0,5764.982943663854,5764.982943663854,0.0
144,23:50-0:00+1,632.0660689720233,0.0,0.0,5764.982943663854,5764.982943663854,0.0
