date,period,time,price,initial_grid,grid,charge,discharge,soc,actual_load,actual_pv,emergency,surplus
2025-02-01,26,4:10-4:20,0.4389,606.9875895099985,606.9875895099985,0.0,0.0,9300.0,504.64528333333334,0.0,0.0,102.3423061766652
2025-02-01,27,4:20-4:30,0.4364,615.2585417058217,615.2585417058217,0.0,0.0,9300.0,505.57833333333326,0.0,0.0,109.68020837248844
2025-02-01,28,4:30-4:40,0.4393,634.597171337269,634.597171337269,0.0,0.0,9300.0,503.23096666666663,0.0,0.0,131.36620467060231
2025-02-01,29,4:40-4:50,0.4422,634.5238115159106,634.5238115159106,0.0,0.0,9300.0,502.84698333333336,0.00023333333333333333,0.0,131.67706151591054
2025-02-01,30,4:50-5:00,0.4395,621.9685725361429,621.9685725361429,0.0,0.0,9300.0,499.64166666666665,0.0,0.0,122.32690586947626
2025-02-01,31,5:00-5:10,0.4333,631.8217859457332,631.8217859457332,0.0,0.0,9300.0,488.78358333333335,0.0,0.0,143.0382026123998
2025-02-01,32,5:10-5:20,0.4439,639.452122538231,639.452122538231,0.0,0.0,9300.0,498.51875,0.0033166666666666665,0.0,140.9366892048977
2025-02-01,33,5:20-5:30,0.4301,1466.9946718429123,1466.9946718429123,833.3333333333333,0.0,10050.0,529.2233333333334,0.0,0.0,104.43800517624572
2025-02-01,34,5:30-5:40,0.3713,1468.7824215884218,1468.7824215884218,833.3333333333333,0.0,10800.0,547.4103166666666,0.0,0.0,88.03877158842192
2025-02-01,35,5:40-5:50,0.5708,676.810541171494,676.810541171494,0.0,0.0,10800.0,531.2274,0.04623333333333333,0.0,145.62937450482738
2025-02-01,36,5:50-6:00,0.9099,0.0,0.0,0.0,731.9891861916153,9986.678682009317,510.98333333333335,0.0,0.0,221.00585285828197
2025-02-01,37,6:00-6:10,0.9368,0.0,0.0,0.0,681.2870291038959,9229.693094116099,535.1871833333332,0.0,0.0,146.09984577056264
2025-02-01,38,6:10-6:20,0.8758,0.0,0.0,0.0,678.4690539127595,8475.838589768588,533.9993499999999,0.6440166666666667,0.0,145.11372057942617
2025-02-01,39,6:20-6:30,0.8759,0.0,0.0,0.0,681.7870348504248,7718.297439934782,504.52,0.0,0.0,177.2670348504248
2025-02-01,40,6:30-6:40,0.8601,0.0,0.0,0.0,676.6794377615914,6966.431397977459,519.5536833333333,0.0,0.0,157.12575442825812
2025-02-01,41,6:40-6:50,0.8442,0.0,0.0,0.0,698.6444548042782,6190.159781528261,566.415,14.934916666666666,0.0,147.16437147094496
2025-02-01,42,6:50-7:00,0.8334,0.0,0.0,0.0,733.4810653121592,5375.180820070306,608.7916666666666,56.75,0.0,181.4393986454926
2025-02-01,43,7:00-7:10,0.8092,0.0,0.0,0.0,599.0922918751348,4709.522717986823,617.2140499999999,102.656,0.0,84.53424187513497
2025-02-01,44,7:10-7:20,0.7972,339.46978904320974,339.46978904320974,0.0,180.0912772148088,4509.421298859258,595.3964666666666,147.48791666666665,0.0,71.65251625801861
2025-02-01,45,7:20-7:30,0.7644,477.7693964710178,477.7693964710178,0.0,0.0,4509.421298859258,579.5366666666666,190.11249999999998,0.0,88.34522980435113
2025-02-01,46,7:30-7:40,0.6899,421.65076835281224,421.65076835281224,0.0,0.0,4509.421298859258,609.0003666666667,231.34661666666665,0.0,43.99701835281223
2025-02-01,47,7:40-7:50,0.86,0.0,0.0,0.0,484.6592501450652,3970.911020920297,640.2366833333333,279.07533333333333,0.0,123.49790014506522
2025-02-01,48,7:50-8:00,1.1617,0.0,0.0,0.0,600.4997914959276,3303.689030369266,633.9416666666666,334.01874999999995,0.0,300.576874829261
2025-02-01,49,8:00-8:10,1.1683,0.0,0.0,0.0,300.9420214610966,2969.3090065236033,590.91065,388.6844166666666,0.0,98.71578812776318
2025-02-01,50,8:10-8:20,1.0956,0.0,0.0,0.0,289.03771821571024,2648.1559862839254,568.5581666666667,438.7655666666667,0.0,159.24511821571025
2025-02-01,51,8:20-8:30,1.0849,0.0,0.0,0.0,313.74351502594357,2299.5520806995437,574.2283333333332,487.94374999999997,0.0,227.4589316926103
2025-02-01,52,8:30-8:40,1.061,0.0,0.0,0.0,311.15063620050785,1953.8291515878682,577.8523166666666,541.8831666666666,0.0,275.18148620050783
2025-02-01,53,8:40-8:50,1.043,0.0,0.0,0.0,306.38080136501355,1613.4060389600754,649.0800333333333,586.6261,0.0,243.92686803168021
2025-02-01,54,8:50-9:00,1.036,0.0,0.0,0.0,322.4142437220188,1255.1679903800546,737.1266666666667,621.9499999999999,0.0,207.23757705535206
2025-02-01,55,9:00-9:10,1.0147,0.0,0.0,0.0,19.100256463802793,1233.9454831980515,711.2534166666666,665.4293,26.72386020286376,0.0
2025-02-01,56,9:10-9:20,0.9922,0.0,0.0,0.0,16.198686803189844,1215.9469423056184,698.3616999999999,729.7221999999999,0.0,47.559186803189846
2025-02-01,57,9:20-9:30,0.97,0.0,0.0,4.373410298358863,0.0,1219.8830115741414,736.3866666666665,798.0874999999999,0.0,57.32742303497446
2025-02-01,58,9:30-9:40,0.9422,0.0,0.0,0.0,5.428619810654595,1213.8512117845253,733.2125666666667,838.3206833333334,0.0,110.53673647732126
2025-02-01,59,9:40-9:50,0.9569,0.0,0.0,0.0,11.94092690790012,1200.5835152201919,697.1223666666666,867.3196166666667,0.0,182.13817690790017
2025-02-01,60,9:50-10:00,0.9977,0.0,0.0,0.0,0.5251636981714682,1200.0000000000014,678.5883333333334,894.01875,0.0,215.95558036483806
2025-02-01,61,10:00-10:10,0.9919,0.0,0.0,212.1344766198315,0.0,1390.9210289578498,711.4322,911.8498333333333,11.716843286498147,0.0
2025-02-01,62,10:10-10:20,0.9588,0.0,0.0,211.00814850981692,0.0,1580.828362616685,706.70705,933.6272333333333,0.0,15.912034823516365
2025-02-01,63,10:20-10:30,0.9549,0.0,0.0,203.80449820841943,0.0,1764.2524110042623,666.9933333333333,959.21875,0.0,88.42091845824723
2025-02-01,64,10:30-10:40,0.9839,0.0,0.0,199.42472712165272,0.0,1943.7346654137498,678.7204333333333,979.8081666666667,0.0,101.66300621168068
2025-02-01,65,10:40-10:50,0.799,0.0,0.0,213.72146103148668,0.0,2136.0839803420877,678.1305,1021.3479,0.0,129.49593896851331
2025-02-01,66,10:50-11:00,0.5025,600.625079909742,600.625079909742,833.3333333333333,0.0,2886.0839803420877,652.925,1060.2749999999999,0.0,174.64174657640865
2025-02-01,67,11:00-11:10,0.4662,659.5209595526153,659.5209595526153,833.3333333333333,0.0,3636.0839803420877,657.69435,1046.1778166666666,0.0,214.6710928859486
2025-02-01,68,11:10-11:20,0.5007,659.516009494639,659.516009494639,833.3333333333333,0.0,4386.083980342088,656.1017166666666,1051.3417833333333,0.0,221.42274282797246
2025-02-01,69,11:20-11:30,0.4827,650.8996684770107,650.8996684770107,833.3333333333333,0.0,5136.083980342088,654.535,1099.0625,0.0,262.0938351436773
2025-02-01,70,11:30-11:40,0.4785,659.362628308864,659.362628308864,833.3333333333333,0.0,5886.083980342088,692.20855,1136.31565,0.0,270.1363949755307
2025-02-01,71,11:40-11:50,0.4662,648.3690347234452,648.3690347234452,833.3333333333333,0.0,6636.083980342088,680.1494833333334,1128.4168166666666,0.0,263.3030347234452
2025-02-01,72,11:50-12:00,0.4432,616.2883503585589,616.2883503585589,833.3333333333333,0.0,7386.083980342088,640.0333333333333,1100.65625,0.0,243.57793369189233
2025-02-01,73,12:00-12:10,0.4411,716.5843745154638,716.5843745154638,833.3333333333333,0.0,8136.083980342088,676.8413833333333,1105.4832,0.0,311.89285784879723
2025-02-01,74,12:10-12:20,0.4551,716.5091885836931,716.5091885836931,833.3333333333333,0.0,8886.083980342088,663.0938,1089.4810666666667,0.0,309.5631219170267
2025-02-01,75,12:20-12:30,0.4463,716.4549479054141,716.4549479054141,833.3333333333333,0.0,9636.083980342088,594.0216666666666,1052.4125,0.0,341.512447905414
2025-02-01,76,12:30-12:40,0.4113,709.9960454581834,709.9960454581834,833.3333333333333,0.0,10386.083980342088,601.1141666666666,1052.0977666666665,0.0,327.64631212485017
2025-02-01,77,12:40-12:50,0.5682,250.7919990641746,250.7919990641746,364.3379064315862,0.0,10713.988096130515,633.3353666666667,1058.98975,0.0,312.1084759659218
2025-02-01,78,12:50-13:00,0.8279,0.0,0.0,95.56878207720672,0.0,10800.000000000002,638.6816666666666,1052.225,0.0,317.9745512561266
2025-02-01,79,13:00-13:10,0.8636,68.49004453817679,68.49004453817679,0.0,0.0,10800.000000000002,619.3742333333332,1041.0229166666666,0.0,490.1387278715101
2025-02-01,80,13:10-13:20,0.8416,60.11099652011717,60.11099652011717,0.0,0.0,10800.000000000002,606.5044,1029.2288333333331,0.0,482.83542985345025
2025-02-01,81,13:20-13:30,0.8618,63.24772125246159,63.24772125246159,0.0,0.0,10800.000000000002,607.0133333333333,1017.28125,0.0,473.51563791912827
2025-02-01,82,13:30-13:40,0.8623,68.22516762463749,68.22516762463749,0.0,0.0,10800.000000000002,606.3183333333333,998.79405,0.0,460.7008842913042
2025-02-01,83,13:40-13:50,0.9026,0.0,0.0,0.0,60.63910056102725,10732.62322159886,624.9272166666666,948.6343499999999,0.0,384.3462338943606
2025-02-01,84,13:50-14:00,0.9754,0.0,0.0,0.0,49.158845530178155,10678.002282120884,641.645,875.1875,0.0,282.7013455301782
2025-02-01,85,14:00-14:10,1.0002,0.0,0.0,0.0,345.59293612505155,10294.010130870827,612.7233833333332,815.6234166666666,0.0,548.4929694583849
2025-02-01,86,14:10-14:20,0.9978,0.0,0.0,0.0,340.0253629569437,9916.204172029778,603.26775,769.5365666666667,0.0,506.2941796236104
2025-02-01,87,14:20-14:30,1.0271,0.0,0.0,0.0,318.3203357525924,9562.514910082453,610.8116666666666,727.3999999999999,0.0,434.9086690859257
2025-02-01,88,14:30-14:40,1.0906,0.0,0.0,0.0,303.82261822260637,9224.934223168446,571.6230833333333,684.0674,0.0,416.2669348892731
2025-02-01,89,14:40-14:50,0.9376,0.0,0.0,0.0,300.26718426451043,8891.3040184301,554.5942,648.3614333333333,0.0,394.0344175978437
2025-02-01,90,14:50-15:00,0.6694,1139.7587787334567,1139.7587787334567,833.3333333333333,0.0,9641.3040184301,578.9233333333333,614.7249999999999,0.0,342.2271120667899
2025-02-01,91,15:00-15:10,0.66,1478.0718774235934,1478.0718774235934,833.3333333333333,0.0,10391.3040184301,593.8219999999999,565.39285,0.0,616.3093940902602
2025-02-01,92,15:10-15:20,0.7217,1096.783408167964,1096.783408167964,454.10664618877894,0.0,10800.000000000002,603.3700333333334,505.4359666666667,0.0,544.7426953125182
2025-02-01,93,15:20-15:30,0.7308,632.5020624463019,632.5020624463019,0.0,0.0,10800.000000000002,608.655,450.63749999999993,0.0,474.4845624463019
2025-02-01,94,15:30-15:40,0.7534,636.6268610965292,636.6268610965292,0.0,0.0,10800.000000000002,596.78865,413.62829999999997,0.0,453.4665110965292
2025-02-01,95,15:40-15:50,0.7823,639.180478347864,639.180478347864,0.0,0.0,10800.000000000002,570.11095,375.9729,0.0,445.04242834786396
2025-02-01,96,15:50-16:00,0.8055,629.2277219321151,629.2277219321151,0.0,0.0,10800.000000000002,548.75,328.93125,0.0,409.40897193211504
2025-02-01,97,16:00-16:10,0.8271,785.8885667833409,785.8885667833409,0.0,0.0,10800.000000000002,554.0824,281.17404999999997,0.0,512.9802167833409
2025-02-01,98,16:10-16:20,0.8519,781.4804229610153,781.4804229610153,0.0,0.0,10800.000000000002,559.0360666666666,240.44151666666667,0.0,462.88587296101537
2025-02-01,99,16:20-16:30,0.8791,791.4372866912092,791.4372866912092,0.0,0.0,10800.000000000002,563.1066666666666,202.36249999999998,0.0,430.6931200245426
2025-02-01,100,16:30-16:40,0.9024,797.2526176420158,797.2526176420158,0.0,0.0,10800.000000000002,580.2863,155.5190333333333,0.0,372.48535097534915
2025-02-01,101,16:40-16:50,0.9163,763.8420925677688,763.8420925677688,0.0,0.0,10800.000000000002,532.8180166666666,106.71146666666667,0.0,337.7355425677688
2025-02-01,102,16:50-17:00,0.9264,714.5875969824439,714.5875969824439,0.0,0.0,10800.000000000002,446.78,59.70625,0.0,327.5138469824439
2025-02-01,103,17:00-17:10,0.9462,756.4567752064362,756.4567752064362,0.0,0.0,10800.000000000002,433.5435166666667,15.897433333333334,0.0,338.8106918731028
2025-02-01,104,17:10-17:20,0.9742,762.1836876153836,762.1836876153836,0.0,0.0,10800.000000000002,439.7808,0.0,0.0,322.40288761538363
2025-02-01,105,17:20-17:30,0.9862,768.0529646992735,768.0529646992735,0.0,0.0,10800.000000000002,436.13666666666666,0.0,0.0,331.91629803260685
2025-02-01,106,17:30-17:40,0.976,785.4048153051448,785.4048153051448,0.0,0.0,10800.000000000002,445.99516666666665,0.68945,0.0,340.09909863847815
2025-02-01,107,17:40-17:50,1.0742,713.8621590828564,713.8621590828564,0.0,0.0,10800.000000000002,439.89263333333326,0.0,0.0,273.9695257495231
2025-02-01,108,17:50-18:00,1.2313,599.4445120030686,599.4445120030686,0.0,0.0,10800.000000000002,428.47,0.0,0.0,170.97451200306853
2025-02-01,109,18:00-18:10,1.2561,0.0,0.0,0.0,599.0901790236671,10134.34424552926,454.18455,0.049499999999999995,0.0,144.95512902366715
2025-02-01,110,18:10-18:20,1.2447,618.613009416914,618.613009416914,0.0,0.0,10134.34424552926,472.26531666666665,0.0,0.0,146.34769275024735
2025-02-01,111,18:20-18:30,1.2545,0.0,0.0,0.0,606.8680007472278,9460.04646692123,454.16833333333335,0.0,0.0,152.69966741389447
2025-02-01,112,18:30-18:40,1.2522,428.5247558588431,428.5247558588431,0.0,180.19808339553055,9259.82637425953,418.3761833333333,0.0035499999999999998,0.0,190.35020592104033
2025-02-01,113,18:40-18:50,1.2881,0.0,0.0,0.0,621.7167164743978,8569.03002262131,414.0822333333333,0.0,0.0,207.6344831410645
2025-02-01,114,18:50-19:00,1.3466,0.0,0.0,0.0,621.2058889345523,7878.801257138473,432.1383333333333,0.0,0.0,189.06755560121894
2025-02-01,115,19:00-19:10,1.3523,0.0,0.0,0.0,589.6110165416648,7223.677905425513,424.01436666666666,0.00025,0.0,165.5968998749981
2025-02-01,116,19:10-19:20,1.3445,0.0,0.0,0.0,572.3470865803015,6587.736698114067,442.41246666666666,0.0,0.0,129.93461991363483
2025-02-01,117,19:20-19:30,1.3483,0.0,0.0,0.0,586.7606816077077,5935.7803852166135,483.74666666666667,0.0,0.0,103.01401494104107
2025-02-01,118,19:30-19:40,1.349,0.0,0.0,0.0,606.7689423856905,5261.592671454735,481.18446666666665,0.0,0.0,125.58447571902383
2025-02-01,119,19:40-19:50,1.3473,0.0,0.0,0.0,609.4757170666696,4584.397430269546,444.76593333333335,0.0,0.0,164.70978373333628
2025-02-01,120,19:50-20:00,1.3482,0.0,0.0,0.0,601.324238388131,3916.259387616067,418.095,0.0,0.0,183.22923838813097
2025-02-01,121,20:00-20:10,1.3513,0.0,0.0,0.0,606.9411120161592,3241.880374264779,436.7405166666666,0.0,0.0,170.20059534949257
2025-02-01,122,20:10-20:20,1.34,0.0,0.0,0.0,612.2431301057826,2561.6102297027987,452.69785,0.0,0.0,159.54528010578258
2025-02-01,123,20:20-20:30,1.3489,0.0,0.0,0.0,611.301267077462,1882.3865996167299,449.9683333333333,0.0,0.0,161.33293374412864
2025-02-01,124,20:30-20:40,1.3952,0.0,0.0,0.0,614.1479396550536,1200.0000000000036,455.06669999999997,0.0,0.0,159.08123965505365
2025-02-01,125,20:40-20:50,1.2226,621.913540235184,621.913540235184,0.0,0.0,1200.0000000000036,454.01236666666665,0.0,0.0,167.90117356851732
2025-02-01,126,20:50-21:00,0.9332,629.030802294584,629.030802294584,0.0,0.0,1200.0000000000036,459.405,0.0,0.0,169.625802294584
2025-02-01,127,21:00-21:10,0.9068,626.4541377519862,626.4541377519862,0.0,0.0,1200.0000000000036,497.4207666666667,0.0,0.0,129.03337108531952
2025-02-01,128,21:10-21:20,0.9371,609.4592299251173,609.4592299251173,0.0,0.0,1200.0000000000036,503.28313333333335,0.0,0.0,106.1760965917839
2025-02-01,129,21:20-21:30,0.9371,600.4547117515801,600.4547117515801,0.0,0.0,1200.0000000000036,477.5566666666667,0.0,0.0,122.89804508491346
2025-02-01,130,21:30-21:40,0.9871,619.5254499697772,619.5254499697772,0.0,0.0,1200.0000000000036,479.13595,0.0,0.0,140.38949996977726
2025-02-01,131,21:40-21:50,0.7764,579.1927496558839,579.1927496558839,0.0,0.0,1200.0000000000036,450.2041,0.0,0.0,128.98864965588388
2025-02-01,132,21:50-22:00,0.4209,495.70798849923113,495.70798849923113,0.0,0.0,1200.0000000000036,392.08500000000004,0.0,0.0,103.6229884992311
2025-02-01,133,22:00-22:10,0.3859,480.1314534854679,480.1314534854679,0.0,0.0,1200.0000000000036,371.76981666666666,0.0,0.0,108.36163681880123
2025-02-01,134,22:10-22:20,0.4368,500.31734357167755,500.31734357167755,0.0,0.0,1200.0000000000036,363.57821666666666,0.0,0.0,136.7391269050109
2025-02-01,135,22:20-22:30,0.4198,513.8383230511063,513.8383230511063,0.0,0.0,1200.0000000000036,359.15666666666664,0.0,0.0,154.68165638443963
2025-02-01,136,22:30-22:40,0.4186,510.5324027458933,510.5324027458933,0.0,0.0,1200.0000000000036,382.05071666666663,0.0,0.0,128.48168607922668
2025-02-01,137,22:40-22:50,0.4241,501.2053982665022,501.2053982665022,0.0,0.0,1200.0000000000036,417.16841666666664,0.0,0.0,84.03698159983554
2025-02-01,138,22:50-23:00,0.4237,495.70357512595336,495.70357512595336,0.0,0.0,1200.0000000000036,431.7966666666667,0.0,0.0,63.90690845928668
2025-02-01,139,23:00-23:10,0.4248,497.94828923417,497.94828923417,0.0,0.0,1200.0000000000036,406.46494999999993,0.0,0.0,91.48333923417005
2025-02-01,140,23:10-23:20,0.424,510.94685556559426,510.94685556559426,0.0,0.0,1200.0000000000036,400.95986666666664,0.0,0.0,109.98698889892762
2025-02-01,141,23:20-23:30,0.422,518.5425071344041,518.5425071344041,0.0,0.0,1200.0000000000036,409.945,0.0,0.0,108.59750713440411
2025-02-01,142,23:30-23:40,0.424,506.9899422387698,506.9899422387698,0.0,0.0,1200.0000000000036,387.2367,0.0,0.0,119.75324223876981
2025-02-01,143,23:40-23:50,0.4271,543.3887905610563,543.3887905610563,0.0,0.0,1200.0000000000036,454.71015,0.0,0.0,88.67864056105634
2025-02-01,144,23:50-0:00+1,0.4276,605.9977725963905,605.9977725963905,0.0,0.0,1200.0000000000036,580.8233333333333,0.0,0.0,25.174439263057252
2025-02-02,1,0:00-0:10,0.4248,1328.7945183755617,1328.7945183755617,833.3333333333328,0.0,1950.0000000000032,598.66405,0.0,103.20286495777123,0.0
2025-02-02,2,0:10-0:20,0.4245,1320.0093994107613,1320.0093994107613,833.3333333333333,0.0,2700.000000000003,581.7344833333333,0.0,95.0584172559054,0.0
2025-02-02,3,0:20-0:30,0.4269,1315.970893640043,1315.970893640043,833.3333333333333,0.0,3450.000000000003,584.5933333333332,0.0,101.95577302662355,0.0
2025-02-02,4,0:30-0:40,0.4272,1331.795541292499,1331.795541292499,833.3333333333334,0.0,4200.000000000004,586.1028666666666,0.0,87.64065870750119,0.0
2025-02-02,5,0:40-0:50,0.4271,1334.6303332398663,1334.6303332398663,833.3333333333333,0.0,4950.000000000004,587.1968666666667,0.0,85.89986676013359,0.0
2025-02-02,6,0:50-1:00,0.4285,1329.2091391016315,1329.2091391016315,833.3333333333333,0.0,5700.000000000004,596.0733333333333,0.0,100.19752756503499,0.0
2025-02-02,7,1:00-1:10,0.4311,1183.7363900779621,1183.7363900779621,666.6666666666626,0.0,6300.0,612.0548166666666,0.0,94.98509325536702,0.0
2025-02-02,8,1:10-1:20,0.4302,1357.5551550737898,1357.5551550737898,833.3333333333333,0.0,7050.0,598.3243,0.0,74.10247825954343,0.0
2025-02-02,9,1:20-1:30,0.4279,1349.287107263786,1349.287107263786,833.3333333333333,0.0,7800.0,572.2333333333333,0.0,56.27955940288052,0.0
2025-02-02,10,1:30-1:40,0.4312,528.8381280045246,528.8381280045246,0.0,0.0,7800.0,591.6527333333333,0.0,62.81460532880874,0.0
2025-02-02,11,1:40-1:50,0.4333,519.7251921208571,519.7251921208571,0.0,0.0,7800.0,624.2956999999999,0.0,104.57050787914284,0.0
2025-02-02,12,1:50-2:00,0.4311,1333.2886456576712,1333.2886456576712,833.3333333333333,0.0,8550.0,628.665,0.0,128.70968767566205,0.0
2025-02-02,13,2:00-2:10,0.4293,1362.68252778643,1362.68252778643,833.3333333333331,0.0,9300.0,599.0741166666667,0.0,69.7249222135697,0.0
2025-02-02,14,2:10-2:20,0.4324,562.9558105442817,562.9558105442817,0.0,0.0,9300.0,611.8605833333334,0.0,48.90477278905166,0.0
2025-02-02,15,2:20-2:30,0.4367,564.51623498351,564.51623498351,0.0,0.0,9300.0,647.1383333333333,0.0,82.62209834982332,0.0
2025-02-02,16,2:30-2:40,0.4348,541.0527915715069,541.0527915715069,0.0,0.0,9300.0,618.5352333333333,0.0,77.48244176182641,0.0
2025-02-02,17,2:40-2:50,0.4335,528.4793992318865,528.4793992318865,0.0,0.0,9300.0,632.8425166666666,0.0,104.36311743478007,0.0
2025-02-02,18,2:50-3:00,0.4357,537.8309605752778,537.8309605752778,0.0,0.0,9300.0,682.7416666666666,0.0,144.91070609138876,0.0
2025-02-02,19,3:00-3:10,0.4374,551.346446828345,551.346446828345,0.0,0.0,9300.0,650.2912666666666,0.0,98.94481983832156,0.0
2025-02-02,20,3:10-3:20,0.4371,562.8933973945083,562.8933973945083,0.0,0.0,9300.0,625.2837,0.0,62.390302605491684,0.0
2025-02-02,21,3:20-3:30,0.4356,569.0129639118621,569.0129639118621,0.0,0.0,9300.0,648.8266666666666,0.0,79.81370275480447,0.0
2025-02-02,22,3:30-3:40,0.4353,567.7353345782244,567.7353345782244,0.0,0.0,9300.0,667.2369666666666,0.0,99.5016320884422,0.0
2025-02-02,23,3:40-3:50,0.436,565.1934993947978,565.1934993947978,0.0,0.0,9300.0,658.5554999999999,0.0,93.36200060520218,0.0
2025-02-02,24,3:50-4:00,0.4378,565.4210917490565,565.4210917490565,0.0,0.0,9300.0,637.655,0.0,72.2339082509435,0.0
2025-02-02,25,4:00-4:10,0.4401,567.9666704673417,567.9666704673417,0.0,0.0,9300.0,636.6545833333332,0.0,68.6879128659915,0.0
2025-02-02,26,4:10-4:20,0.4389,571.103939964197,571.103939964197,0.0,0.0,9300.0,645.9066666666666,0.0,74.80272670246961,0.0
2025-02-02,27,4:20-4:30,0.4364,576.0121614280997,576.0121614280997,0.0,0.0,9300.0,652.9649999999999,0.0,76.9528385719002,0.0
2025-02-02,28,4:30-4:40,0.4393,583.7237943277358,583.7237943277358,0.0,0.0,9300.0,656.2554833333334,0.0,72.53168900559751,0.0
2025-02-02,29,4:40-4:50,0.4422,582.6989794291669,582.6989794291669,0.0,0.0,9300.0,665.3873333333333,0.00023333333333333333,82.6881205708331,0.0
2025-02-02,30,4:50-5:00,0.4395,574.836130447557,574.836130447557,0.0,0.0,9300.0,681.0333333333333,0.0,106.19720288577628,0.0
2025-02-02,31,5:00-5:10,0.4333,575.2002615879442,575.2002615879442,0.0,0.0,9300.0,691.0207666666666,0.0,115.82050507872248,0.0
2025-02-02,32,5:10-5:20,0.4439,584.8741639806151,584.8741639806151,0.0,0.0,9300.0,679.2231166666666,0.00315,94.34580268605146,0.0
2025-02-02,33,5:20-5:30,0.4301,1430.4243528526554,1430.4243528526554,833.3333333333334,0.0,10050.0,647.9466666666666,0.0,50.8556471473446,0.0
2025-02-02,34,5:30-5:40,0.3713,1439.2486422829008,1439.2486422829008,833.3333333333333,0.0,10800.0,633.4947,0.0,27.579391050432378,0.0
2025-02-02,35,5:40-5:50,0.5708,624.5617384485173,624.5617384485173,0.0,0.0,10800.0,723.7820499999999,0.04398333333333333,99.17632821814928,0.0
